Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Baby Food,Online,L,5/26/2015,685051476,6/23/2015,810,255.28,159.42,206776.80,129130.20,77646.60
Cereal,Offline,M,3/8/2014,751837193,4/5/2014,4188,205.70,117.11,861471.60,490456.68,371014.92
Cosmetics,Offline,H,5/26/2011,818565833,7/12/2011,675,437.20,263.33,295110.00,177747.75,117362.25
Office Supplies,Online,H,1/23/2014,112579667,3/13/2014,3680,651.21,524.96,2396452.80,1931852.80,464600.00
Clothes,Online,L,8/24/2010,769537627,8/31/2010,2140,109.28,35.84,233859.20,76697.60,157161.60
Household,Offline,M,8/25/2013,517912948,9/7/2013,805,668.27,502.54,537957.35,404544.70,133412.65
Cereal,Online,M,9/19/2015,972809588,10/28/2015,4830,205.70,117.11,993531.00,565641.30,427889.70
Cereal,Online,L,7/19/2011,680739343,7/27/2011,4754,205.70,117.11,977897.80,556740.94,421156.86
Cereal,Online,L,1/10/2014,817677485,2/20/2014,7793,205.70,117.11,1603020.10,912638.23,690381.87
Office Supplies,Offline,H,12/11/2010,125375735,12/15/2010,321,651.21,524.96,209038.41,168512.16,40526.25
Meat,Online,M,2/4/2017,427987277,3/14/2017,9801,421.89,364.69,4134943.89,3574326.69,560617.20
Personal Care,Offline,L,7/2/2010,776301944,7/16/2010,3851,81.73,56.67,314742.23,218236.17,96506.06
Fruits,Online,H,3/28/2010,322179496,4/28/2010,8927,9.33,6.92,83288.91,61774.84,21514.07
Baby Food,Offline,M,3/10/2011,107083070,3/31/2011,7115,255.28,159.42,1816317.20,1134273.30,682043.90
Office Supplies,Offline,L,4/20/2010,730993640,5/31/2010,6117,651.21,524.96,3983451.57,3211180.32,772271.25
Beverages,Offline,L,7/28/2014,726780211,9/5/2014,9270,47.45,31.79,439861.50,294693.30,145168.20
Baby Food,Online,H,3/4/2013,339682519,3/30/2013,8461,255.28,159.42,2159924.08,1348852.62,811071.46
Clothes,Offline,C,12/22/2013,349787366,1/16/2014,8709,109.28,35.84,951719.52,312130.56,639588.96
Baby Food,Offline,H,3/21/2010,508696448,4/10/2010,3438,255.28,159.42,877652.64,548085.96,329566.68
Meat,Online,H,4/13/2011,401366460,4/30/2011,2110,421.89,364.69,890187.90,769495.90,120692.00
Cereal,Offline,L,12/1/2012,460738551,12/26/2012,1631,205.70,117.11,335496.70,191006.41,144490.29
Vegetables,Offline,M,7/24/2010,831995761,9/4/2010,4889,154.06,90.93,753199.34,444556.77,308642.57
Personal Care,Online,L,2/16/2015,774187505,3/2/2015,8142,81.73,56.67,665445.66,461407.14,204038.52
Meat,Offline,H,5/10/2016,188820922,5/22/2016,5162,421.89,364.69,2177796.18,1882529.78,295266.40
Fruits,Offline,C,1/5/2017,118315303,2/21/2017,982,9.33,6.92,9162.06,6795.44,2366.62
Snacks,Offline,M,4/12/2017,310313403,4/28/2017,7487,152.58,97.44,1142366.46,729533.28,412833.18
Snacks,Offline,L,6/3/2015,170091807,6/27/2015,2800,152.58,97.44,427224.00,272832.00,154392.00
Baby Food,Online,L,11/25/2011,219712245,12/11/2011,6591,255.28,159.42,1682550.48,1050737.22,631813.26
Meat,Offline,C,7/30/2016,225983035,9/4/2016,2257,421.89,364.69,952205.73,823105.33,129100.40
Vegetables,Online,L,12/15/2011,909660518,1/17/2012,7617,154.06,90.93,1173475.02,692613.81,480861.21
Cereal,Online,H,8/30/2011,329000890,9/18/2011,7529,205.70,117.11,1548715.30,881721.19,666994.11
Clothes,Offline,L,7/19/2017,942806613,8/28/2017,6283,109.28,35.84,686606.24,225182.72,461423.52
Cereal,Offline,H,12/22/2010,426662480,1/18/2011,7764,205.70,117.11,1597054.80,909242.04,687812.76
Personal Care,Online,M,6/18/2015,237553012,8/6/2015,6070,81.73,56.67,496101.10,343986.90,152114.20
Office Supplies,Offline,L,5/22/2014,931828868,6/22/2014,7724,651.21,524.96,5029946.04,4054791.04,975155.00
Meat,Offline,M,9/9/2015,584148061,10/24/2015,1247,421.89,364.69,526096.83,454768.43,71328.40
Baby Food,Offline,H,11/24/2014,558654630,11/24/2014,7174,255.28,159.42,1831378.72,1143679.08,687699.64
Personal Care,Offline,M,3/19/2010,242950904,3/27/2010,3426,81.73,56.67,280006.98,194151.42,85855.56
Baby Food,Offline,L,9/9/2013,541686761,10/7/2013,6005,255.28,159.42,1532956.40,957317.10,575639.30
Beverages,Online,M,8/9/2010,396264684,8/18/2010,2381,47.45,31.79,112978.45,75691.99,37286.46
Vegetables,Online,L,12/21/2010,645099437,1/20/2011,8114,154.06,90.93,1250042.84,737806.02,512236.82
Household,Online,C,11/10/2010,449958217,11/11/2010,1490,668.27,502.54,995722.30,748784.60,246937.70
Meat,Online,H,3/25/2016,996443068,3/25/2016,8502,421.89,364.69,3586908.78,3100594.38,486314.40
Meat,Offline,M,1/29/2012,692605435,2/21/2012,6194,421.89,364.69,2613186.66,2258889.86,354296.80
Beverages,Online,H,4/27/2010,762913644,5/1/2010,1956,47.45,31.79,92812.20,62181.24,30630.96
Household,Online,C,6/14/2010,858912694,6/28/2010,208,668.27,502.54,139000.16,104528.32,34471.84
Vegetables,Offline,M,1/6/2010,197642600,2/11/2010,5692,154.06,90.93,876909.52,517573.56,359335.96
Fruits,Offline,L,1/10/2012,137340533,2/15/2012,971,9.33,6.92,9059.43,6719.32,2340.11
Office Supplies,Offline,H,8/1/2016,535415971,8/8/2016,339,651.21,524.96,220760.19,177961.44,42798.75
Personal Care,Offline,M,12/14/2010,172684323,12/27/2010,9984,81.73,56.67,815992.32,565793.28,250199.04
Cosmetics,Online,C,10/10/2014,906771886,11/21/2014,2806,437.20,263.33,1226783.20,738903.98,487879.22
Cosmetics,Online,H,11/9/2015,831361901,11/11/2015,7316,437.20,263.33,3198555.20,1926522.28,1272032.92
Office Supplies,Offline,H,10/6/2014,965847861,11/23/2014,4700,651.21,524.96,3060687.00,2467312.00,593375.00
Beverages,Offline,L,11/29/2014,412203872,12/22/2014,9141,47.45,31.79,433740.45,290592.39,143148.06
Household,Online,M,11/2/2012,460499513,11/7/2012,894,668.27,502.54,597433.38,449270.76,148162.62
Cereal,Online,L,10/30/2016,739181458,11/24/2016,9075,205.70,117.11,1866727.50,1062773.25,803954.25
Baby Food,Online,C,6/4/2010,557625949,7/16/2010,2765,255.28,159.42,705849.20,440796.30,265052.90
Vegetables,Online,L,12/10/2012,211524426,1/11/2013,3633,154.06,90.93,559699.98,330348.69,229351.29
Vegetables,Online,C,1/29/2011,134000003,3/14/2011,2433,154.06,90.93,374827.98,221232.69,153595.29
Clothes,Online,C,7/4/2010,910985314,8/17/2010,9653,109.28,35.84,1054879.84,345963.52,708916.32
Office Supplies,Offline,H,6/12/2017,644902026,7/27/2017,9696,651.21,524.96,6314132.16,5090012.16,1224120.00
Meat,Offline,L,2/13/2016,385484349,3/20/2016,2240,421.89,364.69,945033.60,816905.60,128128.00
Office Supplies,Offline,M,10/20/2013,911577546,12/7/2013,4908,651.21,524.96,3196138.68,2576503.68,619635.00
Fruits,Online,M,3/12/2016,516785562,4/18/2016,7187,9.33,6.92,67054.71,49734.04,17320.67
Cereal,Online,H,8/4/2016,848470103,9/1/2016,13,205.70,117.11,2674.10,1522.43,1151.67
Vegetables,Offline,M,4/25/2010,584542882,5/9/2010,8083,154.06,90.93,1245266.98,734987.19,510279.79
Snacks,Online,H,9/6/2013,184945237,10/23/2013,8260,152.58,97.44,1260310.80,804854.40,455456.40
Meat,Online,M,7/20/2016,693634116,8/21/2016,604,421.89,364.69,254821.56,220272.76,34548.80
Office Supplies,Online,C,3/29/2011,202843081,4/9/2011,4630,651.21,524.96,3015102.30,2430564.80,584537.50
Meat,Offline,M,3/9/2013,149544370,4/16/2013,2357,421.89,364.69,994394.73,859574.33,134820.40
Personal Care,Offline,L,1/17/2011,510655105,2/6/2011,3048,81.73,56.67,249113.04,172730.16,76382.88
Clothes,Offline,H,1/8/2011,803556621,2/1/2011,9116,109.28,35.84,996196.48,326717.44,669479.04
Office Supplies,Offline,L,6/12/2011,251772582,7/15/2011,3957,651.21,524.96,2576837.97,2077266.72,499571.25
Household,Offline,C,7/20/2017,352239549,7/31/2017,4365,668.27,502.54,2916998.55,2193587.10,723411.45
Cosmetics,Offline,L,1/10/2017,871864545,1/29/2017,2948,437.20,263.33,1288865.60,776296.84,512568.76
Meat,Offline,M,6/5/2015,261087787,7/18/2015,533,421.89,364.69,224867.37,194379.77,30487.60
Fruits,Online,M,11/25/2012,913001048,12/21/2012,6154,9.33,6.92,57416.82,42585.68,14831.14
Personal Care,Offline,L,10/8/2012,729627215,11/22/2012,1762,81.73,56.67,144008.26,99852.54,44155.72
Fruits,Offline,H,11/15/2010,172445285,12/28/2010,9247,9.33,6.92,86274.51,63989.24,22285.27
Vegetables,Offline,H,3/4/2011,471970784,3/4/2011,5498,154.06,90.93,847021.88,499933.14,347088.74
Household,Offline,C,5/5/2014,927064836,5/15/2014,7941,668.27,502.54,5306732.07,3990670.14,1316061.93
Household,Offline,H,10/30/2015,355325591,12/7/2015,7593,668.27,502.54,5074174.11,3815786.22,1258387.89
Fruits,Online,L,5/4/2011,235002124,6/18/2011,1206,9.33,6.92,11251.98,8345.52,2906.46
Cereal,Offline,M,10/15/2015,200489604,11/26/2015,8184,205.70,117.11,1683448.80,958428.24,725020.56
Baby Food,Offline,C,1/29/2017,396067273,2/23/2017,3962,255.28,159.42,1011419.36,631622.04,379797.32
Clothes,Online,L,5/3/2017,671818959,5/20/2017,5014,109.28,35.84,547929.92,179701.76,368228.16
Office Supplies,Offline,H,6/5/2013,262313878,7/12/2013,3361,651.21,524.96,2188716.81,1764390.56,424326.25
Household,Online,L,3/2/2010,325561654,3/11/2010,9783,668.27,502.54,6537685.41,4916348.82,1621336.59
Personal Care,Online,L,10/20/2015,822976672,11/22/2015,5941,81.73,56.67,485557.93,336676.47,148881.46
Cosmetics,Online,H,9/28/2014,252364814,11/4/2014,9211,437.20,263.33,4027049.20,2425532.63,1601516.57
Vegetables,Online,L,8/17/2013,176560008,9/14/2013,6885,154.06,90.93,1060703.10,626053.05,434650.05
Beverages,Online,C,1/16/2016,166808354,1/29/2016,1154,47.45,31.79,54757.30,36685.66,18071.64
Office Supplies,Online,L,7/21/2012,608711516,9/7/2012,119,651.21,524.96,77493.99,62470.24,15023.75
Clothes,Offline,M,5/19/2015,871568429,6/5/2015,5321,109.28,35.84,581478.88,190704.64,390774.24
Office Supplies,Online,M,1/11/2014,270797812,2/3/2014,3945,651.21,524.96,2569023.45,2070967.20,498056.25
Vegetables,Offline,C,8/5/2012,981984460,9/20/2012,9878,154.06,90.93,1521804.68,898206.54,623598.14
Household,Online,L,3/17/2016,326647412,5/6/2016,1083,668.27,502.54,723736.41,544250.82,179485.59
Clothes,Online,H,1/17/2012,169260537,3/7/2012,6809,109.28,35.84,744087.52,244034.56,500052.96
Household,Online,L,10/8/2012,642252433,11/1/2012,5622,668.27,502.54,3757013.94,2825279.88,931734.06
Vegetables,Offline,H,1/7/2012,505849444,1/21/2012,947,154.06,90.93,145894.82,86110.71,59784.11
Meat,Online,M,4/28/2011,687264621,6/12/2011,5729,421.89,364.69,2417007.81,2089309.01,327698.80
Household,Online,M,11/30/2014,193766915,12/21/2014,8791,668.27,502.54,5874761.57,4417829.14,1456932.43
Meat,Online,C,6/10/2017,335469090,7/3/2017,1614,421.89,364.69,680930.46,588609.66,92320.80
Fruits,Offline,C,5/25/2015,903488433,6/25/2015,1160,9.33,6.92,10822.80,8027.20,2795.60
Office Supplies,Offline,L,4/25/2014,891523635,6/13/2014,510,651.21,524.96,332117.10,267729.60,64387.50
Cereal,Online,C,5/27/2014,566941154,5/28/2014,9341,205.70,117.11,1921443.70,1093924.51,827519.19
Cosmetics,Online,C,9/7/2013,538065564,10/6/2013,4412,437.20,263.33,1928926.40,1161811.96,767114.44
Personal Care,Online,L,7/16/2016,840084874,7/24/2016,8638,81.73,56.67,705983.74,489515.46,216468.28
Fruits,Online,L,6/19/2017,414697682,8/4/2017,7115,9.33,6.92,66382.95,49235.80,17147.15
Office Supplies,Offline,C,8/8/2014,524874675,8/12/2014,935,651.21,524.96,608881.35,490837.60,118043.75
Beverages,Offline,H,5/15/2014,899908864,6/2/2014,1886,47.45,31.79,89490.70,59955.94,29534.76
Cosmetics,Offline,C,9/18/2016,718789803,10/27/2016,4731,437.20,263.33,2068393.20,1245814.23,822578.97
Household,Offline,M,12/16/2016,109930074,1/12/2017,9607,668.27,502.54,6420069.89,4827901.78,1592168.11
Baby Food,Online,M,9/13/2012,955067527,10/6/2012,4560,255.28,159.42,1164076.80,726955.20,437121.60
Household,Offline,H,4/29/2013,820721900,5/30/2013,8703,668.27,502.54,5815953.81,4373605.62,1442348.19
Clothes,Offline,M,10/11/2010,778161895,11/27/2010,4252,109.28,35.84,464658.56,152391.68,312266.88
Snacks,Offline,M,2/19/2016,789534461,3/15/2016,9647,152.58,97.44,1471939.26,940003.68,531935.58
Clothes,Offline,H,6/18/2016,118216598,7/17/2016,1773,109.28,35.84,193753.44,63544.32,130209.12
Cereal,Online,M,9/17/2014,497957742,10/19/2014,5616,205.70,117.11,1155211.20,657689.76,497521.44
Cereal,Online,C,8/18/2013,573367726,9/8/2013,1107,205.70,117.11,227709.90,129640.77,98069.13
Cosmetics,Offline,C,2/7/2014,180040872,3/2/2014,6950,437.20,263.33,3038540.00,1830143.50,1208396.50
Cereal,Online,M,4/12/2015,442601668,5/23/2015,4524,205.70,117.11,930586.80,529805.64,400781.16
Meat,Online,H,1/14/2012,406707274,2/29/2012,2575,421.89,364.69,1086366.75,939076.75,147290.00
Office Supplies,Offline,M,5/10/2012,191273105,6/28/2012,817,651.21,524.96,532038.57,428892.32,103146.25
Household,Online,C,7/18/2015,721974551,8/19/2015,7168,668.27,502.54,4790159.36,3602206.72,1187952.64
Fruits,Online,H,4/13/2016,323265254,5/4/2016,227,9.33,6.92,2117.91,1570.84,547.07
Vegetables,Online,L,8/27/2010,269966542,10/15/2010,7954,154.06,90.93,1225393.24,723257.22,502136.02
Household,Offline,L,2/1/2013,117385327,2/5/2013,5782,668.27,502.54,3863937.14,2905686.28,958250.86
Vegetables,Online,L,8/8/2014,612249457,9/2/2014,7075,154.06,90.93,1089974.50,643329.75,446644.75
Snacks,Online,L,12/25/2016,232846057,1/3/2017,3177,152.58,97.44,484746.66,309566.88,175179.78
Clothes,Online,C,12/29/2014,678188455,1/2/2015,9889,109.28,35.84,1080669.92,354421.76,726248.16
Meat,Online,C,10/22/2015,232409608,10/27/2015,4022,421.89,364.69,1696841.58,1466783.18,230058.40
Clothes,Offline,L,10/9/2011,302083957,11/25/2011,2211,109.28,35.84,241618.08,79242.24,162375.84
Office Supplies,Online,H,8/18/2010,650242841,9/10/2010,161,651.21,524.96,104844.81,84518.56,20326.25
Cosmetics,Offline,L,6/19/2017,502072465,7/5/2017,3254,437.20,263.33,1422648.80,856875.82,565772.98
Office Supplies,Offline,C,5/28/2017,359003865,6/15/2017,6076,651.21,524.96,3956751.96,3189656.96,767095.00
Personal Care,Online,M,4/5/2017,496830356,4/10/2017,1998,81.73,56.67,163296.54,113226.66,50069.88
Clothes,Online,C,11/24/2011,679217135,12/7/2011,4299,109.28,35.84,469794.72,154076.16,315718.56
Office Supplies,Online,L,5/13/2013,666124951,5/18/2013,31,651.21,524.96,20187.51,16273.76,3913.75
Meat,Offline,L,9/26/2013,105955684,11/10/2013,3496,421.89,364.69,1474927.44,1274956.24,199971.20
Household,Online,H,10/6/2016,505116879,10/13/2016,4164,668.27,502.54,2782676.28,2092576.56,690099.72
Cosmetics,Offline,L,12/24/2014,955701386,1/6/2015,2133,437.20,263.33,932547.60,561682.89,370864.71
Cosmetics,Offline,C,5/7/2013,174700057,6/22/2013,6484,437.20,263.33,2834804.80,1707431.72,1127373.08
Fruits,Online,M,12/20/2011,763209760,12/26/2011,9583,9.33,6.92,89409.39,66314.36,23095.03
Household,Offline,H,9/29/2016,516884267,10/3/2016,6396,668.27,502.54,4274254.92,3214245.84,1060009.08
Vegetables,Online,M,5/13/2014,721538102,6/10/2014,8013,154.06,90.93,1234482.78,728622.09,505860.69
Snacks,Online,H,2/15/2010,567533385,2/20/2010,4595,152.58,97.44,701105.10,447736.80,253368.30
Office Supplies,Offline,H,6/5/2017,656669414,7/17/2017,1927,651.21,524.96,1254881.67,1011597.92,243283.75
Cereal,Online,L,1/7/2011,934618794,1/12/2011,3325,205.70,117.11,683952.50,389390.75,294561.75
Meat,Online,H,9/21/2012,309045684,10/29/2012,2340,421.89,364.69,987222.60,853374.60,133848.00
Fruits,Online,L,10/11/2015,259565579,11/28/2015,78,9.33,6.92,727.74,539.76,187.98
Office Supplies,Online,C,5/15/2013,888183104,5/21/2013,1973,651.21,524.96,1284837.33,1035746.08,249091.25
Office Supplies,Offline,M,11/26/2016,232607018,1/5/2017,2441,651.21,524.96,1589603.61,1281427.36,308176.25
Snacks,Online,H,5/20/2017,192400491,6/14/2017,4436,152.58,97.44,676844.88,432243.84,244601.04
Snacks,Offline,L,10/5/2013,756741559,10/6/2013,5499,152.58,97.44,839037.42,535822.56,303214.86
Snacks,Online,M,7/19/2014,516489446,8/23/2014,9559,152.58,97.44,1458512.22,931428.96,527083.26
Baby Food,Online,H,12/18/2013,408863341,1/18/2014,603,255.28,159.42,153933.84,96130.26,57803.58
Cosmetics,Offline,H,2/15/2014,390331637,3/14/2014,6660,437.20,263.33,2911752.00,1753777.80,1157974.20
Cosmetics,Online,M,8/19/2016,146993482,9/22/2016,7493,437.20,263.33,3275939.60,1973131.69,1302807.91
Baby Food,Offline,H,9/30/2015,901966226,11/4/2015,705,255.28,159.42,179972.40,112391.10,67581.30
Baby Food,Offline,L,6/16/2011,652201497,7/9/2011,9771,255.28,159.42,2494340.88,1557692.82,936648.06
Office Supplies,Online,L,12/2/2010,505652034,12/31/2010,2528,651.21,524.96,1646258.88,1327098.88,319160.00
Cosmetics,Offline,M,1/6/2015,119541394,2/15/2015,3810,437.20,263.33,1665732.00,1003287.30,662444.70
Meat,Offline,M,9/3/2015,595915448,10/15/2015,3479,421.89,364.69,1467755.31,1268756.51,198998.80
Meat,Online,C,1/22/2010,618224132,3/6/2010,5114,421.89,364.69,2157545.46,1865024.66,292520.80
Clothes,Online,M,8/5/2013,378465545,8/17/2013,5220,109.28,35.84,570441.60,187084.80,383356.80
Vegetables,Online,L,10/19/2011,690745484,11/29/2011,5794,154.06,90.93,892623.64,526848.42,365775.22
Fruits,Online,C,8/10/2015,274476087,8/12/2015,2428,9.33,6.92,22653.24,16801.76,5851.48
Vegetables,Offline,H,1/27/2017,305071294,2/1/2017,6230,154.06,90.93,959793.80,566493.90,393299.90
Household,Offline,L,12/25/2016,320220839,1/25/2017,9317,668.27,502.54,6226271.59,4682165.18,1544106.41
Household,Online,M,12/5/2013,829205834,12/22/2013,9288,668.27,502.54,6206891.76,4667591.52,1539300.24
Household,Online,C,6/28/2015,669901931,6/30/2015,7723,668.27,502.54,5161049.21,3881116.42,1279932.79
Household,Online,C,12/30/2010,593265855,1/19/2011,9405,668.27,502.54,6285079.35,4726388.70,1558690.65
Household,Offline,H,5/16/2012,682697999,5/24/2012,4364,668.27,502.54,2916330.28,2193084.56,723245.72
Baby Food,Offline,H,3/15/2011,773257529,4/7/2011,2941,255.28,159.42,750778.48,468854.22,281924.26
Beverages,Offline,H,1/11/2017,653427588,1/28/2017,2599,47.45,31.79,123322.55,82622.21,40700.34
Personal Care,Online,C,2/27/2013,529820668,3/12/2013,4564,81.73,56.67,373015.72,258641.88,114373.84
Meat,Online,C,6/30/2017,387541711,7/2/2017,1059,421.89,364.69,446781.51,386206.71,60574.80
Clothes,Offline,H,3/28/2017,111790025,4/7/2017,7,109.28,35.84,764.96,250.88,514.08
Fruits,Online,M,10/17/2012,808855807,11/3/2012,7263,9.33,6.92,67763.79,50259.96,17503.83
Vegetables,Online,M,7/17/2010,843763148,8/25/2010,7121,154.06,90.93,1097061.26,647512.53,449548.73
Snacks,Online,H,6/8/2014,190286052,7/3/2014,8726,152.58,97.44,1331413.08,850261.44,481151.64
Fruits,Online,M,6/29/2012,509330308,7/8/2012,1011,9.33,6.92,9432.63,6996.12,2436.51
Fruits,Offline,L,3/1/2011,927854478,4/19/2011,1614,9.33,6.92,15058.62,11168.88,3889.74
Meat,Offline,H,7/25/2011,712659347,8/16/2011,592,421.89,364.69,249758.88,215896.48,33862.40
Snacks,Online,L,6/9/2016,498492896,6/12/2016,3980,152.58,97.44,607268.40,387811.20,219457.20
Beverages,Offline,C,4/21/2016,489868628,5/5/2016,1868,47.45,31.79,88636.60,59383.72,29252.88
Baby Food,Offline,M,12/5/2015,431172025,1/6/2016,2239,255.28,159.42,571571.92,356941.38,214630.54
Clothes,Online,C,12/28/2013,425394761,2/15/2014,2618,109.28,35.84,286095.04,93829.12,192265.92
Household,Offline,M,1/9/2011,212989556,2/24/2011,7198,668.27,502.54,4810207.46,3617282.92,1192924.54
Cereal,Online,L,5/29/2011,450056922,6/17/2011,699,205.70,117.11,143784.30,81859.89,61924.41
Cereal,Online,H,3/7/2014,529779040,4/4/2014,2246,205.70,117.11,462002.20,263029.06,198973.14
Household,Offline,M,1/10/2015,519970309,2/10/2015,9624,668.27,502.54,6431430.48,4836444.96,1594985.52
Vegetables,Online,H,2/12/2010,979729688,3/28/2010,2641,154.06,90.93,406872.46,240146.13,166726.33
Clothes,Online,C,3/6/2011,737716329,3/17/2011,5510,109.28,35.84,602132.80,197478.40,404654.40
Vegetables,Online,H,6/25/2014,654554975,8/7/2014,6217,154.06,90.93,957791.02,565311.81,392479.21
Household,Online,M,9/24/2016,750709807,9/26/2016,569,668.27,502.54,380245.63,285945.26,94300.37
Fruits,Online,M,12/7/2016,446518981,1/18/2017,3744,9.33,6.92,34931.52,25908.48,9023.04
Cosmetics,Online,C,3/13/2010,123656117,4/6/2010,1448,437.20,263.33,633065.60,381301.84,251763.76
Cereal,Offline,C,12/29/2016,217457473,1/12/2017,9353,205.70,117.11,1923912.10,1095329.83,828582.27
Office Supplies,Offline,C,6/17/2017,411076486,8/4/2017,5522,651.21,524.96,3595981.62,2898829.12,697152.50
Clothes,Online,H,6/29/2010,157436072,7/20/2010,7687,109.28,35.84,840035.36,275502.08,564533.28
Beverages,Offline,L,6/29/2015,210397040,7/5/2015,15,47.45,31.79,711.75,476.85,234.90
Fruits,Offline,C,2/12/2016,844989240,3/15/2016,9948,9.33,6.92,92814.84,68840.16,23974.68
Cereal,Online,C,6/25/2015,269473016,7/7/2015,1909,205.70,117.11,392681.30,223562.99,169118.31
Cosmetics,Offline,L,9/9/2012,114143502,10/9/2012,6454,437.20,263.33,2821688.80,1699531.82,1122156.98
Household,Online,C,5/17/2013,650736367,5/27/2013,6207,668.27,502.54,4147951.89,3119265.78,1028686.11
Cereal,Online,H,10/20/2011,472308528,11/27/2011,5444,205.70,117.11,1119830.80,637546.84,482283.96
Vegetables,Online,M,1/12/2010,273249995,1/21/2010,9601,154.06,90.93,1479130.06,873018.93,606111.13
Clothes,Offline,M,9/24/2016,663335025,10/25/2016,4429,109.28,35.84,484001.12,158735.36,325265.76
Meat,Offline,M,3/20/2016,330268609,5/7/2016,2676,421.89,364.69,1128977.64,975910.44,153067.20
Beverages,Offline,L,1/29/2014,144499671,2/10/2014,9519,47.45,31.79,451676.55,302609.01,149067.54
Cereal,Online,L,4/20/2015,740267217,5/5/2015,375,205.70,117.11,77137.50,43916.25,33221.25
Vegetables,Online,C,6/17/2014,444264209,7/27/2014,6507,154.06,90.93,1002468.42,591681.51,410786.91
Snacks,Online,C,3/13/2015,132929694,5/2/2015,5705,152.58,97.44,870468.90,555895.20,314573.70
Clothes,Online,H,6/25/2012,699468457,8/11/2012,7115,109.28,35.84,777527.20,255001.60,522525.60
Cosmetics,Offline,M,2/28/2017,793114030,4/7/2017,8921,437.20,263.33,3900261.20,2349166.93,1551094.27
Baby Food,Offline,H,3/10/2013,415289914,4/29/2013,2369,255.28,159.42,604758.32,377665.98,227092.34
Cosmetics,Online,M,2/2/2012,105659568,3/16/2012,5869,437.20,263.33,2565926.80,1545483.77,1020443.03
Cosmetics,Online,M,7/18/2015,678287160,8/9/2015,9099,437.20,263.33,3978082.80,2396039.67,1582043.13
Baby Food,Offline,C,7/1/2015,345080411,8/6/2015,5817,255.28,159.42,1484963.76,927346.14,557617.62
Beverages,Offline,C,12/14/2015,950895726,12/20/2015,31,47.45,31.79,1470.95,985.49,485.46
Vegetables,Online,M,12/29/2014,634501063,2/11/2015,1820,154.06,90.93,280389.20,165492.60,114896.60
Household,Offline,C,1/11/2010,404312169,2/21/2010,3810,668.27,502.54,2546108.70,1914677.40,631431.30
Vegetables,Offline,L,4/9/2012,384793412,4/23/2012,7776,154.06,90.93,1197970.56,707071.68,490898.88
Household,Offline,H,6/25/2016,193823993,6/27/2016,5681,668.27,502.54,3796441.87,2854929.74,941512.13
Personal Care,Offline,C,2/21/2012,201419579,3/25/2012,3384,81.73,56.67,276574.32,191771.28,84803.04
Meat,Offline,M,9/4/2012,479031217,9/12/2012,4837,421.89,364.69,2040681.93,1764005.53,276676.40
Clothes,Offline,H,7/1/2016,182056605,7/6/2016,3450,109.28,35.84,377016.00,123648.00,253368.00
