Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Household,Offline,L,6/5/2016,374632775,6/25/2016,1018,668.27,502.54,680298.86,511585.72,168713.14
Office Supplies,Offline,C,1/6/2014,737504756,1/24/2014,2901,651.21,524.96,1889160.21,1522908.96,366251.25
Vegetables,Online,M,4/15/2011,637869060,4/28/2011,8484,154.06,90.93,1307045.04,771450.12,535594.92
Snacks,Online,L,8/29/2011,121387183,9/11/2011,20,152.58,97.44,3051.60,1948.80,1102.80
Baby Food,Offline,L,7/3/2012,967891061,7/8/2012,9328,255.28,159.42,2381251.84,1487069.76,894182.08
Personal Care,Offline,L,7/12/2016,628849971,7/16/2016,9536,81.73,56.67,779377.28,540405.12,238972.16
Vegetables,Offline,M,3/7/2014,587910878,4/9/2014,4748,154.06,90.93,731476.88,431735.64,299741.24
Office Supplies,Online,C,10/15/2014,731078183,12/4/2014,1135,651.21,524.96,739123.35,595829.60,143293.75
Clothes,Offline,L,4/10/2012,883420360,5/3/2012,2571,109.28,35.84,280958.88,92144.64,188814.24
Office Supplies,Offline,L,12/7/2011,844876372,12/13/2011,6548,651.21,524.96,4264123.08,3437438.08,826685.00
Cereal,Online,H,4/4/2013,379043614,4/11/2013,6284,205.70,117.11,1292618.80,735919.24,556699.56
Clothes,Offline,M,3/30/2015,567955672,3/31/2015,9560,109.28,35.84,1044716.80,342630.40,702086.40
Baby Food,Online,H,12/3/2013,355846583,12/3/2013,1767,255.28,159.42,451079.76,281695.14,169384.62
Vegetables,Offline,L,3/6/2011,926910340,4/24/2011,2223,154.06,90.93,342475.38,202137.39,140337.99
Fruits,Online,H,11/16/2013,966327226,12/11/2013,6555,9.33,6.92,61158.15,45360.60,15797.55
Personal Care,Offline,H,8/18/2012,116581523,8/25/2012,7918,81.73,56.67,647138.14,448713.06,198425.08
Personal Care,Offline,L,11/8/2013,209156787,11/11/2013,2996,81.73,56.67,244863.08,169783.32,75079.76
Beverages,Online,H,12/12/2015,961718976,12/15/2015,2871,47.45,31.79,136228.95,91269.09,44959.86
Household,Offline,C,9/12/2012,834828603,10/21/2012,3190,668.27,502.54,2131781.30,1603102.60,528678.70
Baby Food,Offline,M,4/15/2017,899936330,5/30/2017,13,255.28,159.42,3318.64,2072.46,1246.18
Household,Offline,L,5/11/2011,809236466,6/7/2011,9908,668.27,502.54,6621219.16,4979166.32,1642052.84
Office Supplies,Offline,L,6/2/2015,359285819,6/12/2015,9513,651.21,524.96,6194960.73,4993944.48,1201016.25
Meat,Offline,H,3/8/2011,974218928,3/15/2011,1885,421.89,364.69,795262.65,687440.65,107822.00
Snacks,Offline,C,3/4/2011,661164796,4/11/2011,2210,152.58,97.44,337201.80,215342.40,121859.40
Clothes,Online,L,12/28/2016,997218549,1/27/2017,7984,109.28,35.84,872491.52,286146.56,586344.96
Fruits,Offline,L,9/10/2014,567856967,10/14/2014,350,9.33,6.92,3265.50,2422.00,843.50
Cosmetics,Online,L,5/4/2010,809278094,5/16/2010,2227,437.20,263.33,973644.40,586435.91,387208.49
Cereal,Online,C,4/5/2015,687250459,5/11/2015,1538,205.70,117.11,316366.60,180115.18,136251.42
Meat,Online,M,5/9/2012,114721572,6/2/2012,7517,421.89,364.69,3171347.13,2741374.73,429972.40
Snacks,Online,M,2/12/2014,948034560,3/26/2014,3349,152.58,97.44,510990.42,326326.56,184663.86
Cosmetics,Online,C,1/8/2012,520293891,1/17/2012,5379,437.20,263.33,2351698.80,1416452.07,935246.73
Baby Food,Online,M,7/2/2011,493039214,8/20/2011,115,255.28,159.42,29357.20,18333.30,11023.90
Office Supplies,Online,C,11/24/2015,275391900,12/29/2015,3438,651.21,524.96,2238859.98,1804812.48,434047.50
Vegetables,Online,L,12/20/2011,908716380,1/22/2012,8225,154.06,90.93,1267143.50,747899.25,519244.25
Meat,Offline,L,5/29/2017,813943421,6/14/2017,2801,421.89,364.69,1181713.89,1021496.69,160217.20
Office Supplies,Offline,C,6/15/2014,367712676,6/30/2014,3207,651.21,524.96,2088430.47,1683546.72,404883.75
Clothes,Online,M,3/6/2017,970540654,4/2/2017,3402,109.28,35.84,371770.56,121927.68,249842.88
