Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Cereal,Online,L,7/2/2013,277469432,7/3/2013,8226,205.70,117.11,1692088.20,963346.86,728741.34
Cosmetics,Offline,C,9/18/2012,430346763,11/5/2012,8025,437.20,263.33,3508530.00,2113223.25,1395306.75
Household,Online,H,4/13/2016,757620465,4/14/2016,5587,668.27,502.54,3733624.49,2807690.98,925933.51
Vegetables,Offline,L,3/18/2014,893290889,3/22/2014,3480,154.06,90.93,536128.80,316436.40,219692.40
Household,Offline,H,12/19/2015,382487571,1/8/2016,5427,668.27,502.54,3626701.29,2727284.58,899416.71
Cereal,Offline,M,7/5/2011,413378894,7/30/2011,6856,205.70,117.11,1410279.20,802906.16,607373.04
Cereal,Offline,C,4/8/2016,135133397,4/18/2016,7830,205.70,117.11,1610631.00,916971.30,693659.70
Baby Food,Online,H,4/17/2011,907707870,5/10/2011,9785,255.28,159.42,2497914.80,1559924.70,937990.10
Snacks,Online,L,10/9/2016,658337962,11/9/2016,5688,152.58,97.44,867875.04,554238.72,313636.32
Office Supplies,Online,M,9/21/2016,784636104,11/2/2016,114,651.21,524.96,74237.94,59845.44,14392.50
Personal Care,Online,L,1/23/2017,382684981,1/28/2017,3845,81.73,56.67,314251.85,217896.15,96355.70
Clothes,Offline,L,9/3/2013,746741425,9/13/2013,6237,109.28,35.84,681579.36,223534.08,458045.28
Beverages,Online,L,11/8/2010,749630057,11/9/2010,1047,47.45,31.79,49680.15,33284.13,16396.02
Snacks,Offline,M,1/14/2010,557533252,1/28/2010,5334,152.58,97.44,813861.72,519744.96,294116.76
Baby Food,Offline,L,8/24/2014,785623157,9/7/2014,2205,255.28,159.42,562892.40,351521.10,211371.30
Cereal,Online,M,8/9/2010,105369460,9/9/2010,20,205.70,117.11,4114.00,2342.20,1771.80
Beverages,Online,C,4/2/2011,709184491,4/18/2011,2305,47.45,31.79,109372.25,73275.95,36096.30
Vegetables,Online,H,7/29/2015,229173791,8/18/2015,6472,154.06,90.93,997076.32,588498.96,408577.36
Clothes,Online,H,9/20/2014,607491433,11/4/2014,9070,109.28,35.84,991169.60,325068.80,666100.80
Fruits,Offline,C,7/27/2015,907115638,8/15/2015,4530,9.33,6.92,42264.90,31347.60,10917.30
Clothes,Offline,L,4/30/2016,278201997,5/8/2016,5008,109.28,35.84,547274.24,179486.72,367787.52
Vegetables,Offline,H,5/21/2011,761496150,6/6/2011,2488,154.06,90.93,383301.28,226233.84,157067.44
Cosmetics,Offline,M,9/2/2012,822390449,9/21/2012,2464,437.20,263.33,1077260.80,648845.12,428415.68
Baby Food,Offline,M,10/16/2011,812046563,10/16/2011,1478,255.28,159.42,377303.84,235622.76,141681.08
Clothes,Offline,L,12/24/2016,116700398,1/17/2017,3096,109.28,35.84,338330.88,110960.64,227370.24
Baby Food,Online,M,12/14/2013,661226594,1/5/2014,498,255.28,159.42,127129.44,79391.16,47738.28
Cosmetics,Offline,M,6/3/2017,912653863,7/5/2017,3414,437.20,263.33,1492600.80,899008.62,593592.18
Baby Food,Offline,M,5/18/2010,746149194,5/24/2010,982,255.28,159.42,250684.96,156550.44,94134.52
Personal Care,Offline,C,6/7/2015,501683652,7/15/2015,8196,81.73,56.67,669859.08,464467.32,205391.76
Meat,Online,L,1/28/2015,828027379,3/19/2015,557,421.89,364.69,234992.73,203132.33,31860.40
Cosmetics,Online,C,2/21/2014,262418591,4/6/2014,4348,437.20,263.33,1900945.60,1144958.84,755986.76
Personal Care,Online,H,12/5/2014,153228652,12/13/2014,2618,81.73,56.67,213969.14,148362.06,65607.08
Cereal,Offline,C,5/21/2014,597246253,7/3/2014,7293,205.70,117.11,1500170.10,854083.23,646086.87
Clothes,Offline,C,2/21/2017,557673585,3/10/2017,6861,109.28,35.84,749770.08,245898.24,503871.84
Baby Food,Online,M,5/11/2010,757916581,5/14/2010,3214,255.28,159.42,820469.92,512375.88,308094.04
Meat,Offline,M,6/7/2013,502909743,7/8/2013,1024,421.89,364.69,432015.36,373442.56,58572.80
Personal Care,Online,H,1/27/2016,574007594,1/27/2016,458,81.73,56.67,37432.34,25954.86,11477.48
Cosmetics,Offline,L,10/29/2015,195492541,12/9/2015,9442,437.20,263.33,4128042.40,2486361.86,1641680.54
Household,Offline,M,9/30/2016,535421979,11/17/2016,2117,668.27,502.54,1414727.59,1063877.18,350850.41
Snacks,Online,L,4/30/2011,443677985,5/26/2011,3030,152.58,97.44,462317.40,295243.20,167074.20
Snacks,Online,L,11/1/2014,255752980,11/5/2014,1845,152.58,97.44,281510.10,179776.80,101733.30
Cosmetics,Online,L,2/29/2016,558858048,3/25/2016,7370,437.20,263.33,3222164.00,1940742.10,1281421.90
Meat,Offline,H,2/17/2012,541157615,4/3/2012,9419,421.89,364.69,3973781.91,3435015.11,538766.80
Personal Care,Online,C,7/8/2014,340124976,7/29/2014,9394,81.73,56.67,767771.62,532357.98,235413.64
Vegetables,Offline,L,3/24/2014,881523501,3/31/2014,1248,154.06,90.93,192266.88,113480.64,78786.24
Office Supplies,Online,L,1/29/2017,545667159,3/20/2017,3893,651.21,524.96,2535160.53,2043669.28,491491.25
Snacks,Offline,C,9/12/2014,309825885,10/2/2014,3219,152.58,97.44,491155.02,313659.36,177495.66
Snacks,Offline,H,6/16/2014,284431159,7/29/2014,8355,152.58,97.44,1274805.90,814111.20,460694.70
Personal Care,Offline,C,3/5/2017,708888375,3/19/2017,4678,81.73,56.67,382332.94,265102.26,117230.68
Fruits,Offline,L,9/17/2012,120913827,10/13/2012,9943,9.33,6.92,92768.19,68805.56,23962.63
Beverages,Offline,C,12/7/2010,334051597,1/12/2011,2146,47.45,31.79,101827.70,68221.34,33606.36
Snacks,Offline,C,9/8/2015,511689794,9/27/2015,9236,152.58,97.44,1409228.88,899955.84,509273.04
Cosmetics,Online,H,10/9/2012,704477536,11/6/2012,9413,437.20,263.33,4115363.60,2478725.29,1636638.31
Snacks,Offline,C,10/21/2014,413971126,11/19/2014,2110,152.58,97.44,321943.80,205598.40,116345.40
Personal Care,Offline,M,3/16/2013,156314694,4/20/2013,5847,81.73,56.67,477875.31,331349.49,146525.82
Beverages,Offline,H,5/12/2017,813272655,6/25/2017,4306,47.45,31.79,204319.70,136887.74,67431.96
Office Supplies,Offline,H,4/5/2016,944137418,5/16/2016,98,651.21,524.96,63818.58,51446.08,12372.50
Meat,Online,M,10/30/2016,801406562,11/28/2016,2866,421.89,364.69,1209136.74,1045201.54,163935.20
Beverages,Online,C,2/28/2016,118362939,3/21/2016,5079,47.45,31.79,240998.55,161461.41,79537.14
Snacks,Online,C,3/26/2012,161120355,5/6/2012,7948,152.58,97.44,1212705.84,774453.12,438252.72
Household,Online,H,7/31/2016,157145965,8/9/2016,1838,668.27,502.54,1228280.26,923668.52,304611.74
Snacks,Online,M,12/26/2013,812441384,1/15/2014,8315,152.58,97.44,1268702.70,810213.60,458489.10
Meat,Online,M,6/4/2016,397735822,6/17/2016,7723,421.89,364.69,3258256.47,2816500.87,441755.60
Clothes,Online,H,5/16/2015,445989835,5/25/2015,7158,109.28,35.84,782226.24,256542.72,525683.52
Office Supplies,Online,C,3/26/2010,709226119,3/28/2010,4624,651.21,524.96,3011195.04,2427415.04,583780.00
Office Supplies,Offline,L,7/8/2016,735706603,7/28/2016,788,651.21,524.96,513153.48,413668.48,99485.00
Clothes,Online,H,10/14/2013,457700145,11/8/2013,2499,109.28,35.84,273090.72,89564.16,183526.56
Snacks,Offline,M,2/20/2013,778562724,2/26/2013,2866,152.58,97.44,437294.28,279263.04,158031.24
Meat,Offline,C,8/29/2015,848278701,10/1/2015,3373,421.89,364.69,1423034.97,1230099.37,192935.60
Cereal,Online,C,3/27/2011,546202313,4/18/2011,2257,205.70,117.11,464264.90,264317.27,199947.63
Snacks,Online,L,5/7/2015,826266133,6/11/2015,9365,152.58,97.44,1428911.70,912525.60,516386.10
Personal Care,Online,H,4/21/2012,660930478,5/11/2012,2871,81.73,56.67,234646.83,162699.57,71947.26
Meat,Online,M,9/4/2012,497568929,9/6/2012,558,421.89,364.69,235414.62,203497.02,31917.60
Clothes,Online,H,11/6/2010,614946687,11/28/2010,5245,109.28,35.84,573173.60,187980.80,385192.80
Baby Food,Offline,M,2/2/2013,551740539,3/9/2013,1141,255.28,159.42,291274.48,181898.22,109376.26
Cosmetics,Online,L,11/13/2011,987035167,11/25/2011,4495,437.20,263.33,1965214.00,1183668.35,781545.65
Household,Offline,L,11/18/2013,205103862,11/21/2013,3645,668.27,502.54,2435844.15,1831758.30,604085.85
Personal Care,Offline,M,12/6/2010,880931270,12/9/2010,5994,81.73,56.67,489889.62,339679.98,150209.64
Snacks,Offline,M,4/5/2017,118560349,4/11/2017,3497,152.58,97.44,533572.26,340747.68,192824.58
Personal Care,Online,C,12/26/2012,341210734,1/6/2013,694,81.73,56.67,56720.62,39328.98,17391.64
Cosmetics,Online,L,4/17/2014,259275472,5/23/2014,4229,437.20,263.33,1848918.80,1113622.57,735296.23
Vegetables,Online,L,8/21/2015,725362718,8/21/2015,9802,154.06,90.93,1510096.12,891295.86,618800.26
Personal Care,Online,H,7/11/2016,192448127,7/11/2016,8532,81.73,56.67,697320.36,483508.44,213811.92
Clothes,Online,M,11/1/2010,848772227,11/21/2010,9419,109.28,35.84,1029308.32,337576.96,691731.36
Office Supplies,Offline,M,12/3/2012,832396590,12/4/2012,3504,651.21,524.96,2281839.84,1839459.84,442380.00
Cosmetics,Online,L,8/11/2013,294239890,9/20/2013,977,437.20,263.33,427144.40,257273.41,169870.99
Snacks,Offline,H,3/18/2014,849603497,5/1/2014,5410,152.58,97.44,825457.80,527150.40,298307.40
Cereal,Offline,C,4/2/2015,706732308,5/2/2015,6650,205.70,117.11,1367905.00,778781.50,589123.50
Personal Care,Offline,H,11/19/2012,459123647,11/21/2012,3745,81.73,56.67,306078.85,212229.15,93849.70
Cereal,Offline,L,5/7/2015,651516568,6/19/2015,7086,205.70,117.11,1457590.20,829841.46,627748.74
Baby Food,Online,L,8/13/2016,352048146,8/30/2016,7725,255.28,159.42,1972038.00,1231519.50,740518.50
Snacks,Offline,C,5/29/2011,115474307,6/28/2011,268,152.58,97.44,40891.44,26113.92,14777.52
Cereal,Online,H,12/28/2014,605730187,1/26/2015,7878,205.70,117.11,1620504.60,922592.58,697912.02
Snacks,Online,H,7/18/2010,905988252,8/30/2010,912,152.58,97.44,139152.96,88865.28,50287.68
Meat,Online,L,12/29/2010,564494979,1/3/2011,5463,421.89,364.69,2304785.07,1992301.47,312483.60
Beverages,Online,H,6/2/2013,780422675,7/11/2013,3267,47.45,31.79,155019.15,103857.93,51161.22
Cosmetics,Offline,L,4/1/2011,312376773,4/25/2011,8084,437.20,263.33,3534324.80,2128759.72,1405565.08
Clothes,Online,L,6/28/2017,687213551,7/1/2017,616,109.28,35.84,67316.48,22077.44,45239.04
Meat,Online,C,7/4/2012,797234761,7/16/2012,8337,421.89,364.69,3517296.93,3040420.53,476876.40
Beverages,Offline,M,10/1/2016,360672414,10/7/2016,9837,47.45,31.79,466765.65,312718.23,154047.42
