Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Household,Online,C,9/22/2011,496747100,10/26/2011,7361,668.27,502.54,4919135.47,3699196.94,1219938.53
Vegetables,Offline,H,5/23/2016,364713323,6/18/2016,5632,154.06,90.93,867665.92,512117.76,355548.16
Snacks,Offline,H,8/22/2010,262724149,8/23/2010,4769,152.58,97.44,727654.02,464691.36,262962.66
Clothes,Online,C,1/30/2012,848345220,2/20/2012,3057,109.28,35.84,334068.96,109562.88,224506.08
Cosmetics,Offline,H,4/1/2016,371477639,5/3/2016,7343,437.20,263.33,3210359.60,1933632.19,1276727.41
Beverages,Online,M,8/27/2016,334653270,10/12/2016,194,47.45,31.79,9205.30,6167.26,3038.04
Personal Care,Online,L,11/16/2014,635165822,12/12/2014,8536,81.73,56.67,697647.28,483735.12,213912.16
Office Supplies,Online,M,5/10/2014,892666471,5/31/2014,8701,651.21,524.96,5666178.21,4567676.96,1098501.25
Clothes,Online,C,7/27/2012,530625760,9/13/2012,2809,109.28,35.84,306967.52,100674.56,206292.96
Cereal,Offline,L,6/26/2016,262188994,7/26/2016,6405,205.70,117.11,1317508.50,750089.55,567418.95
Beverages,Online,C,2/6/2012,749203050,2/9/2012,4686,47.45,31.79,222350.70,148967.94,73382.76
Fruits,Online,H,2/15/2015,751556527,3/9/2015,1132,9.33,6.92,10561.56,7833.44,2728.12
Office Supplies,Offline,C,9/26/2014,863988292,10/29/2014,2190,651.21,524.96,1426149.90,1149662.40,276487.50
Household,Offline,L,12/20/2015,916497361,1/6/2016,791,668.27,502.54,528601.57,397509.14,131092.43
Personal Care,Online,L,4/7/2016,403397643,5/23/2016,3182,81.73,56.67,260064.86,180323.94,79740.92
Vegetables,Online,L,7/23/2016,127744662,8/12/2016,1339,154.06,90.93,206286.34,121755.27,84531.07
Meat,Offline,L,7/26/2012,705375325,9/4/2012,5089,421.89,364.69,2146998.21,1855907.41,291090.80
Snacks,Online,M,10/19/2013,757884395,11/12/2013,3689,152.58,97.44,562867.62,359456.16,203411.46
Meat,Offline,C,4/20/2011,192218530,5/26/2011,589,421.89,364.69,248493.21,214802.41,33690.80
Beverages,Offline,C,6/26/2015,381525409,8/15/2015,702,47.45,31.79,33309.90,22316.58,10993.32
Fruits,Offline,L,2/13/2017,837705218,4/4/2017,4445,9.33,6.92,41471.85,30759.40,10712.45
Baby Food,Offline,C,8/28/2014,248504579,9/15/2014,6882,255.28,159.42,1756836.96,1097128.44,659708.52
Beverages,Online,C,1/27/2014,537686192,2/2/2014,2148,47.45,31.79,101922.60,68284.92,33637.68
Clothes,Offline,L,9/2/2015,529597079,10/11/2015,8399,109.28,35.84,917842.72,301020.16,616822.56
Cosmetics,Online,M,8/15/2015,743270003,9/5/2015,8966,437.20,263.33,3919935.20,2361016.78,1558918.42
Cosmetics,Online,L,7/23/2017,555287921,8/10/2017,890,437.20,263.33,389108.00,234363.70,154744.30
Household,Offline,H,1/28/2010,627513158,2/11/2010,3943,668.27,502.54,2634988.61,1981515.22,653473.39
Office Supplies,Offline,M,9/2/2013,927630889,9/27/2013,5449,651.21,524.96,3548443.29,2860507.04,687936.25
Office Supplies,Online,H,9/29/2012,321955907,10/5/2012,2762,651.21,524.96,1798642.02,1449939.52,348702.50
Household,Offline,M,5/20/2015,896246039,6/23/2015,7974,668.27,502.54,5328784.98,4007253.96,1321531.02
Household,Offline,M,5/1/2012,727289187,5/22/2012,9887,668.27,502.54,6607185.49,4968612.98,1638572.51
Baby Food,Online,M,1/9/2012,114709556,2/22/2012,3961,255.28,159.42,1011164.08,631462.62,379701.46
Fruits,Offline,H,5/1/2010,375394952,6/3/2010,6563,9.33,6.92,61232.79,45415.96,15816.83
Household,Offline,L,10/7/2013,190852105,11/16/2013,6234,668.27,502.54,4165995.18,3132834.36,1033160.82
Meat,Online,M,6/11/2013,581035840,7/10/2013,272,421.89,364.69,114754.08,99195.68,15558.40
Meat,Offline,C,12/1/2011,866876924,12/26/2011,7000,421.89,364.69,2953230.00,2552830.00,400400.00
Snacks,Offline,C,3/3/2016,283863818,4/13/2016,467,152.58,97.44,71254.86,45504.48,25750.38
Office Supplies,Offline,M,10/6/2014,396337211,11/12/2014,3843,651.21,524.96,2502600.03,2017421.28,485178.75
Office Supplies,Offline,M,3/15/2015,926545131,4/19/2015,4149,651.21,524.96,2701870.29,2178059.04,523811.25
Beverages,Offline,M,1/7/2016,571762263,1/11/2016,6014,47.45,31.79,285364.30,191185.06,94179.24
Clothes,Offline,L,9/8/2015,517829692,10/20/2015,6168,109.28,35.84,674039.04,221061.12,452977.92
Clothes,Offline,C,11/7/2011,589124953,12/23/2011,4020,109.28,35.84,439305.60,144076.80,295228.80
Beverages,Online,M,10/23/2015,300774610,11/24/2015,4746,47.45,31.79,225197.70,150875.34,74322.36
Cosmetics,Offline,L,4/23/2016,867666566,5/6/2016,673,437.20,263.33,294235.60,177221.09,117014.51
Vegetables,Offline,H,8/21/2012,305185449,9/9/2012,11,154.06,90.93,1694.66,1000.23,694.43
Beverages,Online,L,12/3/2016,879771697,1/20/2017,2850,47.45,31.79,135232.50,90601.50,44631.00
Household,Online,M,11/29/2015,642366588,1/5/2016,9403,668.27,502.54,6283742.81,4725383.62,1558359.19
Baby Food,Online,L,8/14/2010,492928493,8/15/2010,7350,255.28,159.42,1876308.00,1171737.00,704571.00
Clothes,Offline,C,12/15/2015,162948119,1/29/2016,8824,109.28,35.84,964286.72,316252.16,648034.56
Beverages,Offline,L,9/1/2014,102053821,10/12/2014,8848,47.45,31.79,419837.60,281277.92,138559.68
Household,Online,M,10/21/2012,421337115,12/6/2012,1870,668.27,502.54,1249664.90,939749.80,309915.10
Fruits,Offline,C,10/2/2011,885408627,10/30/2011,943,9.33,6.92,8798.19,6525.56,2272.63
Beverages,Offline,M,5/20/2014,468702781,6/25/2014,8423,47.45,31.79,399671.35,267767.17,131904.18
Baby Food,Online,L,7/9/2016,326029002,7/15/2016,8082,255.28,159.42,2063172.96,1288432.44,774740.52
Fruits,Online,M,8/7/2010,920513379,9/11/2010,9220,9.33,6.92,86022.60,63802.40,22220.20
Cereal,Online,H,12/12/2010,324802911,12/25/2010,5254,205.70,117.11,1080747.80,615295.94,465451.86
Baby Food,Offline,L,6/10/2014,655458772,7/25/2014,3671,255.28,159.42,937132.88,585230.82,351902.06
Snacks,Online,M,11/5/2015,364614617,11/13/2015,6423,152.58,97.44,980021.34,625857.12,354164.22
Snacks,Online,M,12/13/2012,414572799,1/21/2013,159,152.58,97.44,24260.22,15492.96,8767.26
Clothes,Online,M,12/7/2016,820695722,1/18/2017,957,109.28,35.84,104580.96,34298.88,70282.08
Vegetables,Online,M,3/1/2014,697286212,3/24/2014,1340,154.06,90.93,206440.40,121846.20,84594.20
Cosmetics,Offline,M,11/19/2015,166330277,12/11/2015,9680,437.20,263.33,4232096.00,2549034.40,1683061.60
Household,Offline,H,8/15/2014,668847072,8/19/2014,5567,668.27,502.54,3720259.09,2797640.18,922618.91
Household,Online,C,1/10/2016,290628135,2/27/2016,2178,668.27,502.54,1455492.06,1094532.12,360959.94
Baby Food,Offline,M,3/7/2011,893456113,3/16/2011,2373,255.28,159.42,605779.44,378303.66,227475.78
Clothes,Offline,M,2/2/2017,139610755,3/9/2017,2780,109.28,35.84,303798.40,99635.20,204163.20
Beverages,Online,L,12/2/2012,572790944,12/15/2012,424,47.45,31.79,20118.80,13478.96,6639.84
Fruits,Offline,C,6/30/2017,586968886,7/11/2017,5992,9.33,6.92,55905.36,41464.64,14440.72
Meat,Online,C,3/18/2014,130492961,3/26/2014,4622,421.89,364.69,1949975.58,1685597.18,264378.40
Office Supplies,Online,C,10/12/2012,385795915,11/15/2012,4439,651.21,524.96,2890721.19,2330297.44,560423.75
Clothes,Offline,M,9/19/2011,865256011,10/1/2011,7336,109.28,35.84,801678.08,262922.24,538755.84
Cosmetics,Offline,L,1/8/2014,926108682,2/7/2014,4994,437.20,263.33,2183376.80,1315070.02,868306.78
Cereal,Offline,C,6/5/2013,549115836,6/21/2013,4433,205.70,117.11,911868.10,519148.63,392719.47
Vegetables,Offline,L,12/9/2010,605937039,12/28/2010,9090,154.06,90.93,1400405.40,826553.70,573851.70
Office Supplies,Offline,L,6/21/2015,571663558,7/28/2015,6805,651.21,524.96,4431484.05,3572352.80,859131.25
Cereal,Online,C,3/15/2014,542689263,5/1/2014,2668,205.70,117.11,548807.60,312449.48,236358.12
Cereal,Offline,L,11/7/2015,411923205,11/24/2015,6085,205.70,117.11,1251684.50,712614.35,539070.15
Baby Food,Offline,M,2/1/2010,524749791,3/21/2010,3979,255.28,159.42,1015759.12,634332.18,381426.94
Personal Care,Offline,M,11/28/2015,729741370,12/6/2015,5543,81.73,56.67,453029.39,314121.81,138907.58
Vegetables,Offline,M,9/5/2016,898064363,10/6/2016,6057,154.06,90.93,933141.42,550763.01,382378.41
Cereal,Offline,M,5/22/2010,824275290,5/26/2010,231,205.70,117.11,47516.70,27052.41,20464.29
Fruits,Online,M,11/14/2012,873838651,11/29/2012,7130,9.33,6.92,66522.90,49339.60,17183.30
Baby Food,Online,C,7/17/2012,229339015,8/11/2012,5366,255.28,159.42,1369832.48,855447.72,514384.76
Cosmetics,Online,H,6/30/2016,618930518,7/10/2016,4149,437.20,263.33,1813942.80,1092556.17,721386.63
Cosmetics,Online,C,10/2/2016,719932639,10/13/2016,2921,437.20,263.33,1277061.20,769186.93,507874.27
Snacks,Online,L,2/15/2015,707869136,2/27/2015,3063,152.58,97.44,467352.54,298458.72,168893.82
Snacks,Online,C,5/18/2012,247870719,6/15/2012,9309,152.58,97.44,1420367.22,907068.96,513298.26
Personal Care,Online,H,6/7/2015,813635289,7/11/2015,1618,81.73,56.67,132239.14,91692.06,40547.08
Personal Care,Online,L,8/9/2012,681840550,9/24/2012,626,81.73,56.67,51162.98,35475.42,15687.56
Beverages,Online,M,1/9/2017,761858785,1/15/2017,9799,47.45,31.79,464962.55,311510.21,153452.34
Office Supplies,Offline,L,2/20/2017,738563048,3/24/2017,6073,651.21,524.96,3954798.33,3188082.08,766716.25
Vegetables,Offline,L,10/21/2015,122403848,12/2/2015,873,154.06,90.93,134494.38,79381.89,55112.49
Cereal,Offline,L,10/17/2010,612701356,11/12/2010,802,205.70,117.11,164971.40,93922.22,71049.18
Baby Food,Online,L,4/22/2015,764944827,5/24/2015,3028,255.28,159.42,772987.84,482723.76,290264.08
Meat,Online,L,11/29/2011,644818770,12/23/2011,5058,421.89,364.69,2133919.62,1844602.02,289317.60
Fruits,Online,H,6/17/2011,807941281,7/8/2011,6634,9.33,6.92,61895.22,45907.28,15987.94
Baby Food,Online,C,5/24/2014,825444304,6/9/2014,6168,255.28,159.42,1574567.04,983302.56,591264.48
Office Supplies,Online,C,9/2/2016,366573274,9/10/2016,6033,651.21,524.96,3928749.93,3167083.68,761666.25
Vegetables,Online,L,10/13/2010,387022006,11/9/2010,7267,154.06,90.93,1119554.02,660788.31,458765.71
Personal Care,Online,M,7/4/2011,769017922,8/5/2011,8347,81.73,56.67,682200.31,473024.49,209175.82
Clothes,Offline,L,6/19/2017,788874423,8/4/2017,4327,109.28,35.84,472854.56,155079.68,317774.88
Baby Food,Online,M,8/14/2016,270813262,9/2/2016,8517,255.28,159.42,2174219.76,1357780.14,816439.62
Meat,Offline,L,5/1/2011,846625602,6/11/2011,4184,421.89,364.69,1765187.76,1525862.96,239324.80
Clothes,Offline,C,1/17/2016,278860747,1/17/2016,9947,109.28,35.84,1087008.16,356500.48,730507.68
Meat,Offline,L,5/1/2015,340981137,6/17/2015,2751,421.89,364.69,1160619.39,1003262.19,157357.20
Baby Food,Online,L,6/3/2013,327057683,6/18/2013,2491,255.28,159.42,635902.48,397115.22,238787.26
Fruits,Online,H,11/29/2010,173588120,12/14/2010,7437,9.33,6.92,69387.21,51464.04,17923.17
Vegetables,Offline,M,2/25/2017,592112290,3/2/2017,8040,154.06,90.93,1238642.40,731077.20,507565.20
Snacks,Offline,L,3/28/2017,442279374,5/17/2017,9150,152.58,97.44,1396107.00,891576.00,504531.00
Vegetables,Online,C,11/17/2016,724935710,11/18/2016,3441,154.06,90.93,530120.46,312890.13,217230.33
Meat,Offline,M,10/25/2010,954054296,11/5/2010,4722,421.89,364.69,1992164.58,1722066.18,270098.40
Clothes,Online,L,5/29/2012,989652574,6/2/2012,9044,109.28,35.84,988328.32,324136.96,664191.36
Meat,Online,M,10/8/2012,532246673,10/18/2012,2473,421.89,364.69,1043333.97,901878.37,141455.60
Meat,Offline,H,2/16/2011,207129037,3/30/2011,2940,421.89,364.69,1240356.60,1072188.60,168168.00
Beverages,Online,L,4/20/2010,205170381,5/31/2010,3330,47.45,31.79,158008.50,105860.70,52147.80
Snacks,Offline,C,1/29/2011,508176743,3/14/2011,9646,152.58,97.44,1471786.68,939906.24,531880.44
Vegetables,Offline,H,7/7/2011,772639119,8/6/2011,9940,154.06,90.93,1531356.40,903844.20,627512.20
Cosmetics,Offline,M,1/20/2010,373535001,3/11/2010,6162,437.20,263.33,2694026.40,1622639.46,1071386.94
Office Supplies,Online,L,1/31/2011,686547505,3/6/2011,3518,651.21,524.96,2290956.78,1846809.28,444147.50
Meat,Online,C,7/28/2012,927433478,9/7/2012,7031,421.89,364.69,2966308.59,2564135.39,402173.20
Fruits,Offline,C,7/24/2012,942822062,8/29/2012,855,9.33,6.92,7977.15,5916.60,2060.55
Beverages,Offline,C,10/22/2012,861832225,12/10/2012,4162,47.45,31.79,197486.90,132309.98,65176.92
Baby Food,Online,M,10/15/2010,478017985,12/1/2010,4999,255.28,159.42,1276144.72,796940.58,479204.14
Snacks,Offline,C,9/5/2012,547396218,10/11/2012,5560,152.58,97.44,848344.80,541766.40,306578.40
Cosmetics,Online,L,8/28/2010,382018935,10/3/2010,6747,437.20,263.33,2949788.40,1776687.51,1173100.89
Cereal,Offline,M,4/13/2014,127110803,5/14/2014,3766,205.70,117.11,774666.20,441036.26,333629.94
Vegetables,Offline,M,7/28/2016,793919122,8/19/2016,7166,154.06,90.93,1103993.96,651604.38,452389.58
Cereal,Online,L,8/16/2015,152702939,9/28/2015,7048,205.70,117.11,1449773.60,825391.28,624382.32
Cereal,Offline,L,9/30/2012,190893733,10/25/2012,8553,205.70,117.11,1759352.10,1001641.83,757710.27
Cereal,Offline,L,9/30/2011,838100039,10/19/2011,1281,205.70,117.11,263501.70,150017.91,113483.79
Clothes,Offline,H,12/29/2010,701697051,1/7/2011,6606,109.28,35.84,721903.68,236759.04,485144.64
Beverages,Online,M,2/28/2012,345391976,4/2/2012,8016,47.45,31.79,380359.20,254828.64,125530.56
Baby Food,Online,H,12/13/2016,412120616,12/15/2016,4503,255.28,159.42,1149525.84,717868.26,431657.58
Vegetables,Online,C,6/15/2014,552695405,7/14/2014,3707,154.06,90.93,571100.42,337077.51,234022.91
Household,Online,C,4/27/2015,400057113,4/29/2015,4645,668.27,502.54,3104114.15,2334298.30,769815.85
Office Supplies,Offline,L,10/25/2013,480371463,11/9/2013,1446,651.21,524.96,941649.66,759092.16,182557.50
Fruits,Offline,M,11/24/2010,407413661,12/7/2010,1611,9.33,6.92,15030.63,11148.12,3882.51
Meat,Online,H,9/15/2014,934831655,10/21/2014,6315,421.89,364.69,2664235.35,2303017.35,361218.00
Household,Online,M,2/21/2017,279058158,3/28/2017,8365,668.27,502.54,5590078.55,4203747.10,1386331.45
Vegetables,Online,L,12/5/2011,807800948,12/23/2011,5107,154.06,90.93,786784.42,464379.51,322404.91
Household,Online,C,1/3/2017,555189216,1/3/2017,1681,668.27,502.54,1123361.87,844769.74,278592.13
Household,Offline,M,5/12/2010,260864198,5/31/2010,4368,668.27,502.54,2919003.36,2195094.72,723908.64
Household,Offline,H,10/20/2016,506259715,11/18/2016,2355,668.27,502.54,1573775.85,1183481.70,390294.15
Vegetables,Offline,M,9/9/2010,949051225,9/29/2010,4202,154.06,90.93,647360.12,382087.86,265272.26
Fruits,Offline,C,6/11/2017,534896266,7/13/2017,6547,9.33,6.92,61083.51,45305.24,15778.27
Household,Offline,H,8/25/2012,202422082,8/27/2012,47,668.27,502.54,31408.69,23619.38,7789.31
Meat,Offline,L,3/16/2014,808434808,3/24/2014,2680,421.89,364.69,1130665.20,977369.20,153296.00
Cosmetics,Online,M,11/15/2012,283271586,12/22/2012,5212,437.20,263.33,2278686.40,1372475.96,906210.44
Fruits,Offline,M,6/8/2017,990779960,7/8/2017,2662,9.33,6.92,24836.46,18421.04,6415.42
Meat,Offline,C,12/19/2014,135833775,1/25/2015,5088,421.89,364.69,2146576.32,1855542.72,291033.60
Cosmetics,Online,L,8/21/2010,393786323,9/23/2010,8979,437.20,263.33,3925618.80,2364440.07,1561178.73
Personal Care,Online,H,10/13/2011,858252656,11/18/2011,4888,81.73,56.67,399496.24,277002.96,122493.28
Beverages,Online,C,7/12/2013,803333032,8/31/2013,2951,47.45,31.79,140024.95,93812.29,46212.66
Snacks,Offline,H,3/29/2011,949149930,5/6/2011,3411,152.58,97.44,520450.38,332367.84,188082.54
Vegetables,Offline,L,6/23/2012,764212262,7/18/2012,6246,154.06,90.93,962258.76,567948.78,394309.98
Office Supplies,Offline,H,11/16/2013,976560389,1/2/2014,4775,651.21,524.96,3109527.75,2506684.00,602843.75
Cereal,Online,C,9/25/2012,424719274,10/18/2012,2726,205.70,117.11,560738.20,319241.86,241496.34
Office Supplies,Online,M,12/15/2014,679092252,12/21/2014,7343,651.21,524.96,4781835.03,3854781.28,927053.75
Household,Online,L,1/15/2012,649821841,1/29/2012,5578,668.27,502.54,3727610.06,2803168.12,924441.94
Fruits,Online,L,4/24/2011,133142554,5/24/2011,8695,9.33,6.92,81124.35,60169.40,20954.95
Cereal,Offline,C,12/8/2013,219628989,1/23/2014,1953,205.70,117.11,401732.10,228715.83,173016.27
Clothes,Online,L,3/3/2013,317051541,4/6/2013,1452,109.28,35.84,158674.56,52039.68,106634.88
Snacks,Offline,C,3/2/2012,876883065,3/8/2012,8040,152.58,97.44,1226743.20,783417.60,443325.60
Meat,Offline,C,12/27/2012,347350633,1/30/2013,7626,421.89,364.69,3217333.14,2781125.94,436207.20
Vegetables,Offline,M,3/26/2010,430610692,4/15/2010,6128,154.06,90.93,944079.68,557219.04,386860.64
Household,Online,H,2/4/2015,362894999,3/5/2015,7550,668.27,502.54,5045438.50,3794177.00,1251261.50
Fruits,Online,M,9/29/2011,441292321,10/26/2011,7059,9.33,6.92,65860.47,48848.28,17012.19
