Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Snacks,Offline,L,11/5/2016,856429612,12/10/2016,5409,152.58,97.44,825305.22,527052.96,298252.26
Baby Food,Offline,L,4/13/2011,311945044,5/5/2011,326,255.28,159.42,83221.28,51970.92,31250.36
Beverages,Offline,C,8/26/2014,265467727,10/3/2014,6654,47.45,31.79,315732.30,211530.66,104201.64
Cosmetics,Offline,H,10/13/2014,405154168,10/21/2014,2977,437.20,263.33,1301544.40,783933.41,517610.99
Cereal,Online,C,2/24/2011,303320777,3/29/2011,8213,205.70,117.11,1689414.10,961824.43,727589.67
Beverages,Online,H,12/23/2015,215452468,1/18/2016,6028,47.45,31.79,286028.60,191630.12,94398.48
Cereal,Online,M,12/13/2016,476392352,1/13/2017,3938,205.70,117.11,810046.60,461179.18,348867.42
Clothes,Offline,C,11/11/2015,876623857,12/18/2015,1335,109.28,35.84,145888.80,47846.40,98042.40
Clothes,Offline,L,4/21/2012,137153851,6/5/2012,5727,109.28,35.84,625846.56,205255.68,420590.88
Baby Food,Offline,M,12/17/2010,614753997,1/27/2011,8224,255.28,159.42,2099422.72,1311070.08,788352.64
Fruits,Online,C,9/5/2011,774691760,10/20/2011,7362,9.33,6.92,68687.46,50945.04,17742.42
Cosmetics,Online,C,12/3/2010,856725728,1/9/2011,3036,437.20,263.33,1327339.20,799469.88,527869.32
Household,Online,M,8/22/2010,501745450,9/13/2010,6483,668.27,502.54,4332394.41,3257966.82,1074427.59
Beverages,Online,C,4/8/2012,885939061,5/26/2012,7911,47.45,31.79,375376.95,251490.69,123886.26
Personal Care,Offline,M,7/4/2017,698549211,8/22/2017,5090,81.73,56.67,416005.70,288450.30,127555.40
Fruits,Online,H,1/15/2012,757780969,1/18/2012,3083,9.33,6.92,28764.39,21334.36,7430.03
Household,Online,H,3/12/2010,712176549,4/10/2010,7722,668.27,502.54,5160380.94,3880613.88,1279767.06
Cosmetics,Offline,C,2/4/2011,163873374,3/9/2011,2628,437.20,263.33,1148961.60,692031.24,456930.36
Fruits,Online,L,7/13/2014,438835418,8/19/2014,7,9.33,6.92,65.31,48.44,16.87
Meat,Online,C,3/30/2011,969734275,4/4/2011,4776,421.89,364.69,2014946.64,1741759.44,273187.20
Cosmetics,Online,H,1/18/2011,333858907,1/21/2011,5124,437.20,263.33,2240212.80,1349302.92,890909.88
Fruits,Online,C,7/15/2015,101062047,7/30/2015,5360,9.33,6.92,50008.80,37091.20,12917.60
Meat,Offline,M,8/17/2012,515907943,9/10/2012,7480,421.89,364.69,3155737.20,2727881.20,427856.00
Beverages,Offline,M,10/2/2011,683934819,11/17/2011,366,47.45,31.79,17366.70,11635.14,5731.56
Office Supplies,Online,C,7/11/2015,775382697,7/26/2015,1826,651.21,524.96,1189109.46,958576.96,230532.50
Baby Food,Offline,C,10/6/2015,535031878,11/7/2015,6677,255.28,159.42,1704504.56,1064447.34,640057.22
Snacks,Offline,M,9/19/2015,201825129,11/4/2015,3396,152.58,97.44,518161.68,330906.24,187255.44
Meat,Offline,H,2/24/2013,939970338,3/23/2013,6966,421.89,364.69,2938885.74,2540430.54,398455.20
Baby Food,Online,L,4/20/2016,947326886,5/27/2016,3932,255.28,159.42,1003760.96,626839.44,376921.52
Office Supplies,Offline,L,4/30/2011,863588750,5/10/2011,3957,651.21,524.96,2576837.97,2077266.72,499571.25
Snacks,Online,C,3/20/2011,581072747,3/31/2011,1193,152.58,97.44,182027.94,116245.92,65782.02
Cereal,Offline,C,6/2/2011,848439204,7/8/2011,870,205.70,117.11,178959.00,101885.70,77073.30
Meat,Offline,H,1/1/2011,856964766,1/8/2011,3773,421.89,364.69,1591790.97,1375975.37,215815.60
Cereal,Online,M,6/17/2016,794111812,6/20/2016,4187,205.70,117.11,861265.90,490339.57,370926.33
Vegetables,Offline,M,3/26/2011,612992751,4/20/2011,7032,154.06,90.93,1083349.92,639419.76,443930.16
Office Supplies,Online,H,5/23/2016,206926906,5/26/2016,3125,651.21,524.96,2035031.25,1640500.00,394531.25
Baby Food,Offline,L,4/20/2015,694533193,5/21/2015,6661,255.28,159.42,1700420.08,1061896.62,638523.46
Baby Food,Online,H,1/23/2011,496841084,3/13/2011,5173,255.28,159.42,1320563.44,824679.66,495883.78
Vegetables,Offline,C,5/6/2014,378138530,5/24/2014,8449,154.06,90.93,1301652.94,768267.57,533385.37
Personal Care,Online,L,5/21/2012,403138434,6/16/2012,6476,81.73,56.67,529283.48,366994.92,162288.56
Vegetables,Online,M,5/13/2013,620390927,6/3/2013,6317,154.06,90.93,973197.02,574404.81,398792.21
Beverages,Online,L,3/15/2013,135730350,4/1/2013,4482,47.45,31.79,212670.90,142482.78,70188.12
Cereal,Offline,H,1/21/2013,273556840,1/25/2013,403,205.70,117.11,82897.10,47195.33,35701.77
Household,Online,H,5/4/2016,880104720,6/5/2016,1399,668.27,502.54,934909.73,703053.46,231856.27
Baby Food,Offline,M,8/3/2013,241735541,8/11/2013,3773,255.28,159.42,963171.44,601491.66,361679.78
Office Supplies,Online,L,11/10/2011,831767451,11/25/2011,7327,651.21,524.96,4771415.67,3846381.92,925033.75
Clothes,Offline,H,6/8/2017,198739087,6/27/2017,167,109.28,35.84,18249.76,5985.28,12264.48
Cereal,Offline,H,7/28/2010,727185761,7/28/2010,9281,205.70,117.11,1909101.70,1086897.91,822203.79
Beverages,Online,M,12/23/2010,690361392,1/6/2011,2132,47.45,31.79,101163.40,67776.28,33387.12
Fruits,Online,H,6/22/2011,725762259,7/15/2011,8035,9.33,6.92,74966.55,55602.20,19364.35
Office Supplies,Online,M,10/29/2014,428927981,11/21/2014,8176,651.21,524.96,5324292.96,4292072.96,1032220.00
Meat,Offline,M,5/16/2014,723112666,5/17/2014,3962,421.89,364.69,1671528.18,1444901.78,226626.40
Beverages,Online,H,1/2/2014,649027478,1/25/2014,508,47.45,31.79,24104.60,16149.32,7955.28
Cereal,Online,M,6/1/2014,287381589,6/20/2014,1453,205.70,117.11,298882.10,170160.83,128721.27
Baby Food,Offline,H,12/5/2016,353476369,1/22/2017,367,255.28,159.42,93687.76,58507.14,35180.62
Personal Care,Offline,L,3/24/2017,609314477,5/8/2017,8549,81.73,56.67,698709.77,484471.83,214237.94
Baby Food,Offline,H,1/17/2011,508608472,3/4/2011,7404,255.28,159.42,1890093.12,1180345.68,709747.44
Baby Food,Online,L,8/12/2014,792194783,9/21/2014,6896,255.28,159.42,1760410.88,1099360.32,661050.56
Household,Online,H,11/19/2016,614457881,12/28/2016,596,668.27,502.54,398288.92,299513.84,98775.08
Clothes,Online,C,9/8/2011,362495458,9/14/2011,9316,109.28,35.84,1018052.48,333885.44,684167.04
Meat,Offline,H,6/12/2016,171624743,6/24/2016,6430,421.89,364.69,2712752.70,2344956.70,367796.00
Cereal,Online,H,5/24/2014,889716041,7/8/2014,5603,205.70,117.11,1152537.10,656167.33,496369.77
Snacks,Offline,L,8/2/2011,108278262,8/24/2011,799,152.58,97.44,121911.42,77854.56,44056.86
Baby Food,Offline,C,5/16/2014,766800057,5/28/2014,2032,255.28,159.42,518728.96,323941.44,194787.52
Cosmetics,Offline,M,1/13/2011,567684447,1/14/2011,9298,437.20,263.33,4065085.60,2448442.34,1616643.26
Vegetables,Offline,L,6/8/2017,155051696,6/16/2017,2097,154.06,90.93,323063.82,190680.21,132383.61
Snacks,Offline,H,12/29/2015,291059863,2/17/2016,9936,152.58,97.44,1516034.88,968163.84,547871.04
Office Supplies,Online,M,2/5/2017,382253253,2/8/2017,6087,651.21,524.96,3963915.27,3195431.52,768483.75
Baby Food,Offline,C,2/22/2015,760373485,4/7/2015,266,255.28,159.42,67904.48,42405.72,25498.76
Office Supplies,Online,M,8/9/2016,699972712,9/5/2016,6335,651.21,524.96,4125415.35,3325621.60,799793.75
Meat,Online,H,7/26/2015,973906075,8/17/2015,9305,421.89,364.69,3925686.45,3393440.45,532246.00
Clothes,Online,L,6/23/2012,344301497,8/3/2012,5319,109.28,35.84,581260.32,190632.96,390627.36
Fruits,Online,L,12/15/2011,863926494,2/2/2012,3903,9.33,6.92,36414.99,27008.76,9406.23
Household,Offline,L,12/23/2014,644221818,1/9/2015,8407,668.27,502.54,5618145.89,4224853.78,1393292.11
Beverages,Online,H,3/11/2017,676536643,4/30/2017,1082,47.45,31.79,51340.90,34396.78,16944.12
Vegetables,Online,H,7/5/2016,449376714,8/15/2016,9411,154.06,90.93,1449858.66,855742.23,594116.43
Cosmetics,Online,M,5/2/2011,867209947,5/11/2011,5549,437.20,263.33,2426022.80,1461218.17,964804.63
Cereal,Online,H,10/30/2013,267130267,12/5/2013,8637,205.70,117.11,1776630.90,1011479.07,765151.83
Meat,Offline,M,10/25/2015,630791890,11/16/2015,4193,421.89,364.69,1768984.77,1529145.17,239839.60
Personal Care,Offline,C,8/17/2014,514681851,9/17/2014,4652,81.73,56.67,380207.96,263628.84,116579.12
Household,Online,M,3/1/2014,364750230,3/9/2014,6553,668.27,502.54,4379173.31,3293144.62,1086028.69
Personal Care,Offline,L,7/16/2015,454182374,9/1/2015,1512,81.73,56.67,123575.76,85685.04,37890.72
Cosmetics,Online,H,3/29/2015,923594701,4/6/2015,1051,437.20,263.33,459497.20,276759.83,182737.37
Household,Online,H,9/10/2015,978909146,9/23/2015,9825,668.27,502.54,6565752.75,4937455.50,1628297.25
Clothes,Online,L,10/30/2012,783274400,12/18/2012,7156,109.28,35.84,782007.68,256471.04,525536.64
Snacks,Online,M,4/29/2014,346218526,5/4/2014,2610,152.58,97.44,398233.80,254318.40,143915.40
Cosmetics,Online,H,8/5/2011,968212068,8/15/2011,4321,437.20,263.33,1889141.20,1137848.93,751292.27
Cosmetics,Online,C,8/30/2015,280814683,10/17/2015,8160,437.20,263.33,3567552.00,2148772.80,1418779.20
Cosmetics,Online,M,4/29/2013,731300485,6/4/2013,6919,437.20,263.33,3024986.80,1821980.27,1203006.53
Beverages,Online,L,11/3/2014,238789832,12/8/2014,2073,47.45,31.79,98363.85,65900.67,32463.18
Fruits,Offline,C,5/16/2013,251882016,6/28/2013,6341,9.33,6.92,59161.53,43879.72,15281.81
Snacks,Online,C,5/3/2015,230503308,6/6/2015,9906,152.58,97.44,1511457.48,965240.64,546216.84
Fruits,Offline,L,11/25/2014,866040933,1/12/2015,9612,9.33,6.92,89679.96,66515.04,23164.92
Beverages,Offline,M,3/10/2016,708498275,4/28/2016,9239,47.45,31.79,438390.55,293707.81,144682.74
Household,Offline,H,12/2/2015,338129413,1/9/2016,8862,668.27,502.54,5922208.74,4453509.48,1468699.26
Vegetables,Offline,H,4/20/2016,178389060,5/8/2016,8142,154.06,90.93,1254356.52,740352.06,514004.46
Fruits,Offline,M,9/19/2014,499532306,9/24/2014,1565,9.33,6.92,14601.45,10829.80,3771.65
Beverages,Online,C,6/14/2012,352447688,7/23/2012,5958,47.45,31.79,282707.10,189404.82,93302.28
Clothes,Offline,L,11/2/2010,919183862,11/23/2010,5786,109.28,35.84,632294.08,207370.24,424923.84
Clothes,Offline,C,1/30/2013,352785432,2/26/2013,5904,109.28,35.84,645189.12,211599.36,433589.76
Cereal,Online,L,10/14/2013,659173953,10/21/2013,3076,205.70,117.11,632733.20,360230.36,272502.84
Baby Food,Online,M,4/16/2013,842210042,4/17/2013,7522,255.28,159.42,1920216.16,1199157.24,721058.92
Office Supplies,Online,L,8/28/2014,443838489,9/25/2014,527,651.21,524.96,343187.67,276653.92,66533.75
Office Supplies,Online,L,9/24/2015,824312198,10/31/2015,1152,651.21,524.96,750193.92,604753.92,145440.00
Fruits,Offline,M,11/21/2012,113717782,12/9/2012,474,9.33,6.92,4422.42,3280.08,1142.34
Cereal,Offline,C,10/2/2012,564598405,10/28/2012,6069,205.70,117.11,1248393.30,710740.59,537652.71
Cereal,Online,L,4/4/2012,660259711,5/23/2012,4376,205.70,117.11,900143.20,512473.36,387669.84
Cosmetics,Online,C,10/27/2016,689826238,12/8/2016,3768,437.20,263.33,1647369.60,992227.44,655142.16
Fruits,Online,C,2/2/2013,840589129,3/13/2013,7858,9.33,6.92,73315.14,54377.36,18937.78
Fruits,Online,C,7/4/2017,567487037,7/21/2017,880,9.33,6.92,8210.40,6089.60,2120.80
Meat,Online,L,10/11/2013,258745038,10/28/2013,7261,421.89,364.69,3063343.29,2648014.09,415329.20
Beverages,Offline,L,2/24/2012,730864036,3/26/2012,7764,47.45,31.79,368401.80,246817.56,121584.24
Fruits,Offline,H,6/9/2015,156277787,6/11/2015,4925,9.33,6.92,45950.25,34081.00,11869.25
Vegetables,Online,H,7/2/2013,566318023,7/7/2013,4943,154.06,90.93,761518.58,449466.99,312051.59
Personal Care,Offline,L,11/26/2014,603916585,12/31/2014,1193,81.73,56.67,97503.89,67607.31,29896.58
Vegetables,Online,H,5/16/2017,558862769,6/13/2017,8767,154.06,90.93,1350644.02,797183.31,553460.71
Meat,Offline,L,4/30/2016,523363196,5/1/2016,3655,421.89,364.69,1542007.95,1332941.95,209066.00
Clothes,Online,M,7/28/2015,121214663,8/28/2015,8967,109.28,35.84,979913.76,321377.28,658536.48
Fruits,Offline,M,5/15/2010,590881478,5/23/2010,3815,9.33,6.92,35593.95,26399.80,9194.15
Baby Food,Offline,H,4/30/2012,172695052,5/6/2012,3158,255.28,159.42,806174.24,503448.36,302725.88
Cereal,Offline,L,6/3/2010,115084207,6/17/2010,4829,205.70,117.11,993325.30,565524.19,427801.11
Office Supplies,Online,M,5/3/2014,746647441,6/18/2014,8425,651.21,524.96,5486444.25,4422788.00,1063656.25
Vegetables,Offline,H,2/2/2017,247569882,2/25/2017,285,154.06,90.93,43907.10,25915.05,17992.05
Beverages,Offline,M,6/4/2012,820098769,7/9/2012,4305,47.45,31.79,204272.25,136855.95,67416.30
Clothes,Offline,L,11/20/2013,188140714,12/24/2013,3873,109.28,35.84,423241.44,138808.32,284433.12
Clothes,Online,L,8/2/2012,448446738,9/21/2012,4210,109.28,35.84,460068.80,150886.40,309182.40
Clothes,Online,L,1/18/2011,290171515,3/3/2011,7055,109.28,35.84,770970.40,252851.20,518119.20
Cosmetics,Offline,L,5/17/2011,253108108,6/23/2011,9169,437.20,263.33,4008686.80,2414472.77,1594214.03
Household,Online,C,9/12/2013,214818608,10/18/2013,8455,668.27,502.54,5650222.85,4248975.70,1401247.15
Clothes,Offline,C,1/6/2010,195595967,1/17/2010,48,109.28,35.84,5245.44,1720.32,3525.12
Household,Offline,M,2/25/2016,819407832,3/9/2016,9841,668.27,502.54,6576445.07,4945496.14,1630948.93
Clothes,Offline,M,7/17/2017,587639653,8/19/2017,4487,109.28,35.84,490339.36,160814.08,329525.28
Baby Food,Offline,L,6/15/2010,266298997,6/26/2010,2646,255.28,159.42,675470.88,421825.32,253645.56
Beverages,Offline,M,3/6/2017,910362184,4/23/2017,5255,47.45,31.79,249349.75,167056.45,82293.30
Cereal,Online,H,5/20/2012,137392890,6/4/2012,6464,205.70,117.11,1329644.80,756999.04,572645.76
Office Supplies,Online,L,3/1/2010,454577195,3/17/2010,8349,651.21,524.96,5436952.29,4382891.04,1054061.25
Vegetables,Online,L,12/8/2010,535525405,12/26/2010,2723,154.06,90.93,419505.38,247602.39,171902.99
Cosmetics,Online,C,12/15/2014,390243661,12/17/2014,626,437.20,263.33,273687.20,164844.58,108842.62
Baby Food,Online,H,10/26/2011,502181899,11/22/2011,5638,255.28,159.42,1439268.64,898809.96,540458.68
Personal Care,Online,H,2/3/2011,885502612,3/18/2011,8756,81.73,56.67,715627.88,496202.52,219425.36
Clothes,Online,L,8/21/2012,500519359,9/19/2012,3656,109.28,35.84,399527.68,131031.04,268496.64
Office Supplies,Offline,C,7/21/2013,308957707,8/3/2013,6306,651.21,524.96,4106530.26,3310397.76,796132.50
Personal Care,Online,C,4/21/2017,871677863,5/19/2017,7705,81.73,56.67,629729.65,436642.35,193087.30
Personal Care,Online,L,8/5/2011,111899459,8/25/2011,2391,81.73,56.67,195416.43,135497.97,59918.46
Cosmetics,Online,L,1/15/2016,536891829,1/29/2016,7078,437.20,263.33,3094501.60,1863849.74,1230651.86
Cosmetics,Online,M,1/6/2015,886432588,2/9/2015,3956,437.20,263.33,1729563.20,1041733.48,687829.72
Beverages,Offline,M,7/17/2016,160096395,8/21/2016,4936,47.45,31.79,234213.20,156915.44,77297.76
Cereal,Offline,L,12/8/2016,710217893,1/5/2017,8112,205.70,117.11,1668638.40,949996.32,718642.08
Vegetables,Offline,M,7/21/2017,988068568,8/14/2017,301,154.06,90.93,46372.06,27369.93,19002.13
Beverages,Offline,M,4/9/2013,853977429,5/28/2013,9753,47.45,31.79,462779.85,310047.87,152731.98
Clothes,Online,M,10/18/2010,633285701,12/1/2010,2167,109.28,35.84,236809.76,77665.28,159144.48
Baby Food,Online,M,5/19/2014,310916364,6/1/2014,5916,255.28,159.42,1510236.48,943128.72,567107.76
Baby Food,Offline,L,3/18/2010,831471335,3/31/2010,9700,255.28,159.42,2476216.00,1546374.00,929842.00
Snacks,Offline,C,11/24/2010,205939853,12/25/2010,1034,152.58,97.44,157767.72,100752.96,57014.76
Snacks,Online,M,3/29/2012,453590142,5/11/2012,6258,152.58,97.44,954845.64,609779.52,345066.12
Household,Offline,L,9/6/2011,140437304,9/11/2011,7374,668.27,502.54,4927822.98,3705729.96,1222093.02
Cereal,Online,M,1/20/2016,390441071,2/27/2016,9044,205.70,117.11,1860350.80,1059142.84,801207.96
Personal Care,Online,C,4/29/2013,774987876,6/15/2013,4989,81.73,56.67,407750.97,282726.63,125024.34
Fruits,Offline,L,10/20/2012,307238090,11/23/2012,7433,9.33,6.92,69349.89,51436.36,17913.53
Baby Food,Offline,L,12/20/2015,583961379,12/23/2015,6004,255.28,159.42,1532701.12,957157.68,575543.44
Cereal,Offline,C,8/6/2013,685851848,8/16/2013,7658,205.70,117.11,1575250.60,896828.38,678422.22
Vegetables,Offline,C,6/21/2015,810684859,6/28/2015,8520,154.06,90.93,1312591.20,774723.60,537867.60
Personal Care,Offline,C,12/8/2012,359549748,1/10/2013,7615,81.73,56.67,622373.95,431542.05,190831.90
Office Supplies,Online,H,10/30/2016,737134826,10/30/2016,3431,651.21,524.96,2234301.51,1801137.76,433163.75
Household,Online,C,7/28/2013,122440755,8/21/2013,1795,668.27,502.54,1199544.65,902059.30,297485.35
Baby Food,Online,M,6/14/2014,351221597,7/30/2014,3130,255.28,159.42,799026.40,498984.60,300041.80
Beverages,Offline,M,12/20/2012,554451930,1/30/2013,3502,47.45,31.79,166169.90,111328.58,54841.32
Household,Online,H,5/31/2012,835487353,7/1/2012,8129,668.27,502.54,5432366.83,4085147.66,1347219.17
Beverages,Online,C,2/21/2014,507579791,3/30/2014,2995,47.45,31.79,142112.75,95211.05,46901.70
Snacks,Offline,L,9/19/2010,676734054,10/23/2010,9500,152.58,97.44,1449510.00,925680.00,523830.00
Meat,Online,C,10/9/2015,122835576,11/22/2015,8631,421.89,364.69,3641332.59,3147639.39,493693.20
Meat,Online,M,12/23/2016,139803445,1/8/2017,9801,421.89,364.69,4134943.89,3574326.69,560617.20
Office Supplies,Offline,H,10/3/2016,696829593,10/21/2016,6216,651.21,524.96,4047921.36,3263151.36,784770.00
Fruits,Online,C,8/7/2013,511102283,8/25/2013,5378,9.33,6.92,50176.74,37215.76,12960.98
Personal Care,Offline,C,5/15/2016,721886575,5/23/2016,1134,81.73,56.67,92681.82,64263.78,28418.04
Office Supplies,Offline,C,9/16/2013,527872741,9/22/2013,8129,651.21,524.96,5293686.09,4267399.84,1026286.25
Clothes,Offline,M,7/27/2014,768420970,8/21/2014,1696,109.28,35.84,185338.88,60784.64,124554.24
Meat,Online,C,4/22/2013,874130046,5/6/2013,3361,421.89,364.69,1417972.29,1225723.09,192249.20
Personal Care,Online,H,12/21/2016,730370509,2/4/2017,1719,81.73,56.67,140493.87,97415.73,43078.14
Household,Offline,C,3/13/2016,427364146,4/24/2016,5403,668.27,502.54,3610662.81,2715223.62,895439.19
Snacks,Offline,H,2/27/2013,615148818,3/8/2013,5060,152.58,97.44,772054.80,493046.40,279008.40
Cosmetics,Online,C,4/5/2017,320034158,5/15/2017,4074,437.20,263.33,1781152.80,1072806.42,708346.38
Cereal,Offline,C,1/11/2017,148188674,2/15/2017,1177,205.70,117.11,242108.90,137838.47,104270.43
Meat,Offline,C,7/17/2016,116409003,8/11/2016,6866,421.89,364.69,2896696.74,2503961.54,392735.20
Household,Online,C,1/2/2017,484777581,2/21/2017,5314,668.27,502.54,3551186.78,2670497.56,880689.22
Personal Care,Offline,H,9/29/2016,471150243,10/18/2016,2682,81.73,56.67,219199.86,151988.94,67210.92
Office Supplies,Offline,H,8/27/2016,529987180,9/1/2016,3839,651.21,524.96,2499995.19,2015321.44,484673.75
Cereal,Offline,H,5/24/2010,582735288,6/2/2010,3176,205.70,117.11,653303.20,371941.36,281361.84
Cereal,Online,L,10/6/2016,503070247,11/8/2016,8520,205.70,117.11,1752564.00,997777.20,754786.80
Personal Care,Offline,H,4/11/2013,944973409,4/29/2013,7486,81.73,56.67,611830.78,424231.62,187599.16
Cereal,Offline,H,10/6/2010,109940803,10/26/2010,2781,205.70,117.11,572051.70,325682.91,246368.79
Cereal,Online,L,9/18/2011,925906550,10/30/2011,5179,205.70,117.11,1065320.30,606512.69,458807.61
Cosmetics,Offline,M,10/15/2014,627212321,10/23/2014,4919,437.20,263.33,2150586.80,1295320.27,855266.53
Clothes,Online,L,4/18/2015,931979930,5/15/2015,2427,109.28,35.84,265222.56,86983.68,178238.88
Clothes,Online,L,6/22/2011,769449651,7/26/2011,6105,109.28,35.84,667154.40,218803.20,448351.20
Vegetables,Online,H,2/16/2017,224035108,3/17/2017,5822,154.06,90.93,896937.32,529394.46,367542.86
Office Supplies,Offline,M,6/21/2012,384367692,6/23/2012,1796,651.21,524.96,1169573.16,942828.16,226745.00
Office Supplies,Online,C,12/24/2014,141029536,1/2/2015,2629,651.21,524.96,1712031.09,1380119.84,331911.25
Fruits,Offline,L,7/9/2017,333661496,7/28/2017,6706,9.33,6.92,62566.98,46405.52,16161.46
Baby Food,Online,H,9/7/2012,833726108,9/22/2012,6937,255.28,159.42,1770877.36,1105896.54,664980.82
Personal Care,Offline,L,10/17/2013,246977651,11/5/2013,5030,81.73,56.67,411101.90,285050.10,126051.80
Fruits,Offline,H,1/28/2012,734246194,2/6/2012,8620,9.33,6.92,80424.60,59650.40,20774.20
Beverages,Online,L,11/23/2014,290862452,12/7/2014,1518,47.45,31.79,72029.10,48257.22,23771.88
Meat,Online,L,10/27/2011,458494508,11/12/2011,7568,421.89,364.69,3192863.52,2759973.92,432889.60
Cosmetics,Online,C,10/28/2012,604903638,11/4/2012,3284,437.20,263.33,1435764.80,864775.72,570989.08
Household,Offline,M,3/24/2012,774790465,4/5/2012,6571,668.27,502.54,4391202.17,3302190.34,1089011.83
Snacks,Online,C,3/23/2013,433395898,5/4/2013,332,152.58,97.44,50656.56,32350.08,18306.48
Snacks,Online,C,12/14/2011,598180949,1/20/2012,3891,152.58,97.44,593688.78,379139.04,214549.74
Household,Online,M,5/25/2016,254235494,6/6/2016,2787,668.27,502.54,1862468.49,1400578.98,461889.51
Beverages,Online,C,12/7/2014,576760613,1/18/2015,5137,47.45,31.79,243750.65,163305.23,80445.42
Beverages,Offline,M,4/1/2017,950667417,5/1/2017,2469,47.45,31.79,117154.05,78489.51,38664.54
Snacks,Online,H,3/2/2016,498207509,4/16/2016,9528,152.58,97.44,1453782.24,928408.32,525373.92
Fruits,Offline,C,6/1/2011,451631486,7/14/2011,6648,9.33,6.92,62025.84,46004.16,16021.68
Beverages,Offline,M,2/5/2010,592642724,3/1/2010,5007,47.45,31.79,237582.15,159172.53,78409.62
Office Supplies,Offline,H,1/25/2015,541697490,2/15/2015,9180,651.21,524.96,5978107.80,4819132.80,1158975.00
Personal Care,Offline,C,3/24/2015,301107633,4/9/2015,3295,81.73,56.67,269300.35,186727.65,82572.70
Fruits,Offline,M,10/23/2015,868238627,11/10/2015,9959,9.33,6.92,92917.47,68916.28,24001.19
