Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Fruits,Online,L,2/5/2011,797655761,2/26/2011,2920,9.33,6.92,27243.60,20206.40,7037.20
Baby Food,Offline,M,7/13/2016,127704322,8/4/2016,9402,255.28,159.42,2400142.56,1498866.84,901275.72
Personal Care,Online,L,7/18/2016,750191390,7/31/2016,7158,81.73,56.67,585023.34,405643.86,179379.48
Snacks,Offline,C,10/18/2010,145009934,11/19/2010,517,152.58,97.44,78883.86,50376.48,28507.38
Snacks,Offline,C,9/30/2012,623202311,10/31/2012,8268,152.58,97.44,1261531.44,805633.92,455897.52
Clothes,Offline,C,9/11/2011,318335998,10/27/2011,1551,109.28,35.84,169493.28,55587.84,113905.44
Vegetables,Online,L,11/17/2013,334119403,11/27/2013,2211,154.06,90.93,340626.66,201046.23,139580.43
Meat,Online,M,3/9/2016,176535117,4/4/2016,9519,421.89,364.69,4015970.91,3471484.11,544486.80
Meat,Offline,C,9/7/2010,302989041,10/13/2010,45,421.89,364.69,18985.05,16411.05,2574.00
Fruits,Offline,C,7/3/2010,333288133,8/9/2010,6220,9.33,6.92,58032.60,43042.40,14990.20
Beverages,Online,C,6/21/2017,871683871,7/9/2017,9483,47.45,31.79,449968.35,301464.57,148503.78
Baby Food,Offline,M,10/31/2016,427229821,11/29/2016,5653,255.28,159.42,1443097.84,901201.26,541896.58
Beverages,Offline,M,12/18/2014,215022027,12/29/2014,8651,47.45,31.79,410489.95,275015.29,135474.66
Cereal,Offline,M,8/27/2015,842610871,9/6/2015,6136,205.70,117.11,1262175.20,718586.96,543588.24
Beverages,Online,H,7/24/2012,562505424,8/5/2012,6710,47.45,31.79,318389.50,213310.90,105078.60
Vegetables,Online,C,3/19/2016,783633601,4/10/2016,3452,154.06,90.93,531815.12,313890.36,217924.76
Baby Food,Offline,M,1/9/2012,962835633,2/15/2012,3315,255.28,159.42,846253.20,528477.30,317775.90
Snacks,Offline,L,3/26/2015,760140454,4/8/2015,1307,152.58,97.44,199422.06,127354.08,72067.98
Meat,Offline,M,12/17/2016,170108544,12/24/2016,7753,421.89,364.69,3270913.17,2827441.57,443471.60
Clothes,Offline,L,2/23/2016,109073913,2/23/2016,6249,109.28,35.84,682890.72,223964.16,458926.56
Office Supplies,Offline,L,11/29/2016,427468860,1/18/2017,6390,651.21,524.96,4161231.90,3354494.40,806737.50
Meat,Online,M,3/25/2014,376284587,4/20/2014,9826,421.89,364.69,4145491.14,3583443.94,562047.20
Household,Offline,H,12/29/2015,484347140,2/2/2016,7937,668.27,502.54,5304058.99,3988659.98,1315399.01
Personal Care,Online,C,5/2/2010,764016139,5/30/2010,8209,81.73,56.67,670921.57,465204.03,205717.54
Meat,Online,M,7/7/2010,602654874,8/22/2010,7824,421.89,364.69,3300867.36,2853334.56,447532.80
Cereal,Offline,C,3/2/2010,957297408,3/25/2010,4431,205.70,117.11,911456.70,518914.41,392542.29
Beverages,Offline,C,6/10/2014,690959632,6/18/2014,9165,47.45,31.79,434879.25,291355.35,143523.90
Meat,Offline,H,11/7/2012,374227225,11/15/2012,1007,421.89,364.69,424843.23,367242.83,57600.40
Personal Care,Online,H,2/23/2011,143487727,4/1/2011,62,81.73,56.67,5067.26,3513.54,1553.72
Baby Food,Online,H,11/17/2016,257244288,11/24/2016,3156,255.28,159.42,805663.68,503129.52,302534.16
Clothes,Online,C,5/11/2012,207764184,5/29/2012,894,109.28,35.84,97696.32,32040.96,65655.36
Cereal,Offline,C,5/31/2010,392125070,6/22/2010,7377,205.70,117.11,1517448.90,863920.47,653528.43
Cosmetics,Offline,L,7/25/2014,386529767,8/21/2014,1602,437.20,263.33,700394.40,421854.66,278539.74
Personal Care,Offline,H,3/21/2016,830942189,4/21/2016,3114,81.73,56.67,254507.22,176470.38,78036.84
Cereal,Offline,H,7/7/2013,613154542,7/21/2013,4909,205.70,117.11,1009781.30,574892.99,434888.31
Cosmetics,Online,H,11/7/2013,889145267,12/4/2013,6698,437.20,263.33,2928365.60,1763784.34,1164581.26
Cosmetics,Offline,H,2/15/2013,110341632,3/17/2013,1396,437.20,263.33,610331.20,367608.68,242722.52
Office Supplies,Online,L,5/28/2013,640071475,7/4/2013,228,651.21,524.96,148475.88,119690.88,28785.00
Beverages,Offline,H,7/3/2014,287148559,8/11/2014,2494,47.45,31.79,118340.30,79284.26,39056.04
Meat,Online,C,2/10/2012,135060870,3/13/2012,6368,421.89,364.69,2686595.52,2322345.92,364249.60
Snacks,Online,L,9/9/2012,349071538,9/10/2012,6880,152.58,97.44,1049750.40,670387.20,379363.20
Baby Food,Online,L,7/9/2017,614323556,8/4/2017,847,255.28,159.42,216222.16,135028.74,81193.42
Cosmetics,Offline,L,12/23/2015,452427136,1/13/2016,2098,437.20,263.33,917245.60,552466.34,364779.26
Vegetables,Offline,C,2/21/2012,348972833,3/26/2012,7671,154.06,90.93,1181794.26,697524.03,484270.23
Clothes,Offline,C,12/23/2016,376778113,1/4/2017,5871,109.28,35.84,641582.88,210416.64,431166.24
Beverages,Online,M,6/10/2016,999166476,7/17/2016,4419,47.45,31.79,209681.55,140480.01,69201.54
Fruits,Offline,M,12/27/2014,778433120,2/12/2015,4514,9.33,6.92,42115.62,31236.88,10878.74
Baby Food,Offline,L,12/30/2013,751318776,2/8/2014,777,255.28,159.42,198352.56,123869.34,74483.22
Vegetables,Online,C,11/30/2011,989752566,12/8/2011,8634,154.06,90.93,1330154.04,785089.62,545064.42
Personal Care,Online,L,5/2/2016,479203736,6/12/2016,5889,81.73,56.67,481307.97,333729.63,147578.34
Vegetables,Online,L,8/10/2010,128000438,9/3/2010,7029,154.06,90.93,1082887.74,639146.97,443740.77
Personal Care,Offline,M,5/7/2012,838397443,5/15/2012,9289,81.73,56.67,759189.97,526407.63,232782.34
Snacks,Offline,H,3/23/2012,199139916,4/21/2012,8781,152.58,97.44,1339804.98,855620.64,484184.34
Cereal,Online,H,8/31/2014,355991637,9/6/2014,4691,205.70,117.11,964938.70,549363.01,415575.69
Vegetables,Offline,C,3/26/2017,212034690,3/27/2017,4631,154.06,90.93,713451.86,421096.83,292355.03
Clothes,Offline,H,9/12/2016,287543380,9/20/2016,9331,109.28,35.84,1019691.68,334423.04,685268.64
Cereal,Online,M,8/14/2015,778770864,9/17/2015,4459,205.70,117.11,917216.30,522193.49,395022.81
Household,Offline,H,11/2/2016,518225800,12/21/2016,3385,668.27,502.54,2262093.95,1701097.90,560996.05
Clothes,Offline,C,7/7/2016,821034753,7/23/2016,1283,109.28,35.84,140206.24,45982.72,94223.52
Vegetables,Online,H,10/18/2012,409529387,12/7/2012,7701,154.06,90.93,1186416.06,700251.93,486164.13
Cosmetics,Offline,L,11/21/2016,613985812,12/29/2016,901,437.20,263.33,393917.20,237260.33,156656.87
Cosmetics,Online,L,8/30/2012,860410010,9/6/2012,3297,437.20,263.33,1441448.40,868199.01,573249.39
Baby Food,Offline,H,7/29/2014,327453792,8/19/2014,9709,255.28,159.42,2478513.52,1547808.78,930704.74
Vegetables,Offline,M,8/3/2016,817652595,9/11/2016,428,154.06,90.93,65937.68,38918.04,27019.64
Snacks,Offline,C,5/24/2016,578584945,6/23/2016,4997,152.58,97.44,762442.26,486907.68,275534.58
Vegetables,Offline,L,11/1/2010,387220704,12/20/2010,6066,154.06,90.93,934527.96,551581.38,382946.58
Fruits,Online,C,10/23/2012,263078629,11/15/2012,9668,9.33,6.92,90202.44,66902.56,23299.88
Cosmetics,Online,H,9/29/2013,785000026,10/17/2013,7807,437.20,263.33,3413220.40,2055817.31,1357403.09
Household,Online,H,3/21/2011,996418178,5/8/2011,1136,668.27,502.54,759154.72,570885.44,188269.28
Office Supplies,Online,L,2/27/2016,422128045,3/19/2016,5924,651.21,524.96,3857768.04,3109863.04,747905.00
Cereal,Offline,C,12/16/2010,126478230,1/13/2011,6574,205.70,117.11,1352271.80,769881.14,582390.66
Office Supplies,Online,M,8/22/2010,782407510,9/20/2010,624,651.21,524.96,406355.04,327575.04,78780.00
Cereal,Offline,H,1/27/2012,705475318,3/12/2012,4679,205.70,117.11,962470.30,547957.69,414512.61
Household,Offline,M,5/14/2016,233610808,6/30/2016,9484,668.27,502.54,6337872.68,4766089.36,1571783.32
Fruits,Online,L,7/11/2017,376876819,8/10/2017,5081,9.33,6.92,47405.73,35160.52,12245.21
Vegetables,Online,C,10/24/2013,515872323,11/22/2013,6939,154.06,90.93,1069022.34,630963.27,438059.07
Vegetables,Online,C,4/21/2017,252339923,5/25/2017,1846,154.06,90.93,284394.76,167856.78,116537.98
Fruits,Offline,H,2/22/2012,658405768,2/27/2012,5753,9.33,6.92,53675.49,39810.76,13864.73
Vegetables,Online,C,11/23/2010,661351478,12/22/2010,7454,154.06,90.93,1148363.24,677792.22,470571.02
Beverages,Offline,L,4/20/2010,153296458,5/24/2010,2683,47.45,31.79,127308.35,85292.57,42015.78
Snacks,Offline,L,3/1/2017,350100219,3/11/2017,1290,152.58,97.44,196828.20,125697.60,71130.60
Cereal,Offline,C,12/26/2013,897769534,1/11/2014,8810,205.70,117.11,1812217.00,1031739.10,780477.90
Vegetables,Offline,L,2/28/2014,645412290,3/15/2014,694,154.06,90.93,106917.64,63105.42,43812.22
Cereal,Online,M,5/11/2013,678994834,6/6/2013,8515,205.70,117.11,1751535.50,997191.65,754343.85
Cereal,Offline,L,8/17/2016,378300321,8/24/2016,6326,205.70,117.11,1301258.20,740837.86,560420.34
Beverages,Online,M,3/26/2017,980972516,4/15/2017,422,47.45,31.79,20023.90,13415.38,6608.52
Household,Online,C,5/5/2016,613887107,5/26/2016,1692,668.27,502.54,1130712.84,850297.68,280415.16
Clothes,Offline,L,8/27/2012,372606313,10/12/2012,1343,109.28,35.84,146763.04,48133.12,98629.92
Office Supplies,Online,C,5/4/2017,228805148,6/13/2017,7383,651.21,524.96,4807883.43,3875779.68,932103.75
Personal Care,Offline,C,9/15/2011,544015347,10/30/2011,5085,81.73,56.67,415597.05,288166.95,127430.10
Fruits,Online,L,2/23/2014,966612613,3/29/2014,1007,9.33,6.92,9395.31,6968.44,2426.87
Household,Online,L,5/14/2014,825403964,6/1/2014,4230,668.27,502.54,2826782.10,2125744.20,701037.90
Personal Care,Online,M,6/2/2012,878702676,7/13/2012,6503,81.73,56.67,531490.19,368525.01,162965.18
Personal Care,Online,M,3/3/2011,353778493,4/12/2011,9773,81.73,56.67,798747.29,553835.91,244911.38
Cereal,Offline,H,4/26/2016,447283732,5/24/2016,51,205.70,117.11,10490.70,5972.61,4518.09
Fruits,Offline,H,9/8/2015,509643161,10/23/2015,3592,9.33,6.92,33513.36,24856.64,8656.72
Beverages,Online,C,11/20/2011,426341474,12/13/2011,2771,47.45,31.79,131483.95,88090.09,43393.86
Cosmetics,Online,C,9/25/2015,427032411,11/9/2015,7235,437.20,263.33,3163142.00,1905192.55,1257949.45
Office Supplies,Offline,L,3/5/2017,750529134,3/5/2017,7104,651.21,524.96,4626195.84,3729315.84,896880.00
Office Supplies,Online,M,9/1/2014,993867290,10/15/2014,6272,651.21,524.96,4084389.12,3292549.12,791840.00
Beverages,Online,C,9/11/2011,230961215,10/6/2011,5411,47.45,31.79,256751.95,172015.69,84736.26
Beverages,Offline,H,11/22/2011,648399627,12/16/2011,4713,47.45,31.79,223631.85,149826.27,73805.58
Cereal,Online,H,10/3/2011,330342423,10/16/2011,4519,205.70,117.11,929558.30,529220.09,400338.21
Cereal,Online,L,1/30/2013,589760100,2/22/2013,1974,205.70,117.11,406051.80,231175.14,174876.66
Cosmetics,Offline,M,6/13/2017,114513432,7/30/2017,5924,437.20,263.33,2589972.80,1559966.92,1030005.88
Clothes,Online,C,4/8/2010,486264169,5/28/2010,5228,109.28,35.84,571315.84,187371.52,383944.32
Snacks,Offline,L,4/3/2013,971657311,4/13/2013,3846,152.58,97.44,586822.68,374754.24,212068.44
Fruits,Online,L,3/10/2012,266362082,4/13/2012,1314,9.33,6.92,12259.62,9092.88,3166.74
Vegetables,Online,M,11/29/2013,175901257,1/5/2014,1946,154.06,90.93,299800.76,176949.78,122850.98
Household,Online,H,3/20/2010,743624484,5/1/2010,3865,668.27,502.54,2582863.55,1942317.10,640546.45
Vegetables,Offline,L,4/6/2017,866441762,4/13/2017,8226,154.06,90.93,1267297.56,747990.18,519307.38
Beverages,Online,C,4/16/2015,134271228,5/30/2015,2695,47.45,31.79,127877.75,85674.05,42203.70
Household,Online,L,6/16/2015,294110286,7/16/2015,2624,668.27,502.54,1753540.48,1318664.96,434875.52
Fruits,Offline,C,6/27/2014,652036273,7/15/2014,878,9.33,6.92,8191.74,6075.76,2115.98
Snacks,Offline,H,2/26/2017,805983912,3/6/2017,7405,152.58,97.44,1129854.90,721543.20,408311.70
Beverages,Offline,M,2/27/2011,940724360,3/19/2011,98,47.45,31.79,4650.10,3115.42,1534.68
Meat,Offline,H,9/16/2011,853448283,10/2/2011,3167,421.89,364.69,1336125.63,1154973.23,181152.40
Vegetables,Offline,L,5/9/2014,928167331,6/12/2014,4194,154.06,90.93,646127.64,381360.42,264767.22
Baby Food,Offline,L,3/14/2016,886396968,4/22/2016,3415,255.28,159.42,871781.20,544419.30,327361.90
Vegetables,Online,H,5/5/2013,143882548,5/10/2013,6898,154.06,90.93,1062705.88,627235.14,435470.74
Vegetables,Offline,M,7/17/2017,955676496,7/27/2017,4767,154.06,90.93,734404.02,433463.31,300940.71
Cereal,Online,H,3/31/2016,406978499,5/16/2016,2837,205.70,117.11,583570.90,332241.07,251329.83
Cosmetics,Offline,C,4/5/2016,985778176,5/2/2016,2523,437.20,263.33,1103055.60,664381.59,438674.01
Clothes,Online,M,6/29/2012,831633126,7/1/2012,7578,109.28,35.84,828123.84,271595.52,556528.32
Baby Food,Online,H,3/20/2014,566422736,4/2/2014,5930,255.28,159.42,1513810.40,945360.60,568449.80
Snacks,Offline,C,4/28/2010,450962007,5/6/2010,8534,152.58,97.44,1302117.72,831552.96,470564.76
Office Supplies,Online,C,4/19/2015,534700143,5/24/2015,8509,651.21,524.96,5541145.89,4466884.64,1074261.25
Baby Food,Online,L,4/20/2014,460277211,5/8/2014,5110,255.28,159.42,1304480.80,814636.20,489844.60
Snacks,Online,M,1/18/2010,583785426,1/22/2010,3935,152.58,97.44,600402.30,383426.40,216975.90
Office Supplies,Offline,C,11/16/2010,585744082,11/21/2010,3545,651.21,524.96,2308539.45,1860983.20,447556.25
Snacks,Offline,C,11/22/2013,143981254,12/15/2013,6107,152.58,97.44,931806.06,595066.08,336739.98
Clothes,Offline,L,8/1/2016,639281833,9/19/2016,6555,109.28,35.84,716330.40,234931.20,481399.20
Household,Online,M,5/1/2012,762790048,6/5/2012,5381,668.27,502.54,3595960.87,2704167.74,891793.13
Office Supplies,Offline,C,10/8/2014,875954377,10/10/2014,3221,651.21,524.96,2097547.41,1690896.16,406651.25
Meat,Offline,H,1/7/2010,698316180,1/25/2010,6131,421.89,364.69,2586607.59,2235914.39,350693.20
Meat,Online,M,12/3/2010,106325614,12/15/2010,2967,421.89,364.69,1251747.63,1082035.23,169712.40
Cosmetics,Offline,M,8/28/2016,132707393,9/9/2016,9921,437.20,263.33,4337461.20,2612496.93,1724964.27
Fruits,Online,L,3/9/2015,383246314,3/25/2015,9956,9.33,6.92,92889.48,68895.52,23993.96
Fruits,Offline,H,8/7/2011,924052608,9/26/2011,6556,9.33,6.92,61167.48,45367.52,15799.96
Baby Food,Online,C,6/20/2011,784366166,7/19/2011,234,255.28,159.42,59735.52,37304.28,22431.24
Baby Food,Offline,M,1/28/2012,114908254,2/13/2012,2761,255.28,159.42,704828.08,440158.62,264669.46
Snacks,Online,C,9/2/2014,359612834,9/7/2014,6284,152.58,97.44,958812.72,612312.96,346499.76
Baby Food,Online,H,7/25/2017,222279870,7/28/2017,6408,255.28,159.42,1635834.24,1021563.36,614270.88
Cereal,Online,C,1/11/2011,166783463,1/21/2011,3788,205.70,117.11,779191.60,443612.68,335578.92
Clothes,Online,C,5/15/2010,653106582,5/27/2010,7606,109.28,35.84,831183.68,272599.04,558584.64
Office Supplies,Online,M,4/2/2010,366969382,4/17/2010,3250,651.21,524.96,2116432.50,1706120.00,410312.50
Personal Care,Online,H,5/20/2017,339953744,6/14/2017,8722,81.73,56.67,712849.06,494275.74,218573.32
Vegetables,Online,C,2/10/2014,815397822,3/18/2014,3190,154.06,90.93,491451.40,290066.70,201384.70
Clothes,Offline,C,1/5/2014,386431062,1/15/2014,2393,109.28,35.84,261507.04,85765.12,175741.92
Beverages,Offline,M,12/20/2011,998137795,1/17/2012,9,47.45,31.79,427.05,286.11,140.94
Meat,Offline,C,3/19/2012,301903283,5/4/2012,8745,421.89,364.69,3689428.05,3189214.05,500214.00
Meat,Online,L,11/16/2015,923460376,1/1/2016,1301,421.89,364.69,548878.89,474461.69,74417.20
Fruits,Offline,H,1/21/2016,936848676,1/26/2016,3197,9.33,6.92,29828.01,22123.24,7704.77
Vegetables,Online,L,5/26/2016,756955707,6/15/2016,8870,154.06,90.93,1366512.20,806549.10,559963.10
Fruits,Online,H,3/25/2011,496847093,5/3/2011,6951,9.33,6.92,64852.83,48100.92,16751.91
Cereal,Online,C,7/23/2012,165697705,8/12/2012,2488,205.70,117.11,511781.60,291369.68,220411.92
Fruits,Offline,L,5/6/2016,792257869,5/17/2016,5564,9.33,6.92,51912.12,38502.88,13409.24
Snacks,Offline,C,4/2/2015,157806003,5/10/2015,7158,152.58,97.44,1092167.64,697475.52,394692.12
Cosmetics,Offline,H,6/11/2012,145306050,7/15/2012,8144,437.20,263.33,3560556.80,2144559.52,1415997.28
Beverages,Online,H,7/18/2013,827066504,8/3/2013,6213,47.45,31.79,294806.85,197511.27,97295.58
Beverages,Offline,M,5/24/2013,830209624,6/17/2013,6332,47.45,31.79,300453.40,201294.28,99159.12
Personal Care,Offline,H,8/21/2014,779955327,10/2/2014,4968,81.73,56.67,406034.64,281536.56,124498.08
Office Supplies,Offline,M,12/29/2012,826967799,2/16/2013,7004,651.21,524.96,4561074.84,3676819.84,884255.00
Baby Food,Offline,L,4/29/2013,924587762,5/20/2013,4920,255.28,159.42,1255977.60,784346.40,471631.20
Personal Care,Online,L,11/28/2010,252776372,1/6/2011,1001,81.73,56.67,81811.73,56726.67,25085.06
Snacks,Online,L,11/6/2015,622173631,11/29/2015,3858,152.58,97.44,588653.64,375923.52,212730.12
Household,Online,M,9/11/2010,659730565,9/27/2010,7790,668.27,502.54,5205823.30,3914786.60,1291036.70
Personal Care,Online,C,1/7/2015,136032474,1/16/2015,3887,81.73,56.67,317684.51,220276.29,97408.22
Beverages,Offline,H,9/21/2013,971516978,9/28/2013,2318,47.45,31.79,109989.10,73689.22,36299.88
Clothes,Offline,L,7/1/2013,406484973,7/10/2013,6791,109.28,35.84,742120.48,243389.44,498731.04
Cereal,Offline,H,10/10/2015,712930572,11/1/2015,854,205.70,117.11,175667.80,100011.94,75655.86
Fruits,Online,C,1/22/2010,765777385,3/7/2010,9400,9.33,6.92,87702.00,65048.00,22654.00
Household,Offline,L,8/25/2014,236696851,9/16/2014,2713,668.27,502.54,1813016.51,1363391.02,449625.49
Meat,Offline,C,6/28/2014,477286708,7/25/2014,8598,421.89,364.69,3627410.22,3135604.62,491805.60
Baby Food,Offline,H,11/29/2011,636632239,12/26/2011,2482,255.28,159.42,633604.96,395680.44,237924.52
Fruits,Online,L,11/15/2011,791229188,11/17/2011,1154,9.33,6.92,10766.82,7985.68,2781.14
Personal Care,Online,C,9/22/2015,926603496,9/25/2015,1420,81.73,56.67,116056.60,80471.40,35585.20
Fruits,Online,H,6/29/2014,874094426,7/18/2014,2820,9.33,6.92,26310.60,19514.40,6796.20
Personal Care,Offline,H,10/29/2013,722541892,12/2/2013,5057,81.73,56.67,413308.61,286580.19,126728.42
Fruits,Offline,H,6/25/2017,768920505,6/26/2017,9519,9.33,6.92,88812.27,65871.48,22940.79
Beverages,Offline,H,6/8/2012,382752788,7/8/2012,3910,47.45,31.79,185529.50,124298.90,61230.60
Baby Food,Online,H,2/19/2011,643058812,4/6/2011,4248,255.28,159.42,1084429.44,677216.16,407213.28
Office Supplies,Offline,L,8/20/2013,899291741,8/31/2013,9265,651.21,524.96,6033460.65,4863754.40,1169706.25
