Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Household,Online,C,2/25/2015,869907176,3/3/2015,3720,668.27,502.54,2485964.40,1869448.80,616515.60
Office Supplies,Offline,C,1/17/2011,855588901,1/22/2011,6624,651.21,524.96,4313615.04,3477335.04,836280.00
Cosmetics,Online,C,9/13/2014,814592730,9/14/2014,4946,437.20,263.33,2162391.20,1302430.18,859961.02
Cereal,Offline,L,7/23/2015,789395415,8/1/2015,8500,205.70,117.11,1748450.00,995435.00,753015.00
Baby Food,Offline,M,3/28/2015,279579150,5/16/2015,2538,255.28,159.42,647900.64,404607.96,243292.68
Beverages,Online,H,5/29/2010,826952350,5/31/2010,2432,47.45,31.79,115398.40,77313.28,38085.12
Clothes,Online,H,10/11/2012,134494817,10/28/2012,8860,109.28,35.84,968220.80,317542.40,650678.40
Office Supplies,Online,C,11/11/2013,543267333,12/23/2013,3731,651.21,524.96,2429664.51,1958625.76,471038.75
Cosmetics,Offline,C,1/28/2011,256875646,2/25/2011,4067,437.20,263.33,1778092.40,1070963.11,707129.29
Office Supplies,Offline,L,5/5/2012,373224723,6/13/2012,4344,651.21,524.96,2828856.24,2280426.24,548430.00
Vegetables,Online,C,7/15/2015,710166823,8/21/2015,2999,154.06,90.93,462025.94,272699.07,189326.87
Beverages,Online,H,2/8/2015,865143144,3/16/2015,3936,47.45,31.79,186763.20,125125.44,61637.76
Cereal,Offline,M,3/2/2010,626808059,4/5/2010,5288,205.70,117.11,1087741.60,619277.68,468463.92
Cereal,Offline,C,9/21/2010,805277526,11/1/2010,8370,205.70,117.11,1721709.00,980210.70,741498.30
Vegetables,Offline,M,2/10/2017,539095532,3/7/2017,9203,154.06,90.93,1417814.18,836828.79,580985.39
Cereal,Online,M,5/3/2013,666084611,5/10/2013,8093,205.70,117.11,1664730.10,947771.23,716958.87
Beverages,Offline,M,2/20/2016,674963366,3/3/2016,5514,47.45,31.79,261639.30,175290.06,86349.24
Meat,Offline,M,9/21/2010,848964917,9/22/2010,6440,421.89,364.69,2716971.60,2348603.60,368368.00
Cosmetics,Offline,M,4/18/2011,971979606,4/19/2011,9220,437.20,263.33,4030984.00,2427902.60,1603081.40
Cereal,Offline,H,8/9/2010,872260653,9/4/2010,166,205.70,117.11,34146.20,19440.26,14705.94
Snacks,Online,C,1/25/2010,241528689,2/12/2010,2561,152.58,97.44,390757.38,249543.84,141213.54
Clothes,Online,H,2/24/2017,868681085,3/9/2017,892,109.28,35.84,97477.76,31969.28,65508.48
Household,Offline,M,11/18/2014,102730596,11/21/2014,9121,668.27,502.54,6095290.67,4583667.34,1511623.33
Snacks,Online,C,1/28/2017,518942916,2/6/2017,5596,152.58,97.44,853837.68,545274.24,308563.44
Baby Food,Offline,M,12/28/2014,844751489,2/16/2015,9593,255.28,159.42,2448901.04,1529316.06,919584.98
Fruits,Offline,M,11/5/2016,303410041,12/20/2016,4628,9.33,6.92,43179.24,32025.76,11153.48
Fruits,Online,H,12/23/2015,649807679,12/28/2015,1387,9.33,6.92,12940.71,9598.04,3342.67
Clothes,Online,M,11/11/2014,927123200,12/10/2014,5213,109.28,35.84,569676.64,186833.92,382842.72
Meat,Online,C,10/16/2012,975418841,10/27/2012,6966,421.89,364.69,2938885.74,2540430.54,398455.20
Beverages,Online,H,5/18/2012,393377339,5/23/2012,7951,47.45,31.79,377274.95,252762.29,124512.66
Clothes,Online,L,1/15/2014,203535306,2/3/2014,9475,109.28,35.84,1035428.00,339584.00,695844.00
Vegetables,Online,C,2/16/2015,306496083,3/8/2015,7857,154.06,90.93,1210449.42,714437.01,496012.41
Office Supplies,Online,H,4/15/2013,967132318,4/24/2013,4799,651.21,524.96,3125156.79,2519283.04,605873.75
Snacks,Offline,L,4/4/2016,917413175,5/24/2016,1800,152.58,97.44,274644.00,175392.00,99252.00
Cosmetics,Offline,H,7/23/2012,363078248,7/27/2012,1777,437.20,263.33,776904.40,467937.41,308966.99
Clothes,Online,C,11/16/2010,386316907,1/2/2011,8612,109.28,35.84,941119.36,308654.08,632465.28
Fruits,Online,M,10/3/2012,780516660,10/6/2012,1079,9.33,6.92,10067.07,7466.68,2600.39
Office Supplies,Online,C,5/29/2014,277620494,7/16/2014,2928,651.21,524.96,1906742.88,1537082.88,369660.00
Snacks,Online,H,12/26/2015,150236594,2/11/2016,7202,152.58,97.44,1098881.16,701762.88,397118.28
Snacks,Offline,L,4/12/2012,820723187,4/30/2012,9084,152.58,97.44,1386036.72,885144.96,500891.76
Cosmetics,Online,H,5/12/2010,537432992,6/8/2010,7220,437.20,263.33,3156584.00,1901242.60,1255341.40
Office Supplies,Offline,M,9/17/2013,831165778,9/21/2013,9279,651.21,524.96,6042577.59,4871103.84,1171473.75
Baby Food,Offline,L,9/13/2010,594986760,10/21/2010,8659,255.28,159.42,2210469.52,1380417.78,830051.74
Meat,Online,H,2/22/2016,853334128,2/24/2016,9386,421.89,364.69,3959859.54,3422980.34,536879.20
Meat,Offline,L,6/2/2017,973304402,6/14/2017,1256,421.89,364.69,529893.84,458050.64,71843.20
Household,Offline,M,10/17/2015,326986443,11/10/2015,1410,668.27,502.54,942260.70,708581.40,233679.30
Personal Care,Offline,H,2/18/2014,913636195,2/20/2014,4108,81.73,56.67,335746.84,232800.36,102946.48
Snacks,Online,H,11/30/2014,669762885,1/6/2015,6576,152.58,97.44,1003366.08,640765.44,362600.64
Office Supplies,Online,H,8/13/2012,240401303,9/24/2012,8943,651.21,524.96,5823771.03,4694717.28,1129053.75
Beverages,Online,H,1/18/2013,220108354,2/10/2013,3808,47.45,31.79,180689.60,121056.32,59633.28
Personal Care,Online,H,10/31/2012,273942220,11/18/2012,4445,81.73,56.67,363289.85,251898.15,111391.70
Office Supplies,Offline,M,5/23/2012,203239190,6/9/2012,1848,651.21,524.96,1203436.08,970126.08,233310.00
Vegetables,Offline,M,1/4/2014,318066060,2/6/2014,1670,154.06,90.93,257280.20,151853.10,105427.10
Cosmetics,Offline,H,4/19/2017,687167203,5/3/2017,6901,437.20,263.33,3017117.20,1817240.33,1199876.87
Vegetables,Offline,M,4/19/2016,259623944,5/5/2016,7349,154.06,90.93,1132186.94,668244.57,463942.37
Cosmetics,Online,M,4/23/2014,792341125,5/25/2014,201,437.20,263.33,87877.20,52929.33,34947.87
Meat,Online,L,8/19/2014,227407824,8/20/2014,3884,421.89,364.69,1638620.76,1416455.96,222164.80
Baby Food,Offline,C,2/23/2017,471873366,3/15/2017,6670,255.28,159.42,1702717.60,1063331.40,639386.20
Vegetables,Offline,C,11/2/2011,924769723,11/12/2011,8766,154.06,90.93,1350489.96,797092.38,553397.58
Baby Food,Offline,C,3/19/2011,574932849,4/27/2011,4261,255.28,159.42,1087748.08,679288.62,408459.46
Vegetables,Offline,M,1/17/2014,381906068,1/26/2014,3347,154.06,90.93,515638.82,304342.71,211296.11
Fruits,Online,M,9/7/2010,147249257,10/15/2010,3182,9.33,6.92,29688.06,22019.44,7668.62
Meat,Offline,C,5/9/2013,785379397,6/20/2013,71,421.89,364.69,29954.19,25892.99,4061.20
Office Supplies,Offline,M,3/28/2017,631473386,5/4/2017,5862,651.21,524.96,3817393.02,3077315.52,740077.50
Baby Food,Online,L,11/30/2011,243445718,1/2/2012,9853,255.28,159.42,2515273.84,1570765.26,944508.58
Baby Food,Online,H,8/2/2015,409119117,9/5/2015,6293,255.28,159.42,1606477.04,1003230.06,603246.98
Beverages,Offline,H,8/3/2012,664364993,8/30/2012,9220,47.45,31.79,437489.00,293103.80,144385.20
Meat,Offline,M,3/11/2014,375141751,3/14/2014,1636,421.89,364.69,690212.04,596632.84,93579.20
Cosmetics,Online,L,11/19/2012,282327449,12/26/2012,5821,437.20,263.33,2544941.20,1532843.93,1012097.27
Fruits,Online,M,10/23/2012,832589280,11/25/2012,525,9.33,6.92,4898.25,3633.00,1265.25
Clothes,Online,L,7/14/2014,785815846,8/30/2014,9226,109.28,35.84,1008217.28,330659.84,677557.44
Snacks,Online,M,10/1/2011,852544486,10/15/2011,5714,152.58,97.44,871842.12,556772.16,315069.96
Snacks,Online,H,6/6/2012,532824742,6/11/2012,3537,152.58,97.44,539675.46,344645.28,195030.18
Cosmetics,Offline,H,10/21/2016,104886662,11/28/2016,7149,437.20,263.33,3125542.80,1882546.17,1242996.63
Fruits,Offline,M,12/6/2010,394702136,12/21/2010,9988,9.33,6.92,93188.04,69116.96,24071.08
Clothes,Online,C,6/6/2017,957915818,6/22/2017,7432,109.28,35.84,812168.96,266362.88,545806.08
Office Supplies,Offline,M,1/15/2012,664266288,1/24/2012,11,651.21,524.96,7163.31,5774.56,1388.75
Cosmetics,Online,H,2/18/2011,531006419,2/26/2011,5454,437.20,263.33,2384488.80,1436201.82,948286.98
Vegetables,Online,L,5/14/2014,979097115,6/25/2014,5449,154.06,90.93,839472.94,495477.57,343995.37
Meat,Offline,C,11/24/2013,519732558,1/11/2014,9268,421.89,364.69,3910076.52,3379946.92,530129.60
Household,Offline,M,9/2/2015,171911418,9/10/2015,1264,668.27,502.54,844693.28,635210.56,209482.72
Fruits,Online,L,12/14/2011,945161378,1/30/2012,3110,9.33,6.92,29016.30,21521.20,7495.10
Snacks,Online,M,1/4/2011,922811067,1/13/2011,9156,152.58,97.44,1397022.48,892160.64,504861.84
Personal Care,Offline,C,1/5/2011,704374110,1/12/2011,8807,81.73,56.67,719796.11,499092.69,220703.42
Fruits,Offline,M,10/17/2016,251337420,11/1/2016,5183,9.33,6.92,48357.39,35866.36,12491.03
Household,Offline,H,10/5/2016,540617740,10/25/2016,9658,668.27,502.54,6454151.66,4853531.32,1600620.34
Baby Food,Offline,L,3/16/2015,437797296,4/7/2015,2803,255.28,159.42,715549.84,446854.26,268695.58
Office Supplies,Offline,H,5/28/2012,869413650,6/17/2012,7674,651.21,524.96,4997385.54,4028543.04,968842.50
Personal Care,Offline,H,1/29/2014,861563575,2/21/2014,4662,81.73,56.67,381025.26,264195.54,116829.72
Baby Food,Online,C,7/8/2012,251929652,7/27/2012,437,255.28,159.42,111557.36,69666.54,41890.82
Beverages,Offline,C,3/12/2010,333906543,4/11/2010,9221,47.45,31.79,437536.45,293135.59,144400.86
Household,Offline,H,4/21/2012,527821671,5/5/2012,3017,668.27,502.54,2016170.59,1516163.18,500007.41
Vegetables,Offline,H,2/28/2012,621960771,4/10/2012,868,154.06,90.93,133724.08,78927.24,54796.84
Baby Food,Online,H,12/21/2010,462163341,1/31/2011,3258,255.28,159.42,831702.24,519390.36,312311.88
Meat,Offline,M,5/3/2015,795920693,6/17/2015,9475,421.89,364.69,3997407.75,3455437.75,541970.00
Snacks,Offline,C,11/25/2016,311795270,12/8/2016,6004,152.58,97.44,916090.32,585029.76,331060.56
Fruits,Online,L,3/20/2011,115427958,5/1/2011,6553,9.33,6.92,61139.49,45346.76,15792.73
Cosmetics,Offline,C,1/17/2012,470506942,2/10/2012,2315,437.20,263.33,1012118.00,609608.95,402509.05
Snacks,Online,M,8/5/2016,380778682,9/8/2016,9729,152.58,97.44,1484450.82,947993.76,536457.06
Personal Care,Online,L,7/14/2010,788268029,8/16/2010,4882,81.73,56.67,399005.86,276662.94,122342.92
Baby Food,Offline,L,3/2/2014,121163594,4/11/2014,3855,255.28,159.42,984104.40,614564.10,369540.30
Baby Food,Offline,H,7/15/2011,272123897,8/4/2011,6363,255.28,159.42,1624346.64,1014389.46,609957.18
Household,Online,L,10/2/2011,349352204,10/9/2011,9935,668.27,502.54,6639262.45,4992734.90,1646527.55
Cereal,Online,C,12/15/2011,441969096,1/23/2012,7332,205.70,117.11,1508192.40,858650.52,649541.88
Fruits,Online,H,5/4/2014,546748197,6/10/2014,3796,9.33,6.92,35416.68,26268.32,9148.36
Cereal,Offline,M,12/12/2012,250646483,1/25/2013,719,205.70,117.11,147898.30,84202.09,63696.21
Snacks,Online,M,12/18/2013,753797137,1/2/2014,4179,152.58,97.44,637631.82,407201.76,230430.06
Snacks,Offline,M,6/6/2010,224617898,7/3/2010,8282,152.58,97.44,1263667.56,806998.08,456669.48
Personal Care,Offline,H,1/15/2013,544929873,2/24/2013,5714,81.73,56.67,467005.22,323812.38,143192.84
Beverages,Online,C,5/24/2017,806701028,6/12/2017,9616,47.45,31.79,456279.20,305692.64,150586.56
Cosmetics,Online,H,2/11/2010,202605330,3/11/2010,4274,437.20,263.33,1868592.80,1125472.42,743120.38
Fruits,Offline,H,11/13/2014,292868745,12/24/2014,5225,9.33,6.92,48749.25,36157.00,12592.25
Fruits,Offline,M,6/2/2016,502073752,6/5/2016,3635,9.33,6.92,33914.55,25154.20,8760.35
Fruits,Offline,L,3/31/2010,801796662,5/16/2010,8305,9.33,6.92,77485.65,57470.60,20015.05
Vegetables,Offline,M,9/14/2011,388275563,10/31/2011,8222,154.06,90.93,1266681.32,747626.46,519054.86
Clothes,Offline,L,6/13/2015,947374522,6/26/2015,8029,109.28,35.84,877409.12,287759.36,589649.76
Personal Care,Online,C,2/22/2013,427016961,4/12/2013,2663,81.73,56.67,217646.99,150912.21,66734.78
Meat,Offline,C,9/17/2010,404848611,9/17/2010,2555,421.89,364.69,1077928.95,931782.95,146146.00
Cereal,Online,C,5/20/2014,526834619,7/1/2014,926,205.70,117.11,190478.20,108443.86,82034.34
Cosmetics,Offline,M,6/22/2016,863579308,6/26/2016,1163,437.20,263.33,508463.60,306252.79,202210.81
Household,Online,L,12/6/2013,186764848,1/7/2014,6724,668.27,502.54,4493447.48,3379078.96,1114368.52
Fruits,Offline,L,3/26/2011,103660571,5/10/2011,4321,9.33,6.92,40314.93,29901.32,10413.61
Personal Care,Online,M,7/16/2013,449268567,8/2/2013,7408,81.73,56.67,605455.84,419811.36,185644.48
Beverages,Offline,M,7/31/2013,188287055,8/27/2013,7179,47.45,31.79,340643.55,228220.41,112423.14
Office Supplies,Offline,L,4/21/2015,141513621,5/31/2015,5880,651.21,524.96,3829114.80,3086764.80,742350.00
Vegetables,Offline,L,11/27/2016,490166032,11/30/2016,9876,154.06,90.93,1521496.56,898024.68,623471.88
Office Supplies,Offline,M,5/27/2015,986297881,5/29/2015,6316,651.21,524.96,4113042.36,3315647.36,797395.00
Clothes,Online,C,12/19/2011,755023229,12/28/2011,7006,109.28,35.84,765615.68,251095.04,514520.64
Vegetables,Online,M,10/19/2013,947078406,10/30/2013,401,154.06,90.93,61778.06,36462.93,25315.13
Vegetables,Online,H,1/9/2014,984240520,2/13/2014,7497,154.06,90.93,1154987.82,681702.21,473285.61
Household,Online,M,4/17/2013,114440906,5/5/2013,4462,668.27,502.54,2981820.74,2242333.48,739487.26
Personal Care,Online,M,2/6/2013,819060647,2/26/2013,7102,81.73,56.67,580446.46,402470.34,177976.12
Clothes,Online,L,7/1/2014,721975839,7/20/2014,7549,109.28,35.84,824954.72,270556.16,554398.56
Vegetables,Online,L,4/23/2017,143908727,6/8/2017,4645,154.06,90.93,715608.70,422369.85,293238.85
Personal Care,Online,M,6/25/2012,144402253,7/27/2012,690,81.73,56.67,56393.70,39102.30,17291.40
Vegetables,Offline,M,6/26/2014,912113988,7/3/2014,3653,154.06,90.93,562781.18,332167.29,230613.89
Personal Care,Offline,C,12/19/2016,589547240,1/30/2017,8984,81.73,56.67,734262.32,509123.28,225139.04
Household,Online,M,7/12/2015,903926169,8/4/2015,696,668.27,502.54,465115.92,349767.84,115348.08
Clothes,Online,M,7/3/2011,605091607,8/9/2011,8908,109.28,35.84,973466.24,319262.72,654203.52
Clothes,Offline,M,6/19/2011,628626382,7/20/2011,3371,109.28,35.84,368382.88,120816.64,247566.24
Office Supplies,Offline,L,8/19/2014,314782607,9/10/2014,23,651.21,524.96,14977.83,12074.08,2903.75
Clothes,Offline,H,8/2/2012,751739776,9/19/2012,5360,109.28,35.84,585740.80,192102.40,393638.40
Fruits,Offline,H,6/11/2014,713590610,6/11/2014,6174,9.33,6.92,57603.42,42724.08,14879.34
Personal Care,Offline,H,5/15/2012,718198859,6/6/2012,9857,81.73,56.67,805612.61,558596.19,247016.42
