Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Vegetables,Online,M,6/10/2014,171276271,7/12/2014,3310,154.06,90.93,509938.60,300978.30,208960.30
Cosmetics,Online,M,5/28/2015,534979522,5/30/2015,1184,437.20,263.33,517644.80,311782.72,205862.08
Cereal,Offline,H,7/2/2014,226970088,7/11/2014,4348,205.70,117.11,894383.60,509194.28,385189.32
Cosmetics,Offline,H,7/13/2013,628583467,7/21/2013,671,437.20,263.33,293361.20,176694.43,116666.77
Personal Care,Online,L,6/20/2010,737139546,6/23/2010,4828,81.73,56.67,394592.44,273602.76,120989.68
Beverages,Offline,L,7/20/2016,452566182,8/26/2016,3245,47.45,31.79,153975.25,103158.55,50816.70
Baby Food,Offline,M,11/9/2010,581020390,12/12/2010,5700,255.28,159.42,1455096.00,908694.00,546402.00
Cosmetics,Online,M,6/30/2015,650892150,7/9/2015,2306,437.20,263.33,1008183.20,607238.98,400944.22
Vegetables,Online,C,9/26/2016,556950461,10/12/2016,2873,154.06,90.93,442614.38,261241.89,181372.49
Beverages,Online,C,10/4/2014,415346992,11/4/2014,9260,47.45,31.79,439387.00,294375.40,145011.60
Snacks,Online,M,9/13/2011,789648616,10/21/2011,3428,152.58,97.44,523044.24,334024.32,189019.92
Cosmetics,Offline,L,12/1/2014,174757134,12/28/2014,3374,437.20,263.33,1475112.80,888475.42,586637.38
Household,Offline,M,12/18/2016,947232902,1/10/2017,6120,668.27,502.54,4089812.40,3075544.80,1014267.60
Cosmetics,Offline,L,12/9/2012,386273992,1/2/2013,5913,437.20,263.33,2585163.60,1557070.29,1028093.31
Meat,Offline,M,8/4/2012,300421416,9/22/2012,228,421.89,364.69,96190.92,83149.32,13041.60
Cosmetics,Online,M,4/10/2014,780375039,4/23/2014,9171,437.20,263.33,4009561.20,2414999.43,1594561.77
Cosmetics,Online,L,1/9/2011,871921622,1/9/2011,9839,437.20,263.33,4301610.80,2590903.87,1710706.93
Household,Offline,M,1/25/2012,466926085,2/18/2012,2660,668.27,502.54,1777598.20,1336756.40,440841.80
Office Supplies,Online,H,8/2/2012,165738046,8/20/2012,4426,651.21,524.96,2882255.46,2323472.96,558782.50
Office Supplies,Offline,L,4/4/2012,246488845,5/10/2012,382,651.21,524.96,248762.22,200534.72,48227.50
Fruits,Online,L,5/31/2011,299984967,7/14/2011,1073,9.33,6.92,10011.09,7425.16,2585.93
Household,Online,L,1/29/2010,234326636,2/17/2010,1314,668.27,502.54,878106.78,660337.56,217769.22
Personal Care,Offline,L,12/24/2015,154801928,2/8/2016,8186,81.73,56.67,669041.78,463900.62,205141.16
Snacks,Online,H,12/8/2013,679133880,1/20/2014,9662,152.58,97.44,1474227.96,941465.28,532762.68
Cereal,Offline,L,9/22/2015,319545352,9/27/2015,9426,205.70,117.11,1938928.20,1103878.86,835049.34
Clothes,Offline,M,11/3/2015,514686572,12/7/2015,6049,109.28,35.84,661034.72,216796.16,444238.56
Vegetables,Offline,C,3/22/2010,861816775,3/24/2010,9590,154.06,90.93,1477435.40,872018.70,605416.70
Beverages,Online,H,10/5/2013,384611451,10/31/2013,3930,47.45,31.79,186478.50,124934.70,61543.80
Cereal,Offline,M,7/23/2014,501100862,9/1/2014,5735,205.70,117.11,1179689.50,671625.85,508063.65
Beverages,Offline,H,5/8/2017,965863311,6/21/2017,9272,47.45,31.79,439956.40,294756.88,145199.52
Baby Food,Offline,C,7/15/2012,292036187,8/13/2012,8852,255.28,159.42,2259738.56,1411185.84,848552.72
Vegetables,Offline,H,1/9/2017,190301501,1/30/2017,3298,154.06,90.93,508089.88,299887.14,208202.74
Baby Food,Online,L,8/7/2015,227167499,9/20/2015,2766,255.28,159.42,706104.48,440955.72,265148.76
Baby Food,Online,M,5/30/2017,252619302,6/1/2017,4520,255.28,159.42,1153865.60,720578.40,433287.20
Cereal,Online,L,1/26/2010,733897721,2/24/2010,5499,205.70,117.11,1131144.30,643987.89,487156.41
Cereal,Online,L,7/8/2015,948557698,8/11/2015,8157,205.70,117.11,1677894.90,955266.27,722628.63
Cereal,Online,M,2/7/2014,882660329,3/19/2014,7661,205.70,117.11,1575867.70,897179.71,678687.99
Cosmetics,Offline,M,12/1/2012,988608443,1/20/2013,62,437.20,263.33,27106.40,16326.46,10779.94
Cosmetics,Online,M,3/27/2013,463741338,4/27/2013,222,437.20,263.33,97058.40,58459.26,38599.14
Vegetables,Online,M,2/27/2010,365627849,3/20/2010,6260,154.06,90.93,964415.60,569221.80,395193.80
Snacks,Offline,M,1/5/2015,381665742,1/7/2015,2229,152.58,97.44,340100.82,217193.76,122907.06
Beverages,Offline,L,10/8/2013,828727757,11/4/2013,7814,47.45,31.79,370774.30,248407.06,122367.24
Cosmetics,Online,C,11/13/2014,344742667,1/1/2015,5871,437.20,263.33,2566801.20,1546010.43,1020790.77
Beverages,Offline,C,6/25/2011,887169873,8/8/2011,2135,47.45,31.79,101305.75,67871.65,33434.10
Baby Food,Offline,H,3/23/2012,138961446,5/11/2012,635,255.28,159.42,162102.80,101231.70,60871.10
Household,Offline,C,2/16/2017,710264241,3/5/2017,1827,668.27,502.54,1220929.29,918140.58,302788.71
Personal Care,Online,H,7/1/2016,269431388,7/27/2016,9590,81.73,56.67,783790.70,543465.30,240325.40
Beverages,Online,C,12/2/2010,264584100,1/6/2011,5170,47.45,31.79,245316.50,164354.30,80962.20
Beverages,Offline,L,10/18/2016,787393844,11/23/2016,6191,47.45,31.79,293762.95,196811.89,96951.06
Household,Online,L,1/7/2016,131267154,1/8/2016,3723,668.27,502.54,2487969.21,1870956.42,617012.79
Clothes,Online,M,2/26/2017,242613160,3/19/2017,3480,109.28,35.84,380294.40,124723.20,255571.20
Meat,Offline,C,3/21/2014,859364593,4/5/2014,3935,421.89,364.69,1660137.15,1435055.15,225082.00
Office Supplies,Offline,M,1/17/2012,653443038,1/30/2012,7171,651.21,524.96,4669826.91,3764488.16,905338.75
Snacks,Online,C,9/4/2016,917074143,9/29/2016,1473,152.58,97.44,224750.34,143529.12,81221.22
Vegetables,Online,C,5/7/2011,394363105,6/17/2011,9661,154.06,90.93,1488373.66,878474.73,609898.93
Clothes,Online,L,10/2/2014,368038403,10/24/2014,9597,109.28,35.84,1048760.16,343956.48,704803.68
Snacks,Online,L,1/20/2016,920357596,2/25/2016,3120,152.58,97.44,476049.60,304012.80,172036.80
Household,Offline,C,12/21/2012,184368455,1/30/2013,7578,668.27,502.54,5064150.06,3808248.12,1255901.94
Snacks,Offline,H,3/29/2012,301943624,5/12/2012,683,152.58,97.44,104212.14,66551.52,37660.62
Cosmetics,Offline,H,6/30/2013,564743459,8/1/2013,8994,437.20,263.33,3932176.80,2368390.02,1563786.78
Clothes,Online,C,3/21/2017,738802087,3/23/2017,6810,109.28,35.84,744196.80,244070.40,500126.40
Clothes,Offline,M,2/2/2013,645255219,3/3/2013,4213,109.28,35.84,460396.64,150993.92,309402.72
Personal Care,Offline,M,4/6/2013,127152431,4/22/2013,6085,81.73,56.67,497327.05,344836.95,152490.10
Baby Food,Online,M,9/18/2014,807390677,9/21/2014,3698,255.28,159.42,944025.44,589535.16,354490.28
Beverages,Offline,L,4/8/2016,141273295,5/11/2016,4762,47.45,31.79,225956.90,151383.98,74572.92
Snacks,Online,C,11/13/2016,299829185,12/28/2016,4973,152.58,97.44,758780.34,484569.12,274211.22
Office Supplies,Online,M,5/26/2013,445209634,6/22/2013,6279,651.21,524.96,4088947.59,3296223.84,792723.75
Office Supplies,Offline,M,6/19/2012,295418345,6/26/2012,9708,651.21,524.96,6321946.68,5096311.68,1225635.00
Snacks,Online,H,2/11/2011,769397294,2/15/2011,612,152.58,97.44,93378.96,59633.28,33745.68
Household,Offline,C,1/15/2016,341557919,1/19/2016,3433,668.27,502.54,2294170.91,1725219.82,568951.09
Clothes,Offline,C,1/1/2011,530568683,1/17/2011,5918,109.28,35.84,646719.04,212101.12,434617.92
Household,Online,M,5/26/2012,830291593,6/3/2012,588,668.27,502.54,392942.76,295493.52,97449.24
Baby Food,Online,C,2/25/2013,966694581,3/15/2013,5263,255.28,159.42,1343538.64,839027.46,504511.18
Baby Food,Offline,C,1/1/2010,915650641,2/17/2010,227,255.28,159.42,57948.56,36188.34,21760.22
Office Supplies,Online,L,6/20/2012,517476499,6/28/2012,1650,651.21,524.96,1074496.50,866184.00,208312.50
Household,Offline,L,10/3/2012,591322648,10/19/2012,4367,668.27,502.54,2918335.09,2194592.18,723742.91
Baby Food,Online,L,3/13/2011,266444051,3/30/2011,5570,255.28,159.42,1421909.60,887969.40,533940.20
Cereal,Offline,C,4/3/2011,540574824,5/21/2011,6958,205.70,117.11,1431260.60,814851.38,616409.22
Clothes,Offline,H,3/3/2017,908787620,3/26/2017,9307,109.28,35.84,1017068.96,333562.88,683506.08
Meat,Offline,H,10/25/2016,731939065,11/22/2016,5889,421.89,364.69,2484510.21,2147659.41,336850.80
Vegetables,Online,M,9/3/2016,960761535,10/9/2016,9543,154.06,90.93,1470194.58,867744.99,602449.59
Baby Food,Online,L,2/17/2013,756403815,3/3/2013,5553,255.28,159.42,1417569.84,885259.26,532310.58
Clothes,Offline,M,12/25/2016,935465514,1/20/2017,3889,109.28,35.84,424989.92,139381.76,285608.16
Snacks,Offline,H,7/11/2017,360385739,7/21/2017,5004,152.58,97.44,763510.32,487589.76,275920.56
Household,Online,M,1/31/2017,202307927,3/11/2017,6266,668.27,502.54,4187379.82,3148915.64,1038464.18
Baby Food,Offline,M,1/27/2013,482273042,3/2/2013,4165,255.28,159.42,1063241.20,663984.30,399256.90
Clothes,Online,H,10/19/2015,228788411,10/25/2015,2430,109.28,35.84,265550.40,87091.20,178459.20
Cereal,Online,L,8/20/2010,456483495,9/27/2010,2465,205.70,117.11,507050.50,288676.15,218374.35
Fruits,Online,M,5/21/2010,712222898,6/7/2010,1437,9.33,6.92,13407.21,9944.04,3463.17
Personal Care,Online,C,4/13/2012,369404828,5/1/2012,3952,81.73,56.67,322996.96,223959.84,99037.12
Baby Food,Online,C,5/31/2011,759489858,7/11/2011,8781,255.28,159.42,2241613.68,1399867.02,841746.66
Clothes,Offline,H,12/17/2016,637799966,12/18/2016,8038,109.28,35.84,878392.64,288081.92,590310.72
Clothes,Offline,L,7/5/2015,373379218,7/5/2015,63,109.28,35.84,6884.64,2257.92,4626.72
Baby Food,Online,C,2/6/2017,408977496,3/22/2017,4384,255.28,159.42,1119147.52,698897.28,420250.24
Meat,Online,C,6/3/2011,347293555,6/5/2011,735,421.89,364.69,310089.15,268047.15,42042.00
Household,Offline,C,11/12/2012,980223214,12/12/2012,8687,668.27,502.54,5805261.49,4365564.98,1439696.51
Cosmetics,Offline,M,9/22/2012,793228185,9/22/2012,2702,437.20,263.33,1181314.40,711517.66,469796.74
Fruits,Online,L,2/28/2010,675060784,4/12/2010,4342,9.33,6.92,40510.86,30046.64,10464.22
Cosmetics,Offline,L,2/25/2012,317093169,3/15/2012,3770,437.20,263.33,1648244.00,992754.10,655489.90
Snacks,Online,M,11/18/2013,627061259,11/30/2013,216,152.58,97.44,32957.28,21047.04,11910.24
Vegetables,Offline,M,6/23/2010,740760743,6/25/2010,6420,154.06,90.93,989065.20,583770.60,405294.60
Cereal,Offline,H,8/30/2014,383187949,10/17/2014,2684,205.70,117.11,552098.80,314323.24,237775.56
Vegetables,Offline,M,6/19/2011,942624652,6/20/2011,2437,154.06,90.93,375444.22,221596.41,153847.81
Snacks,Offline,M,8/12/2011,673735988,9/13/2011,2306,152.58,97.44,351849.48,224696.64,127152.84
Office Supplies,Online,L,6/1/2016,772384631,6/14/2016,4631,651.21,524.96,3015753.51,2431089.76,584663.75
Baby Food,Online,C,3/21/2012,816903293,5/9/2012,8693,255.28,159.42,2219149.04,1385838.06,833310.98
Household,Online,M,7/3/2015,151321065,8/22/2015,8121,668.27,502.54,5427020.67,4081127.34,1345893.33
Personal Care,Offline,C,3/12/2016,647847735,3/30/2016,1396,81.73,56.67,114095.08,79111.32,34983.76
Household,Online,H,10/18/2010,569013965,11/2/2010,2732,668.27,502.54,1825713.64,1372939.28,452774.36
Baby Food,Online,H,9/6/2016,151757514,9/10/2016,7276,255.28,159.42,1857417.28,1159939.92,697477.36
Personal Care,Online,C,8/25/2010,266345345,8/25/2010,6361,81.73,56.67,519884.53,360477.87,159406.66
Cosmetics,Online,H,12/18/2015,935507142,12/29/2015,6207,437.20,263.33,2713700.40,1634489.31,1079211.09
Beverages,Online,L,9/28/2011,988171994,11/12/2011,907,47.45,31.79,43037.15,28833.53,14203.62
Cereal,Offline,L,8/7/2014,786999022,8/24/2014,9354,205.70,117.11,1924117.80,1095446.94,828670.86
Beverages,Online,M,2/22/2013,609953057,3/31/2013,7519,47.45,31.79,356776.55,239029.01,117747.54
Cereal,Offline,M,4/20/2016,708305585,5/7/2016,2218,205.70,117.11,456242.60,259749.98,196492.62
Personal Care,Online,C,2/1/2015,203534018,3/5/2015,9094,81.73,56.67,743252.62,515356.98,227895.64
Vegetables,Online,M,2/3/2011,515419137,3/16/2011,2831,154.06,90.93,436143.86,257422.83,178721.03
Baby Food,Offline,C,7/3/2015,282383239,8/3/2015,2330,255.28,159.42,594802.40,371448.60,223353.80
Fruits,Offline,C,3/24/2013,832250249,4/1/2013,198,9.33,6.92,1847.34,1370.16,477.18
Baby Food,Online,C,6/15/2013,453594863,7/31/2013,7655,255.28,159.42,1954168.40,1220360.10,733808.30
Household,Offline,M,12/18/2012,640252149,1/25/2013,3693,668.27,502.54,2467921.11,1855880.22,612040.89
Cereal,Online,C,9/24/2011,147247970,9/24/2011,2801,205.70,117.11,576165.70,328025.11,248140.59
Household,Offline,C,2/16/2012,963115012,2/20/2012,5990,668.27,502.54,4002937.30,3010214.60,992722.70
Fruits,Offline,C,5/26/2012,786604201,7/13/2012,2518,9.33,6.92,23492.94,17424.56,6068.38
Meat,Offline,H,9/11/2013,522676980,10/15/2013,588,421.89,364.69,248071.32,214437.72,33633.60
Fruits,Offline,L,9/3/2014,739929473,10/1/2014,429,9.33,6.92,4002.57,2968.68,1033.89
Cosmetics,Offline,H,1/20/2016,151419770,2/6/2016,7330,437.20,263.33,3204676.00,1930208.90,1274467.10
Fruits,Offline,H,9/1/2012,431722629,10/21/2012,5174,9.33,6.92,48273.42,35804.08,12469.34
Clothes,Offline,M,3/16/2015,664420783,4/7/2015,5729,109.28,35.84,626065.12,205327.36,420737.76
Office Supplies,Offline,M,3/21/2016,354946219,4/4/2016,5329,651.21,524.96,3470298.09,2797511.84,672786.25
Snacks,Offline,C,8/4/2013,771652066,8/10/2013,7849,152.58,97.44,1197600.42,764806.56,432793.86
Cereal,Offline,L,10/5/2016,636179053,11/13/2016,8374,205.70,117.11,1722531.80,980679.14,741852.66
Meat,Offline,L,8/30/2015,767043817,10/4/2015,4166,421.89,364.69,1757593.74,1519298.54,238295.20
Vegetables,Offline,C,12/19/2011,169021499,1/17/2012,6072,154.06,90.93,935452.32,552126.96,383325.36
Baby Food,Offline,H,4/30/2015,359990918,6/10/2015,8167,255.28,159.42,2084871.76,1301983.14,782888.62
Clothes,Online,L,1/19/2011,360583150,3/5/2011,3422,109.28,35.84,373956.16,122644.48,251311.68
Office Supplies,Online,L,5/19/2011,148770177,7/4/2011,3256,651.21,524.96,2120339.76,1709269.76,411070.00
Cereal,Offline,M,11/5/2012,135677993,12/13/2012,8988,205.70,117.11,1848831.60,1052584.68,796246.92
Baby Food,Offline,H,9/11/2010,140047204,10/21/2010,1935,255.28,159.42,493966.80,308477.70,185489.10
Snacks,Offline,C,4/1/2011,778021562,5/15/2011,2724,152.58,97.44,415627.92,265426.56,150201.36
Vegetables,Offline,H,8/15/2013,569746530,9/6/2013,9514,154.06,90.93,1465726.84,865108.02,600618.82
Cosmetics,Offline,H,12/13/2012,830390298,1/7/2013,9797,437.20,263.33,4283248.40,2579844.01,1703404.39
Beverages,Online,L,3/24/2014,534543073,5/12/2014,2029,47.45,31.79,96276.05,64501.91,31774.14
Fruits,Offline,H,1/21/2013,847160756,2/3/2013,2548,9.33,6.92,23772.84,17632.16,6140.68
Clothes,Offline,H,8/29/2012,843918931,10/6/2012,3220,109.28,35.84,351881.60,115404.80,236476.80
Personal Care,Online,H,8/23/2013,383229577,9/25/2013,5003,81.73,56.67,408895.19,283520.01,125375.18
Office Supplies,Offline,C,8/20/2012,895752513,10/7/2012,1929,651.21,524.96,1256184.09,1012647.84,243536.25
Meat,Online,H,5/9/2010,188877999,6/22/2010,2052,421.89,364.69,865718.28,748343.88,117374.40
Office Supplies,Offline,L,7/27/2010,991356742,9/3/2010,3345,651.21,524.96,2178297.45,1755991.20,422306.25
Clothes,Online,C,3/25/2010,536995255,4/29/2010,7684,109.28,35.84,839707.52,275394.56,564312.96
Fruits,Online,H,6/28/2015,341459214,8/5/2015,4224,9.33,6.92,39409.92,29230.08,10179.84
Baby Food,Online,L,2/9/2015,544886958,2/26/2015,3014,255.28,159.42,769413.92,480491.88,288922.04
Baby Food,Online,C,11/2/2011,338767993,12/2/2011,7832,255.28,159.42,1999352.96,1248577.44,750775.52
Meat,Offline,M,12/16/2015,844511163,1/27/2016,8475,421.89,364.69,3575517.75,3090747.75,484770.00
Vegetables,Offline,M,2/27/2014,759983384,3/26/2014,4827,154.06,90.93,743647.62,438919.11,304728.51
Meat,Online,H,5/18/2013,147544085,5/20/2013,429,421.89,364.69,180990.81,156452.01,24538.80
Beverages,Online,M,9/17/2013,554596984,11/3/2013,6427,47.45,31.79,304961.15,204314.33,100646.82
Cereal,Offline,L,2/5/2012,352395331,2/15/2012,464,205.70,117.11,95444.80,54339.04,41105.76
Office Supplies,Offline,C,7/16/2014,643930423,8/3/2014,2177,651.21,524.96,1417684.17,1142837.92,274846.25
Meat,Online,M,2/12/2013,946541965,2/13/2013,1656,421.89,364.69,698649.84,603926.64,94723.20
Personal Care,Online,M,2/4/2014,394856631,3/4/2014,5707,81.73,56.67,466433.11,323415.69,143017.42
Clothes,Online,L,12/26/2016,257523667,1/21/2017,5831,109.28,35.84,637211.68,208983.04,428228.64
Snacks,Offline,C,8/28/2015,676047837,9/13/2015,6433,152.58,97.44,981547.14,626831.52,354715.62
Cereal,Offline,L,4/28/2012,611615598,6/3/2012,9502,205.70,117.11,1954561.40,1112779.22,841782.18
Clothes,Offline,H,10/12/2014,800387322,11/8/2014,1250,109.28,35.84,136600.00,44800.00,91800.00
Baby Food,Offline,H,4/5/2016,509782207,4/15/2016,4738,255.28,159.42,1209516.64,755331.96,454184.68
Vegetables,Online,C,6/21/2012,826909434,7/21/2012,9732,154.06,90.93,1499311.92,884930.76,614381.16
Cosmetics,Offline,L,8/13/2010,380876100,8/27/2010,8557,437.20,263.33,3741120.40,2253314.81,1487805.59
Beverages,Online,M,5/23/2017,351761472,6/13/2017,2891,47.45,31.79,137177.95,91904.89,45273.06
Cereal,Offline,M,8/14/2011,436289250,9/19/2011,6539,205.70,117.11,1345072.30,765782.29,579290.01
Household,Offline,L,3/12/2012,868736875,3/19/2012,7401,668.27,502.54,4945866.27,3719298.54,1226567.73
Fruits,Online,M,1/10/2017,499734437,2/23/2017,1380,9.33,6.92,12875.40,9549.60,3325.80
Personal Care,Online,C,3/12/2011,900698506,3/18/2011,5558,81.73,56.67,454255.34,314971.86,139283.48
Office Supplies,Offline,M,2/26/2014,450550448,3/3/2014,6745,651.21,524.96,4392411.45,3540855.20,851556.25
Personal Care,Offline,C,8/7/2012,744537723,9/26/2012,4112,81.73,56.67,336073.76,233027.04,103046.72
Fruits,Online,M,4/13/2010,545380485,4/16/2010,9060,9.33,6.92,84529.80,62695.20,21834.60
Office Supplies,Offline,L,2/7/2017,674723041,2/12/2017,4396,651.21,524.96,2862719.16,2307724.16,554995.00
Clothes,Offline,L,7/26/2013,561361300,7/29/2013,8138,109.28,35.84,889320.64,291665.92,597654.72
Personal Care,Online,M,6/26/2011,756107699,7/8/2011,7925,81.73,56.67,647710.25,449109.75,198600.50
Cosmetics,Offline,H,2/8/2016,203492391,3/26/2016,6775,437.20,263.33,2962030.00,1784060.75,1177969.25
Meat,Online,C,7/6/2016,122980630,8/25/2016,1556,421.89,364.69,656460.84,567457.64,89003.20
Snacks,Online,C,12/13/2013,445308339,1/27/2014,5488,152.58,97.44,837359.04,534750.72,302608.32
Meat,Offline,L,6/3/2012,315331923,6/6/2012,2578,421.89,364.69,1087632.42,940170.82,147461.60
Beverages,Offline,M,3/9/2014,248644912,3/30/2014,8410,47.45,31.79,399054.50,267353.90,131700.60
Beverages,Offline,C,1/8/2011,431426513,2/25/2011,7547,47.45,31.79,358105.15,239919.13,118186.02
Snacks,Online,H,12/10/2012,255211818,1/22/2013,1703,152.58,97.44,259843.74,165940.32,93903.42
Snacks,Online,M,1/17/2010,698356521,2/3/2010,8068,152.58,97.44,1231015.44,786145.92,444869.52
Cosmetics,Online,H,6/27/2010,681684768,8/13/2010,4526,437.20,263.33,1978767.20,1191831.58,786935.62
Fruits,Offline,H,12/13/2012,743015515,12/17/2012,3657,9.33,6.92,34119.81,25306.44,8813.37
Household,Offline,L,6/1/2010,597692143,6/4/2010,9242,668.27,502.54,6176151.34,4644474.68,1531676.66
Cosmetics,Offline,L,3/14/2011,179069268,4/30/2011,9431,437.20,263.33,4123233.20,2483465.23,1639767.97
Personal Care,Offline,H,5/4/2012,643535602,6/22/2012,5340,81.73,56.67,436438.20,302617.80,133820.40
Household,Online,L,5/19/2010,533852136,6/15/2010,7565,668.27,502.54,5055462.55,3801715.10,1253747.45
Fruits,Offline,M,3/18/2010,505075252,4/8/2010,1846,9.33,6.92,17223.18,12774.32,4448.86
Baby Food,Offline,H,10/21/2016,244135367,11/6/2016,3935,255.28,159.42,1004526.80,627317.70,377209.10
Meat,Online,M,12/17/2012,727626931,12/25/2012,9833,421.89,364.69,4148444.37,3585996.77,562447.60
Cosmetics,Offline,L,6/19/2012,692226064,6/19/2012,3930,437.20,263.33,1718196.00,1034886.90,683309.10
Cosmetics,Online,H,7/31/2015,457371842,9/13/2015,5347,437.20,263.33,2337708.40,1408025.51,929682.89
Baby Food,Offline,M,9/7/2015,121021974,10/27/2015,1946,255.28,159.42,496774.88,310231.32,186543.56
Meat,Online,C,9/16/2013,288851439,10/22/2013,6415,421.89,364.69,2706424.35,2339486.35,366938.00
Office Supplies,Online,M,5/31/2015,297532784,6/6/2015,5418,651.21,524.96,3528255.78,2844233.28,684022.50
Cosmetics,Online,C,2/24/2015,656035554,2/26/2015,4354,437.20,263.33,1903568.80,1146538.82,757029.98
Clothes,Offline,L,8/15/2013,613433921,9/17/2013,7584,109.28,35.84,828779.52,271810.56,556968.96
Baby Food,Online,L,1/6/2014,176180636,1/11/2014,4620,255.28,159.42,1179393.60,736520.40,442873.20
Office Supplies,Online,C,3/11/2012,428241765,3/15/2012,5110,651.21,524.96,3327683.10,2682545.60,645137.50
Vegetables,Online,L,9/3/2014,652554690,9/10/2014,4289,154.06,90.93,660763.34,389998.77,270764.57
Meat,Offline,C,2/16/2017,885013806,2/24/2017,4107,421.89,364.69,1732702.23,1497781.83,234920.40
Meat,Online,M,4/3/2016,331411445,4/23/2016,866,421.89,364.69,365356.74,315821.54,49535.20
