Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Cosmetics,Online,H,5/8/2017,587593305,6/22/2017,771,437.20,263.33,337081.20,203027.43,134053.77
Household,Offline,L,9/29/2013,874421441,10/12/2013,9591,668.27,502.54,6409377.57,4819861.14,1589516.43
Household,Offline,H,4/27/2010,956200921,6/6/2010,9956,668.27,502.54,6653296.12,5003288.24,1650007.88
Snacks,Offline,L,8/16/2013,631971633,9/11/2013,3305,152.58,97.44,504276.90,322039.20,182237.70
Cereal,Online,H,4/30/2010,631379401,5/22/2010,8050,205.70,117.11,1655885.00,942735.50,713149.50
Snacks,Offline,C,12/12/2014,581956374,12/26/2014,2678,152.58,97.44,408609.24,260944.32,147664.92
Fruits,Offline,M,1/8/2011,581026399,1/31/2011,7478,9.33,6.92,69769.74,51747.76,18021.98
Baby Food,Offline,H,8/13/2013,913105762,9/15/2013,7141,255.28,159.42,1822954.48,1138418.22,684536.26
Vegetables,Offline,C,2/23/2010,617991101,3/7/2010,6155,154.06,90.93,948239.30,559674.15,388565.15
Clothes,Online,M,1/21/2010,633140647,2/28/2010,9242,109.28,35.84,1009965.76,331233.28,678732.48
Personal Care,Online,L,1/2/2010,890500962,2/1/2010,7878,81.73,56.67,643868.94,446446.26,197422.68
Meat,Offline,M,11/22/2012,705859410,12/12/2012,8340,421.89,364.69,3518562.60,3041514.60,477048.00
Personal Care,Offline,M,10/27/2011,325385701,11/6/2011,7715,81.73,56.67,630546.95,437209.05,193337.90
Cereal,Offline,L,11/1/2012,388041245,12/1/2012,8883,205.70,117.11,1827233.10,1040288.13,786944.97
Cosmetics,Online,C,7/3/2011,806565415,7/22/2011,9485,437.20,263.33,4146842.00,2497685.05,1649156.95
Household,Online,H,8/3/2011,656732499,8/17/2011,595,668.27,502.54,397620.65,299011.30,98609.35
Baby Food,Online,M,6/28/2016,874914968,6/28/2016,5636,255.28,159.42,1438758.08,898491.12,540266.96
Office Supplies,Online,C,5/15/2011,401133430,6/22/2011,3151,651.21,524.96,2051962.71,1654148.96,397813.75
Personal Care,Online,L,3/24/2012,113811767,4/25/2012,8286,81.73,56.67,677214.78,469567.62,207647.16
Cereal,Offline,C,5/18/2011,714187562,5/25/2011,2825,205.70,117.11,581102.50,330835.75,250266.75
Personal Care,Offline,H,5/2/2014,304105699,5/20/2014,489,81.73,56.67,39965.97,27711.63,12254.34
Vegetables,Online,M,2/13/2014,492622935,3/29/2014,6929,154.06,90.93,1067481.74,630053.97,437427.77
Cereal,Offline,H,12/7/2013,300863873,1/20/2014,1161,205.70,117.11,238817.70,135964.71,102852.99
Personal Care,Online,H,11/1/2011,991560161,11/14/2011,3541,81.73,56.67,289405.93,200668.47,88737.46
Personal Care,Offline,L,4/28/2014,759989392,5/15/2014,6605,81.73,56.67,539826.65,374305.35,165521.30
Household,Online,L,3/7/2013,251835668,3/11/2013,2625,668.27,502.54,1754208.75,1319167.50,435041.25
Office Supplies,Offline,M,3/21/2012,966503179,4/13/2012,8623,651.21,524.96,5615383.83,4526730.08,1088653.75
Baby Food,Online,M,12/5/2016,505122888,1/22/2017,5942,255.28,159.42,1516873.76,947273.64,569600.12
Clothes,Offline,C,12/29/2013,443932473,2/9/2014,8339,109.28,35.84,911285.92,298869.76,612416.16
Fruits,Online,C,3/16/2010,979496657,3/30/2010,3682,9.33,6.92,34353.06,25479.44,8873.62
Office Supplies,Offline,C,1/25/2016,439324223,2/14/2016,4655,651.21,524.96,3031382.55,2443688.80,587693.75
Office Supplies,Offline,M,8/22/2011,268310010,10/2/2011,7749,651.21,524.96,5046226.29,4067915.04,978311.25
Clothes,Online,L,8/12/2016,526797711,8/20/2016,4,109.28,35.84,437.12,143.36,293.76
Personal Care,Online,C,12/22/2013,543074643,1/1/2014,6710,81.73,56.67,548408.30,380255.70,168152.60
Household,Offline,L,7/21/2014,931834876,8/11/2014,9502,668.27,502.54,6349901.54,4775135.08,1574766.46
Beverages,Offline,M,3/11/2017,828183162,4/29/2017,6656,47.45,31.79,315827.20,211594.24,104232.96
Clothes,Online,L,9/13/2010,927522742,9/14/2010,3446,109.28,35.84,376578.88,123504.64,253074.24
Cosmetics,Offline,C,10/10/2013,672515904,11/8/2013,1256,437.20,263.33,549123.20,330742.48,218380.72
Cosmetics,Online,L,5/17/2016,767148530,6/29/2016,5153,437.20,263.33,2252891.60,1356939.49,895952.11
Office Supplies,Offline,H,2/4/2013,842163693,2/16/2013,3806,651.21,524.96,2478505.26,1997997.76,480507.50
Snacks,Offline,M,3/24/2012,554306876,4/28/2012,577,152.58,97.44,88038.66,56222.88,31815.78
Baby Food,Online,M,11/30/2011,991799199,1/2/2012,4278,255.28,159.42,1092087.84,681998.76,410089.08
Household,Offline,C,1/11/2010,200791728,2/14/2010,7589,668.27,502.54,5071501.03,3813776.06,1257724.97
Baby Food,Offline,C,7/2/2017,671824967,7/9/2017,6792,255.28,159.42,1733861.76,1082780.64,651081.12
Meat,Online,C,4/14/2012,475317323,5/17/2012,5813,421.89,364.69,2452446.57,2119942.97,332503.60
Vegetables,Offline,C,8/28/2014,682859790,10/16/2014,2241,154.06,90.93,345248.46,203774.13,141474.33
Cosmetics,Online,C,8/11/2012,263504350,9/15/2012,5648,437.20,263.33,2469305.60,1487287.84,982017.76
Fruits,Online,C,7/6/2013,349455630,8/2/2013,542,9.33,6.92,5056.86,3750.64,1306.22
Snacks,Online,L,7/25/2011,949634015,8/12/2011,6663,152.58,97.44,1016640.54,649242.72,367397.82
Household,Online,C,3/26/2011,895701444,3/31/2011,6817,668.27,502.54,4555596.59,3425815.18,1129781.41
Vegetables,Offline,L,6/4/2014,201581370,6/26/2014,1262,154.06,90.93,194423.72,114753.66,79670.06
Cereal,Online,C,8/15/2015,233937823,9/25/2015,6255,205.70,117.11,1286653.50,732523.05,554130.45
Cosmetics,Offline,H,2/14/2017,328373038,3/6/2017,1734,437.20,263.33,758104.80,456614.22,301490.58
Cereal,Online,L,11/12/2010,821616256,12/9/2010,3363,205.70,117.11,691769.10,393840.93,297928.17
Household,Online,H,10/13/2011,852112758,10/25/2011,7956,668.27,502.54,5316756.12,3998208.24,1318547.88
Cereal,Offline,M,2/23/2013,541115987,3/5/2013,7100,205.70,117.11,1460470.00,831481.00,628989.00
Clothes,Offline,H,7/1/2015,625742471,8/13/2015,9957,109.28,35.84,1088100.96,356858.88,731242.08
Cosmetics,Online,M,1/7/2017,446285951,1/18/2017,4785,437.20,263.33,2092002.00,1260034.05,831967.95
Vegetables,Offline,C,10/26/2016,532039821,11/15/2016,1261,154.06,90.93,194269.66,114662.73,79606.93
Office Supplies,Online,M,4/10/2017,456292092,5/23/2017,5825,651.21,524.96,3793298.25,3057892.00,735406.25
Beverages,Online,L,7/24/2015,947181832,8/24/2015,1008,47.45,31.79,47829.60,32044.32,15785.28
Beverages,Online,M,1/17/2015,154610526,1/17/2015,1545,47.45,31.79,73310.25,49115.55,24194.70
Household,Online,C,4/1/2012,324102532,5/7/2012,7996,668.27,502.54,5343486.92,4018309.84,1325177.08
Meat,Offline,L,3/9/2016,309643924,4/10/2016,9373,421.89,364.69,3954374.97,3418239.37,536135.60
Household,Online,H,6/6/2011,500514638,7/2/2011,2259,668.27,502.54,1509621.93,1135237.86,374384.07
Household,Online,C,12/2/2012,150833547,12/5/2012,3853,668.27,502.54,2574844.31,1936286.62,638557.69
Vegetables,Offline,H,9/28/2012,490565574,10/24/2012,8110,154.06,90.93,1249426.60,737442.30,511984.30
Clothes,Online,H,9/26/2013,342930352,11/6/2013,9567,109.28,35.84,1045481.76,342881.28,702600.48
Beverages,Offline,M,3/16/2015,373525559,4/29/2015,3368,47.45,31.79,159811.60,107068.72,52742.88
Fruits,Online,L,12/21/2010,751011931,2/4/2011,9975,9.33,6.92,93066.75,69027.00,24039.75
Clothes,Offline,L,4/9/2017,587354266,5/3/2017,35,109.28,35.84,3824.80,1254.40,2570.40
Vegetables,Offline,H,2/18/2010,851816642,2/28/2010,328,154.06,90.93,50531.68,29825.04,20706.64
Vegetables,Online,M,11/29/2014,561803758,1/17/2015,9071,154.06,90.93,1397478.26,824826.03,572652.23
Clothes,Offline,H,11/19/2010,678786695,1/7/2011,6922,109.28,35.84,756436.16,248084.48,508351.68
Cosmetics,Online,C,5/13/2017,353767764,6/29/2017,6598,437.20,263.33,2884645.60,1737451.34,1147194.26
Fruits,Online,L,7/14/2010,220804011,8/30/2010,9669,9.33,6.92,90211.77,66909.48,23302.29
Meat,Online,M,8/28/2015,341465222,9/25/2015,6002,421.89,364.69,2532183.78,2188869.38,343314.40
Beverages,Offline,C,4/11/2017,722037637,4/15/2017,5837,47.45,31.79,276965.65,185558.23,91407.42
Personal Care,Offline,C,3/31/2016,496399915,5/11/2016,4621,81.73,56.67,377674.33,261872.07,115802.26
Cereal,Offline,C,6/5/2016,291351258,7/24/2016,6167,205.70,117.11,1268551.90,722217.37,546334.53
Baby Food,Online,H,3/13/2010,316943395,3/23/2010,9449,255.28,159.42,2412140.72,1506359.58,905781.14
Vegetables,Online,C,8/25/2012,152594792,9/13/2012,5045,154.06,90.93,777232.70,458741.85,318490.85
Meat,Online,H,1/8/2017,799406278,2/21/2017,937,421.89,364.69,395310.93,341714.53,53596.40
Beverages,Offline,H,7/8/2010,101509225,7/21/2010,7690,47.45,31.79,364890.50,244465.10,120425.40
Cereal,Offline,L,4/8/2016,750378072,4/12/2016,2401,205.70,117.11,493885.70,281181.11,212704.59
Household,Offline,C,6/11/2011,266689097,7/9/2011,8085,668.27,502.54,5402962.95,4063035.90,1339927.05
Vegetables,Offline,C,2/23/2014,112346637,3/13/2014,4721,154.06,90.93,727317.26,429280.53,298036.73
Personal Care,Offline,M,1/20/2014,214870965,2/4/2014,3948,81.73,56.67,322670.04,223733.16,98936.88
Beverages,Online,L,5/23/2012,907905280,5/30/2012,8203,47.45,31.79,389232.35,260773.37,128458.98
Baby Food,Online,M,12/29/2014,915163123,12/29/2014,5960,255.28,159.42,1521468.80,950143.20,571325.60
Office Supplies,Offline,L,6/19/2010,905749213,7/12/2010,175,651.21,524.96,113961.75,91868.00,22093.75
Snacks,Online,C,4/27/2015,109161889,5/22/2015,2284,152.58,97.44,348492.72,222552.96,125939.76
Household,Offline,H,3/26/2016,642850673,4/13/2016,2654,668.27,502.54,1773588.58,1333741.16,439847.42
Clothes,Online,H,8/10/2011,557590329,9/25/2011,2224,109.28,35.84,243038.72,79708.16,163330.56
Snacks,Online,L,7/21/2017,898647153,8/19/2017,8517,152.58,97.44,1299523.86,829896.48,469627.38
Cereal,Online,M,5/8/2010,841670167,6/3/2010,7761,205.70,117.11,1596437.70,908890.71,687546.99
Beverages,Online,C,3/29/2013,351216876,5/11/2013,1733,47.45,31.79,82230.85,55092.07,27138.78
Clothes,Offline,L,11/13/2013,966799294,12/8/2013,6251,109.28,35.84,683109.28,224035.84,459073.44
Cereal,Offline,M,3/21/2013,581421220,5/3/2013,4314,205.70,117.11,887389.80,505212.54,382177.26
Clothes,Online,M,8/5/2011,791415870,9/18/2011,6398,109.28,35.84,699173.44,229304.32,469869.12
Beverages,Online,L,6/1/2014,526402890,7/11/2014,3168,47.45,31.79,150321.60,100710.72,49610.88
Snacks,Online,L,5/29/2012,983512675,6/30/2012,2111,152.58,97.44,322096.38,205695.84,116400.54
Snacks,Offline,L,12/13/2016,890163218,1/25/2017,7933,152.58,97.44,1210417.14,772991.52,437425.62
Personal Care,Offline,C,7/22/2014,341267812,9/3/2014,7584,81.73,56.67,619840.32,429785.28,190055.04
Fruits,Offline,M,9/21/2015,619217193,9/27/2015,8983,9.33,6.92,83811.39,62162.36,21649.03
Household,Offline,C,1/2/2011,636481177,2/2/2011,7779,668.27,502.54,5198472.33,3909258.66,1289213.67
Beverages,Offline,L,3/30/2014,319255244,5/13/2014,3576,47.45,31.79,169681.20,113681.04,56000.16
Meat,Online,C,2/27/2016,467862069,3/3/2016,9638,421.89,364.69,4066175.82,3514882.22,551293.60
Cereal,Online,M,10/3/2016,210600459,11/3/2016,211,205.70,117.11,43402.70,24710.21,18692.49
Beverages,Online,C,1/10/2017,165151822,1/14/2017,949,47.45,31.79,45030.05,30168.71,14861.34
Fruits,Online,C,6/26/2010,390789544,7/14/2010,2165,9.33,6.92,20199.45,14981.80,5217.65
Household,Online,H,3/3/2013,707719361,3/6/2013,8741,668.27,502.54,5841348.07,4392702.14,1448645.93
Cosmetics,Offline,C,9/12/2011,101945674,9/29/2011,6845,437.20,263.33,2992634.00,1802493.85,1190140.15
Beverages,Offline,C,5/29/2016,390493428,6/14/2016,4538,47.45,31.79,215328.10,144263.02,71065.08
Meat,Offline,L,2/19/2011,732480227,4/1/2011,6031,421.89,364.69,2544418.59,2199445.39,344973.20
Office Supplies,Offline,L,4/10/2010,710368955,5/4/2010,2815,651.21,524.96,1833156.15,1477762.40,355393.75
Cereal,Online,M,4/13/2016,516552531,4/20/2016,8228,205.70,117.11,1692499.60,963581.08,728918.52
Snacks,Online,L,11/17/2016,762483203,12/27/2016,4579,152.58,97.44,698663.82,446177.76,252486.06
Fruits,Offline,M,5/28/2010,806368005,7/2/2010,1067,9.33,6.92,9955.11,7383.64,2571.47
Baby Food,Offline,M,3/19/2011,138531005,4/22/2011,3258,255.28,159.42,831702.24,519390.36,312311.88
Vegetables,Offline,H,1/6/2016,696684539,1/18/2016,3292,154.06,90.93,507165.52,299341.56,207823.96
Household,Offline,M,8/18/2012,295424354,10/5/2012,1486,668.27,502.54,993049.22,746774.44,246274.78
Snacks,Offline,H,4/15/2015,267380034,6/4/2015,2549,152.58,97.44,388926.42,248374.56,140551.86
Office Supplies,Offline,H,3/30/2015,615736329,4/9/2015,8918,651.21,524.96,5807490.78,4681593.28,1125897.50
Vegetables,Online,M,3/21/2017,491594254,4/25/2017,2519,154.06,90.93,388077.14,229052.67,159024.47
Cosmetics,Online,M,7/13/2011,338914334,8/5/2011,1138,437.20,263.33,497533.60,299669.54,197864.06
Meat,Offline,M,5/10/2016,294733417,6/5/2016,7022,421.89,364.69,2962511.58,2560853.18,401658.40
Snacks,Online,L,5/12/2014,561705052,6/12/2014,9862,152.58,97.44,1504743.96,960953.28,543790.68
Beverages,Offline,M,5/21/2012,685847127,5/28/2012,6261,47.45,31.79,297084.45,199037.19,98047.26
Snacks,Offline,M,5/24/2014,403486907,5/30/2014,9597,152.58,97.44,1464310.26,935131.68,529178.58
Beverages,Offline,M,5/14/2012,697614514,5/18/2012,8492,47.45,31.79,402945.40,269960.68,132984.72
Cereal,Offline,H,10/6/2014,346509921,10/9/2014,8841,205.70,117.11,1818593.70,1035369.51,783224.19
Household,Online,M,6/6/2015,807495391,6/16/2015,4685,668.27,502.54,3130844.95,2354399.90,776445.05
Household,Offline,L,6/27/2015,181626164,8/7/2015,6073,668.27,502.54,4058403.71,3051925.42,1006478.29
Beverages,Offline,M,11/4/2011,951493966,11/4/2011,7064,47.45,31.79,335186.80,224564.56,110622.24
Fruits,Offline,H,6/4/2012,202807462,6/19/2012,4090,9.33,6.92,38159.70,28302.80,9856.90
Snacks,Offline,H,5/26/2011,286602675,6/19/2011,955,152.58,97.44,145713.90,93055.20,52658.70
Fruits,Online,C,2/26/2016,642611634,4/14/2016,1918,9.33,6.92,17894.94,13272.56,4622.38
Beverages,Offline,M,3/31/2017,880255782,4/28/2017,6102,47.45,31.79,289539.90,193982.58,95557.32
Cereal,Online,H,5/6/2010,619612014,5/31/2010,5819,205.70,117.11,1196968.30,681463.09,515505.21
Vegetables,Online,H,6/24/2012,167505300,7/18/2012,7395,154.06,90.93,1139273.70,672427.35,466846.35
Cosmetics,Online,M,7/26/2012,655548036,8/1/2012,86,437.20,263.33,37599.20,22646.38,14952.82
Cosmetics,Online,M,6/10/2010,870208013,6/21/2010,2744,437.20,263.33,1199676.80,722577.52,477099.28
Baby Food,Online,M,4/28/2017,242619168,5/9/2017,5258,255.28,159.42,1342262.24,838230.36,504031.88
Office Supplies,Online,M,4/9/2011,741104495,5/9/2011,8144,651.21,524.96,5303454.24,4275274.24,1028180.00
Baby Food,Offline,H,2/28/2014,647458922,4/9/2014,6338,255.28,159.42,1617964.64,1010403.96,607560.68
Beverages,Offline,M,7/12/2012,853832376,8/24/2012,6829,47.45,31.79,324036.05,217093.91,106942.14
Fruits,Online,H,6/25/2017,902029311,7/2/2017,9373,9.33,6.92,87450.09,64861.16,22588.93
Beverages,Online,L,10/16/2010,868685805,11/1/2010,2289,47.45,31.79,108613.05,72767.31,35845.74
Meat,Offline,H,9/15/2016,424273383,9/27/2016,777,421.89,364.69,327808.53,283364.13,44444.40
Office Supplies,Online,H,7/5/2010,513705527,7/5/2010,5736,651.21,524.96,3735340.56,3011170.56,724170.00
Snacks,Offline,H,8/20/2014,428881633,9/23/2014,4461,152.58,97.44,680659.38,434679.84,245979.54
Office Supplies,Offline,H,8/3/2013,524444234,9/12/2013,3558,651.21,524.96,2317005.18,1867807.68,449197.50
Beverages,Online,H,12/16/2016,346904742,1/8/2017,5677,47.45,31.79,269373.65,180471.83,88901.82
Personal Care,Online,M,7/16/2012,266886508,7/28/2012,6503,81.73,56.67,531490.19,368525.01,162965.18
Snacks,Offline,L,2/11/2014,314252173,2/14/2014,3056,152.58,97.44,466284.48,297776.64,168507.84
Clothes,Online,H,2/6/2012,239870870,2/29/2012,1976,109.28,35.84,215937.28,70819.84,145117.44
Office Supplies,Online,H,5/3/2011,559351575,5/14/2011,3416,651.21,524.96,2224533.36,1793263.36,431270.00
Fruits,Online,H,11/1/2014,299440371,11/16/2014,9915,9.33,6.92,92506.95,68611.80,23895.15
Snacks,Offline,L,4/5/2015,735031116,5/20/2015,896,152.58,97.44,136711.68,87306.24,49405.44
Beverages,Online,M,12/9/2014,950465285,1/20/2015,2654,47.45,31.79,125932.30,84370.66,41561.64
Cosmetics,Online,C,9/14/2013,632210671,10/31/2013,4042,437.20,263.33,1767162.40,1064379.86,702782.54
Baby Food,Online,H,6/17/2013,694190728,7/28/2013,5318,255.28,159.42,1357579.04,847795.56,509783.48
Baby Food,Offline,C,1/14/2015,523119437,2/12/2015,1521,255.28,159.42,388280.88,242477.82,145803.06
Beverages,Offline,M,9/24/2014,679477632,10/14/2014,1386,47.45,31.79,65765.70,44060.94,21704.76
Office Supplies,Offline,C,6/23/2012,758072364,6/25/2012,9313,651.21,524.96,6064718.73,4888952.48,1175766.25
Office Supplies,Online,L,6/13/2016,632704198,7/16/2016,87,651.21,524.96,56655.27,45671.52,10983.75
Cosmetics,Offline,L,1/9/2016,415550410,1/15/2016,9456,437.20,263.33,4134163.20,2490048.48,1644114.72
Office Supplies,Online,M,8/9/2011,204470002,8/23/2011,6072,651.21,524.96,3954147.12,3187557.12,766590.00
Snacks,Online,M,1/25/2016,483011615,2/25/2016,2725,152.58,97.44,415780.50,265524.00,150256.50
Meat,Online,L,6/15/2011,207613122,7/7/2011,6191,421.89,364.69,2611920.99,2257795.79,354125.20
Beverages,Online,M,5/30/2013,951551043,7/2/2013,3954,47.45,31.79,187617.30,125697.66,61919.64
Beverages,Offline,H,1/24/2011,735862386,2/12/2011,6887,47.45,31.79,326788.15,218937.73,107850.42
Beverages,Offline,H,3/23/2017,669965016,4/17/2017,6391,47.45,31.79,303252.95,203169.89,100083.06
Cosmetics,Offline,H,6/8/2015,173240935,6/30/2015,4697,437.20,263.33,2053528.40,1236861.01,816667.39
Clothes,Offline,H,2/19/2012,303710877,4/9/2012,3653,109.28,35.84,399199.84,130923.52,268276.32
Baby Food,Offline,M,11/16/2015,112881791,12/27/2015,3085,255.28,159.42,787538.80,491810.70,295728.10
Snacks,Online,H,1/30/2011,811469781,3/14/2011,796,152.58,97.44,121453.68,77562.24,43891.44
Clothes,Online,C,2/17/2012,981652724,4/6/2012,1710,109.28,35.84,186868.80,61286.40,125582.40
Meat,Offline,H,1/7/2011,184218680,2/7/2011,3256,421.89,364.69,1373673.84,1187430.64,186243.20
Vegetables,Online,C,6/23/2013,198240840,7/23/2013,2725,154.06,90.93,419813.50,247784.25,172029.25
Cereal,Offline,C,11/23/2013,914965713,12/9/2013,7542,205.70,117.11,1551389.40,883243.62,668145.78
Fruits,Offline,L,7/25/2014,432263791,8/6/2014,5316,9.33,6.92,49598.28,36786.72,12811.56
Personal Care,Offline,H,4/22/2017,123324382,5/19/2017,3280,81.73,56.67,268074.40,185877.60,82196.80
Cosmetics,Online,M,6/9/2015,395299088,7/1/2015,6640,437.20,263.33,2903008.00,1748511.20,1154496.80
Fruits,Offline,L,8/6/2014,496103799,9/14/2014,6993,9.33,6.92,65244.69,48391.56,16853.13
Household,Online,C,10/31/2011,682127225,12/12/2011,5459,668.27,502.54,3648085.93,2743365.86,904720.07
Cosmetics,Offline,M,7/5/2015,435604321,7/9/2015,3854,437.20,263.33,1684968.80,1014873.82,670094.98
Cereal,Offline,H,11/17/2012,895997560,11/24/2012,4444,205.70,117.11,914130.80,520436.84,393693.96
Cereal,Online,C,4/30/2012,939586246,4/30/2012,3305,205.70,117.11,679838.50,387048.55,292789.95
Office Supplies,Offline,C,1/8/2013,492425525,1/16/2013,8510,651.21,524.96,5541797.10,4467409.60,1074387.50
Office Supplies,Offline,M,9/9/2016,745473706,10/10/2016,1091,651.21,524.96,710470.11,572731.36,137738.75
Household,Offline,M,12/29/2010,192364871,1/27/2011,3895,668.27,502.54,2602911.65,1957393.30,645518.35
Beverages,Offline,M,4/19/2011,317140805,6/3/2011,7867,47.45,31.79,373289.15,250091.93,123197.22
Clothes,Online,C,7/26/2012,611860644,9/10/2012,2016,109.28,35.84,220308.48,72253.44,148055.04
Vegetables,Offline,M,3/20/2011,776406657,4/10/2011,4838,154.06,90.93,745342.28,439919.34,305422.94
Vegetables,Offline,C,8/29/2010,597937190,9/12/2010,1757,154.06,90.93,270683.42,159764.01,110919.41
Baby Food,Offline,H,7/3/2016,641089427,7/5/2016,1463,255.28,159.42,373474.64,233231.46,140243.18
Vegetables,Offline,H,11/14/2013,923111903,11/29/2013,8181,154.06,90.93,1260364.86,743898.33,516466.53
Personal Care,Online,C,1/30/2014,647219884,2/18/2014,5601,81.73,56.67,457769.73,317408.67,140361.06
Cereal,Offline,H,7/23/2016,605787265,8/2/2016,4768,205.70,117.11,980777.60,558380.48,422397.12
Household,Online,L,5/13/2015,989248311,6/11/2015,9413,668.27,502.54,6290425.51,4730409.02,1560016.49
Snacks,Offline,H,9/5/2012,850689256,10/10/2012,6710,152.58,97.44,1023811.80,653822.40,369989.40
Household,Offline,C,4/19/2010,745910155,5/25/2010,246,668.27,502.54,164394.42,123624.84,40769.58
Office Supplies,Offline,L,5/18/2016,592398965,5/18/2016,2873,651.21,524.96,1870926.33,1508210.08,362716.25
Baby Food,Online,C,6/13/2011,841867578,6/23/2011,6179,255.28,159.42,1577375.12,985056.18,592318.94
Vegetables,Online,M,1/22/2011,557491624,2/20/2011,3015,154.06,90.93,464490.90,274153.95,190336.95
Household,Online,H,5/22/2014,268803536,6/18/2014,3795,668.27,502.54,2536084.65,1907139.30,628945.35
Vegetables,Online,H,4/12/2016,119744813,4/26/2016,4006,154.06,90.93,617164.36,364265.58,252898.78
