Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Baby Food,Offline,H,5/21/2014,969376361,6/9/2014,8862,255.28,159.42,2262291.36,1412780.04,849511.32
Clothes,Online,M,6/11/2011,464069640,6/23/2011,7374,109.28,35.84,805830.72,264284.16,541546.56
Cosmetics,Online,L,3/29/2010,712847316,3/29/2010,6217,437.20,263.33,2718072.40,1637122.61,1080949.79
Beverages,Online,M,10/23/2014,833409821,11/6/2014,3341,47.45,31.79,158530.45,106210.39,52320.06
Clothes,Online,C,10/3/2012,869938075,11/21/2012,2863,109.28,35.84,312868.64,102609.92,210258.72
Cosmetics,Offline,C,3/25/2015,693822085,4/4/2015,6228,437.20,263.33,2722881.60,1640019.24,1082862.36
Household,Offline,L,8/1/2010,664016520,9/17/2010,6099,668.27,502.54,4075778.73,3064991.46,1010787.27
Beverages,Offline,M,3/17/2013,794190347,4/8/2013,7427,47.45,31.79,352411.15,236104.33,116306.82
Clothes,Online,H,8/11/2010,196365439,8/11/2010,7752,109.28,35.84,847138.56,277831.68,569306.88
Household,Online,L,10/12/2015,606546008,10/18/2015,9297,668.27,502.54,6212906.19,4672114.38,1540791.81
Snacks,Offline,C,4/12/2016,360812747,4/21/2016,1365,152.58,97.44,208271.70,133005.60,75266.10
Office Supplies,Offline,M,9/26/2015,582772195,11/8/2015,4098,651.21,524.96,2668658.58,2151286.08,517372.50
Cereal,Online,C,1/5/2010,763059985,2/22/2010,5261,205.70,117.11,1082187.70,616115.71,466071.99
Meat,Offline,M,2/17/2012,825912940,2/17/2012,4847,421.89,364.69,2044900.83,1767652.43,277248.40
Personal Care,Offline,H,12/29/2010,761875522,2/7/2011,4752,81.73,56.67,388380.96,269295.84,119085.12
Meat,Online,C,2/16/2015,264855325,3/23/2015,5431,421.89,364.69,2291284.59,1980631.39,310653.20
Meat,Online,M,6/22/2015,172337138,7/12/2015,7244,421.89,364.69,3056171.16,2641814.36,414356.80
Baby Food,Online,H,2/7/2010,263727939,2/15/2010,1813,255.28,159.42,462822.64,289028.46,173794.18
Personal Care,Online,H,6/22/2016,140375506,7/13/2016,9087,81.73,56.67,742680.51,514960.29,227720.22
Fruits,Offline,H,11/6/2014,350370156,11/28/2014,1170,9.33,6.92,10916.10,8096.40,2819.70
Beverages,Offline,C,9/26/2015,539084804,10/28/2015,6028,47.45,31.79,286028.60,191630.12,94398.48
Cereal,Offline,M,3/21/2015,249705779,3/30/2015,2344,205.70,117.11,482160.80,274505.84,207654.96
Beverages,Offline,H,7/10/2013,947265088,7/12/2013,5645,47.45,31.79,267855.25,179454.55,88400.70
Meat,Offline,L,5/7/2013,609055268,6/1/2013,1843,421.89,364.69,777543.27,672123.67,105419.60
Cereal,Offline,M,4/10/2015,301778399,5/19/2015,1789,205.70,117.11,367997.30,209509.79,158487.51
Snacks,Offline,M,5/26/2012,824151694,6/30/2012,3656,152.58,97.44,557832.48,356240.64,201591.84
Household,Offline,H,10/31/2012,319676244,11/2/2012,8159,668.27,502.54,5452414.93,4100223.86,1352191.07
Cereal,Offline,C,1/7/2016,763002908,1/22/2016,8371,205.70,117.11,1721914.70,980327.81,741586.89
Cereal,Online,H,7/10/2013,772515523,7/20/2013,3365,205.70,117.11,692180.50,394075.15,298105.35
Fruits,Offline,M,9/20/2012,849785459,10/23/2012,9256,9.33,6.92,86358.48,64051.52,22306.96
Personal Care,Offline,C,10/6/2015,927746331,11/1/2015,9611,81.73,56.67,785507.03,544655.37,240851.66
Personal Care,Online,C,1/2/2010,275256288,2/6/2010,3307,81.73,56.67,270281.11,187407.69,82873.42
Meat,Online,C,8/3/2011,413617932,9/18/2011,7593,421.89,364.69,3203410.77,2769091.17,434319.60
Fruits,Offline,L,2/24/2013,651121747,3/19/2013,249,9.33,6.92,2323.17,1723.08,600.09
Vegetables,Online,L,3/25/2011,827336442,4/23/2011,6093,154.06,90.93,938687.58,554036.49,384651.09
Household,Online,C,2/25/2012,948828923,3/29/2012,8418,668.27,502.54,5625496.86,4230381.72,1395115.14
Fruits,Offline,L,6/9/2011,198324096,6/9/2011,7362,9.33,6.92,68687.46,50945.04,17742.42
Household,Offline,M,1/9/2017,909412038,1/15/2017,4086,668.27,502.54,2730551.22,2053378.44,677172.78
Baby Food,Offline,H,6/27/2013,796050298,7/1/2013,7828,255.28,159.42,1998331.84,1247939.76,750392.08
Snacks,Offline,C,10/16/2011,593609607,12/4/2011,1129,152.58,97.44,172262.82,110009.76,62253.06
Cereal,Offline,C,6/28/2014,764088666,7/4/2014,9671,205.70,117.11,1989324.70,1132570.81,856753.89
Cosmetics,Offline,C,8/24/2013,642835223,9/14/2013,8083,437.20,263.33,3533887.60,2128496.39,1405391.21
Beverages,Online,M,10/9/2013,516776120,11/9/2013,4393,47.45,31.79,208447.85,139653.47,68794.38
Office Supplies,Offline,L,4/1/2016,475343501,4/24/2016,3560,651.21,524.96,2318307.60,1868857.60,449450.00
Cosmetics,Online,M,11/1/2010,277214944,12/7/2010,2917,437.20,263.33,1275312.40,768133.61,507178.79
Meat,Offline,C,9/20/2013,421016108,10/31/2013,6877,421.89,364.69,2901337.53,2507973.13,393364.40
Clothes,Online,C,1/10/2015,823263347,2/8/2015,774,109.28,35.84,84582.72,27740.16,56842.56
Office Supplies,Offline,L,7/30/2010,901463258,9/11/2010,1865,651.21,524.96,1214506.65,979050.40,235456.25
Cosmetics,Online,H,12/10/2012,974322354,1/7/2013,2491,437.20,263.33,1089065.20,655955.03,433110.17
Household,Offline,H,6/3/2011,253778874,6/11/2011,7663,668.27,502.54,5120953.01,3850964.02,1269988.99
Baby Food,Offline,L,10/13/2010,621950042,12/1/2010,7693,255.28,159.42,1963869.04,1226418.06,737450.98
Meat,Online,H,4/5/2015,579291331,5/22/2015,4033,421.89,364.69,1701482.37,1470794.77,230687.60
Clothes,Offline,H,12/25/2011,876364648,1/11/2012,4629,109.28,35.84,505857.12,165903.36,339953.76
Cosmetics,Online,L,8/19/2015,875434672,9/14/2015,9429,437.20,263.33,4122358.80,2482938.57,1639420.23
Meat,Online,C,8/31/2011,675981318,9/28/2011,6749,421.89,364.69,2847335.61,2461292.81,386042.80
Fruits,Offline,C,10/6/2012,457741773,10/16/2012,4817,9.33,6.92,44942.61,33333.64,11608.97
Fruits,Online,H,8/15/2010,596794354,9/26/2010,3566,9.33,6.92,33270.78,24676.72,8594.06
Clothes,Online,C,9/9/2013,119729363,9/27/2013,9434,109.28,35.84,1030947.52,338114.56,692832.96
Household,Offline,L,3/6/2014,567326533,3/21/2014,3383,668.27,502.54,2260757.41,1700092.82,560664.59
Office Supplies,Offline,H,1/28/2014,182047164,3/19/2014,656,651.21,524.96,427193.76,344373.76,82820.00
Cereal,Offline,C,2/28/2017,283781850,3/7/2017,6210,205.70,117.11,1277397.00,727253.10,550143.90
Meat,Online,L,5/23/2016,555953967,6/29/2016,7988,421.89,364.69,3370057.32,2913143.72,456913.60
Vegetables,Offline,H,7/6/2013,546836173,7/17/2013,9830,154.06,90.93,1514409.80,893841.90,620567.90
Cosmetics,Online,C,3/4/2010,894600236,3/23/2010,945,437.20,263.33,413154.00,248846.85,164307.15
Clothes,Offline,M,9/9/2016,458671748,9/10/2016,18,109.28,35.84,1967.04,645.12,1321.92
Snacks,Online,M,6/5/2016,135611474,6/5/2016,9304,152.58,97.44,1419604.32,906581.76,513022.56
Cereal,Offline,M,7/28/2011,294323146,8/8/2011,5614,205.70,117.11,1154799.80,657455.54,497344.26
Office Supplies,Online,M,1/20/2016,957905089,2/12/2016,4258,651.21,524.96,2772852.18,2235279.68,537572.50
Meat,Offline,H,3/29/2015,591058719,5/12/2015,6264,421.89,364.69,2642718.96,2284418.16,358300.80
Cereal,Offline,C,4/18/2010,174352872,4/19/2010,3744,205.70,117.11,770140.80,438459.84,331680.96
Beverages,Offline,L,1/25/2016,680392158,2/9/2016,2014,47.45,31.79,95564.30,64025.06,31539.24
Personal Care,Offline,C,10/31/2010,320902335,12/16/2010,987,81.73,56.67,80667.51,55933.29,24734.22
Household,Offline,L,4/12/2013,394000470,4/13/2013,2350,668.27,502.54,1570434.50,1180969.00,389465.50
Snacks,Online,C,8/14/2012,639255654,8/22/2012,8809,152.58,97.44,1344077.22,858348.96,485728.26
Office Supplies,Online,H,2/28/2012,667694795,3/26/2012,4582,651.21,524.96,2983844.22,2405366.72,578477.50
Household,Offline,H,5/27/2016,912695491,6/13/2016,5733,668.27,502.54,3831191.91,2881061.82,950130.09
Vegetables,Online,M,10/23/2012,878323304,11/9/2012,4239,154.06,90.93,653060.34,385452.27,267608.07
Snacks,Online,C,9/12/2011,255638825,10/24/2011,8064,152.58,97.44,1230405.12,785756.16,444648.96
Fruits,Offline,H,11/19/2010,919854629,1/2/2011,4281,9.33,6.92,39941.73,29624.52,10317.21
Household,Online,H,10/4/2012,279371011,10/24/2012,945,668.27,502.54,631515.15,474900.30,156614.85
Cereal,Online,M,10/22/2012,153072869,10/31/2012,6518,205.70,117.11,1340752.60,763322.98,577429.62
Cosmetics,Online,C,9/23/2012,481276547,9/27/2012,9280,437.20,263.33,4057216.00,2443702.40,1613513.60
Fruits,Offline,L,12/19/2016,591593873,1/4/2017,4628,9.33,6.92,43179.24,32025.76,11153.48
Meat,Online,C,12/28/2014,934172904,2/11/2015,1377,421.89,364.69,580942.53,502178.13,78764.40
Cosmetics,Offline,L,1/1/2017,655433881,2/13/2017,6305,437.20,263.33,2756546.00,1660295.65,1096250.35
Snacks,Offline,C,6/1/2011,844345939,7/8/2011,9581,152.58,97.44,1461868.98,933572.64,528296.34
Household,Online,C,5/13/2015,374003636,6/16/2015,4842,668.27,502.54,3235763.34,2433298.68,802464.66
Household,Online,C,6/25/2010,781929433,8/2/2010,9150,668.27,502.54,6114670.50,4598241.00,1516429.50
Household,Online,H,12/19/2016,635281264,1/15/2017,2698,668.27,502.54,1802992.46,1355852.92,447139.54
Vegetables,Online,L,4/11/2010,601937758,5/17/2010,5614,154.06,90.93,864892.84,510481.02,354411.82
Cereal,Offline,L,1/24/2011,845868146,2/25/2011,36,205.70,117.11,7405.20,4215.96,3189.24
Personal Care,Offline,C,10/16/2012,121152865,12/2/2012,680,81.73,56.67,55576.40,38535.60,17040.80
Cosmetics,Offline,H,12/16/2015,794683873,12/24/2015,3473,437.20,263.33,1518395.60,914545.09,603850.51
Cereal,Offline,M,12/4/2015,140276801,12/7/2015,9878,205.70,117.11,2031904.60,1156812.58,875092.02
Baby Food,Online,C,11/25/2011,523005282,12/10/2011,7740,255.28,159.42,1975867.20,1233910.80,741956.40
Cereal,Offline,M,4/23/2016,618412101,5/14/2016,738,205.70,117.11,151806.60,86427.18,65379.42
Baby Food,Online,M,7/28/2016,128847157,9/10/2016,7592,255.28,159.42,1938085.76,1210316.64,727769.12
Vegetables,Online,H,3/28/2011,371452748,4/27/2011,9978,154.06,90.93,1537210.68,907299.54,629911.14
Baby Food,Offline,L,6/16/2017,448623979,7/21/2017,6660,255.28,159.42,1700164.80,1061737.20,638427.60
Meat,Offline,M,11/14/2013,133117663,12/12/2013,1330,421.89,364.69,561113.70,485037.70,76076.00
Cosmetics,Online,L,1/7/2017,731041276,1/23/2017,214,437.20,263.33,93560.80,56352.62,37208.18
Cosmetics,Offline,C,1/4/2013,792569434,1/13/2013,7763,437.20,263.33,3393983.60,2044230.79,1349752.81
Snacks,Online,L,3/26/2014,444649589,3/28/2014,549,152.58,97.44,83766.42,53494.56,30271.86
Household,Offline,M,3/21/2012,767076003,4/5/2012,3690,668.27,502.54,2465916.30,1854372.60,611543.70
Cereal,Online,L,8/22/2013,420777070,9/12/2013,6140,205.70,117.11,1262998.00,719055.40,543942.60
Office Supplies,Online,L,1/5/2013,333064544,1/17/2013,55,651.21,524.96,35816.55,28872.80,6943.75
Vegetables,Online,H,8/15/2014,903775107,9/11/2014,5993,154.06,90.93,923281.58,544943.49,378338.09
Vegetables,Offline,C,11/18/2010,610421693,12/10/2010,6199,154.06,90.93,955017.94,563675.07,391342.87
Fruits,Offline,L,12/6/2011,780604636,1/3/2012,7113,9.33,6.92,66364.29,49221.96,17142.33
Cereal,Offline,M,10/12/2014,619497859,10/24/2014,2038,205.70,117.11,419216.60,238670.18,180546.42
Cosmetics,Offline,H,6/12/2016,476964414,7/17/2016,3224,437.20,263.33,1409532.80,848975.92,560556.88
Fruits,Online,L,8/6/2015,811594665,9/25/2015,7752,9.33,6.92,72326.16,53643.84,18682.32
Cereal,Online,M,5/25/2016,734324729,6/21/2016,1860,205.70,117.11,382602.00,217824.60,164777.40
Cereal,Online,M,4/23/2015,365618407,5/8/2015,3466,205.70,117.11,712956.20,405903.26,307052.94
Vegetables,Offline,H,2/4/2015,597823035,2/4/2015,7976,154.06,90.93,1228782.56,725257.68,503524.88
Personal Care,Online,L,4/14/2010,364491021,5/23/2010,9848,81.73,56.67,804877.04,558086.16,246790.88
Snacks,Offline,C,6/7/2010,579784858,7/11/2010,78,152.58,97.44,11901.24,7600.32,4300.92
Meat,Online,L,12/14/2015,988443219,1/28/2016,1169,421.89,364.69,493189.41,426322.61,66866.80
Fruits,Online,C,7/25/2015,969812810,8/17/2015,8017,9.33,6.92,74798.61,55477.64,19320.97
Snacks,Online,M,4/7/2014,286431443,5/6/2014,284,152.58,97.44,43332.72,27672.96,15659.76
Office Supplies,Online,H,5/24/2010,250199306,7/9/2010,8389,651.21,524.96,5463000.69,4403889.44,1059111.25
Clothes,Online,M,5/26/2013,264320170,6/7/2013,7067,109.28,35.84,772281.76,253281.28,519000.48
Cosmetics,Online,L,6/22/2016,996688115,7/2/2016,1017,437.20,263.33,444632.40,267806.61,176825.79
Vegetables,Online,L,8/22/2012,893233811,9/14/2012,6589,154.06,90.93,1015101.34,599137.77,415963.57
Cereal,Online,M,9/20/2011,684366548,11/7/2011,8124,205.70,117.11,1671106.80,951401.64,719705.16
Fruits,Online,C,5/31/2017,381162774,6/9/2017,3390,9.33,6.92,31628.70,23458.80,8169.90
Snacks,Offline,C,6/4/2017,781591689,6/4/2017,9204,152.58,97.44,1404346.32,896837.76,507508.56
Clothes,Offline,L,8/21/2010,628714358,8/26/2010,9405,109.28,35.84,1027778.40,337075.20,690703.20
Cosmetics,Online,C,8/14/2011,714904677,9/1/2011,5036,437.20,263.33,2201739.20,1326129.88,875609.32
Snacks,Offline,C,6/2/2015,251326692,6/24/2015,2008,152.58,97.44,306380.64,195659.52,110721.12
Personal Care,Online,M,8/30/2013,674755227,10/4/2013,3921,81.73,56.67,320463.33,222203.07,98260.26
Baby Food,Online,H,5/18/2012,439111363,6/27/2012,1665,255.28,159.42,425041.20,265434.30,159606.90
Household,Online,L,4/4/2012,152974164,5/16/2012,7309,668.27,502.54,4884385.43,3673064.86,1211320.57
Vegetables,Online,M,12/11/2011,546779096,1/10/2012,2940,154.06,90.93,452936.40,267334.20,185602.20
Clothes,Offline,L,9/17/2016,756337296,10/13/2016,5868,109.28,35.84,641255.04,210309.12,430945.92
Baby Food,Online,H,8/21/2016,847094237,9/16/2016,2864,255.28,159.42,731121.92,456578.88,274543.04
Personal Care,Offline,H,7/4/2015,826744210,7/29/2015,839,81.73,56.67,68571.47,47546.13,21025.34
Office Supplies,Offline,L,7/26/2016,850476396,7/29/2016,3720,651.21,524.96,2422501.20,1952851.20,469650.00
Baby Food,Offline,C,2/8/2012,571934783,3/16/2012,7067,255.28,159.42,1804063.76,1126621.14,677442.62
Baby Food,Online,L,4/17/2016,939612424,5/27/2016,1051,255.28,159.42,268299.28,167550.42,100748.86
Baby Food,Online,M,4/14/2014,187289273,4/24/2014,1913,255.28,159.42,488350.64,304970.46,183380.18
Cereal,Online,H,4/18/2013,513295257,5/24/2013,4328,205.70,117.11,890269.60,506852.08,383417.52
Snacks,Online,L,12/16/2015,663621699,1/12/2016,9263,152.58,97.44,1413348.54,902586.72,510761.82
Personal Care,Online,C,3/28/2015,281625783,4/19/2015,8182,81.73,56.67,668714.86,463673.94,205040.92
Cereal,Online,L,5/13/2012,585562121,5/29/2012,9699,205.70,117.11,1995084.30,1135849.89,859234.41
Beverages,Online,H,8/1/2016,882396399,8/18/2016,9558,47.45,31.79,453527.10,303848.82,149678.28
Office Supplies,Offline,C,4/23/2012,664551675,5/11/2012,4463,651.21,524.96,2906350.23,2342896.48,563453.75
Clothes,Offline,C,11/28/2015,920982015,12/17/2015,7899,109.28,35.84,863202.72,283100.16,580102.56
Household,Offline,H,2/27/2016,577867829,3/17/2016,2787,668.27,502.54,1862468.49,1400578.98,461889.51
Clothes,Online,C,6/8/2015,326934087,7/24/2015,5916,109.28,35.84,646500.48,212029.44,434471.04
Baby Food,Online,L,11/3/2016,673965585,12/20/2016,248,255.28,159.42,63309.44,39536.16,23773.28
Cereal,Online,C,5/7/2014,596103417,5/27/2014,9103,205.70,117.11,1872487.10,1066052.33,806434.77
Fruits,Online,H,5/1/2012,149592006,5/15/2012,6454,9.33,6.92,60215.82,44661.68,15554.14
Household,Online,H,2/23/2013,694809138,3/29/2013,8319,668.27,502.54,5559338.13,4180630.26,1378707.87
Personal Care,Online,M,10/25/2012,640876567,11/15/2012,8473,81.73,56.67,692498.29,480164.91,212333.38
Fruits,Online,L,5/10/2017,107032001,6/9/2017,2002,9.33,6.92,18678.66,13853.84,4824.82
Personal Care,Offline,L,2/4/2012,674698150,2/7/2012,7031,81.73,56.67,574643.63,398446.77,176196.86
Beverages,Offline,L,4/4/2016,963147199,5/9/2016,5514,47.45,31.79,261639.30,175290.06,86349.24
Household,Online,L,4/5/2013,405767858,5/24/2013,4581,668.27,502.54,3061344.87,2302135.74,759209.13
Fruits,Online,L,9/14/2011,521384370,9/16/2011,8076,9.33,6.92,75349.08,55885.92,19463.16
Baby Food,Online,H,5/10/2011,788652122,5/19/2011,8543,255.28,159.42,2180857.04,1361925.06,818931.98
