Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Fruits,Offline,L,3/1/2015,237227284,4/12/2015,9680,9.33,6.92,90314.40,66985.60,23328.80
Meat,Offline,M,12/26/2014,533271920,12/29/2014,5867,421.89,364.69,2475228.63,2139636.23,335592.40
Cereal,Offline,C,7/2/2012,943213450,8/11/2012,6675,205.70,117.11,1373047.50,781709.25,591338.25
Cosmetics,Offline,C,3/15/2012,556313169,3/26/2012,4284,437.20,263.33,1872964.80,1128105.72,744859.08
Vegetables,Online,L,8/3/2012,574943578,9/4/2012,7436,154.06,90.93,1145590.16,676155.48,469434.68
Office Supplies,Online,M,11/29/2013,240172994,12/14/2013,1381,651.21,524.96,899321.01,724969.76,174351.25
Meat,Online,M,2/8/2014,435553252,2/21/2014,8741,421.89,364.69,3687740.49,3187755.29,499985.20
Vegetables,Offline,H,2/9/2017,183928573,2/28/2017,7407,154.06,90.93,1141122.42,673518.51,467603.91
Household,Online,M,11/21/2012,414964187,1/3/2013,5979,668.27,502.54,3995586.33,3004686.66,990899.67
Snacks,Offline,L,9/12/2010,636627519,10/6/2010,1085,152.58,97.44,165549.30,105722.40,59826.90
Household,Online,L,9/19/2011,152403390,10/14/2011,8405,668.27,502.54,5616809.35,4223848.70,1392960.65
Office Supplies,Offline,C,8/31/2012,837306964,9/15/2012,6592,651.21,524.96,4292776.32,3460536.32,832240.00
Snacks,Online,H,10/19/2011,549450147,11/26/2011,3363,152.58,97.44,513126.54,327690.72,185435.82
Personal Care,Online,H,9/6/2013,484145009,10/24/2013,8122,81.73,56.67,663811.06,460273.74,203537.32
Beverages,Offline,L,9/13/2010,549252736,9/15/2010,4945,47.45,31.79,234640.25,157201.55,77438.70
Fruits,Offline,C,4/24/2017,320232856,5/5/2017,2873,9.33,6.92,26805.09,19881.16,6923.93
Baby Food,Online,C,7/2/2016,437568986,8/17/2016,5242,255.28,159.42,1338177.76,835679.64,502498.12
Office Supplies,Online,M,2/27/2010,180645120,3/6/2010,5760,651.21,524.96,3750969.60,3023769.60,727200.00
Household,Offline,M,3/9/2015,578580224,4/4/2015,3600,668.27,502.54,2405772.00,1809144.00,596628.00
Office Supplies,Online,L,1/14/2014,617306172,2/15/2014,3469,651.21,524.96,2259047.49,1821086.24,437961.25
Personal Care,Offline,M,6/17/2010,392795836,8/1/2010,5872,81.73,56.67,479918.56,332766.24,147152.32
Snacks,Online,M,4/17/2011,200995147,4/25/2011,7785,152.58,97.44,1187835.30,758570.40,429264.90
Baby Food,Online,C,9/30/2016,772396647,11/13/2016,8187,255.28,159.42,2089977.36,1305171.54,784805.82
Beverages,Online,L,11/24/2016,769253528,12/30/2016,8068,47.45,31.79,382826.60,256481.72,126344.88
Vegetables,Offline,H,9/27/2012,287045133,10/16/2012,1888,154.06,90.93,290865.28,171675.84,119189.44
Fruits,Offline,H,3/30/2012,754836547,4/16/2012,1763,9.33,6.92,16448.79,12199.96,4248.83
Office Supplies,Offline,H,6/24/2013,216778552,7/17/2013,8446,651.21,524.96,5500119.66,4433812.16,1066307.50
Vegetables,Online,L,4/7/2014,963901221,5/5/2014,8646,154.06,90.93,1332002.76,786180.78,545821.98
Fruits,Offline,H,8/25/2012,258507287,9/28/2012,6906,9.33,6.92,64432.98,47789.52,16643.46
Snacks,Online,H,1/3/2011,567644107,1/6/2011,7360,152.58,97.44,1122988.80,717158.40,405830.40
Office Supplies,Online,C,1/19/2016,469629323,1/30/2016,2608,651.21,524.96,1698355.68,1369095.68,329260.00
Beverages,Offline,C,6/5/2012,990283000,7/3/2012,5601,47.45,31.79,265767.45,178055.79,87711.66
Household,Online,M,8/28/2010,525478923,10/5/2010,9745,668.27,502.54,6512291.15,4897252.30,1615038.85
Fruits,Online,M,4/7/2012,965127313,4/28/2012,1474,9.33,6.92,13752.42,10200.08,3552.34
Fruits,Offline,H,1/20/2016,866437041,1/23/2016,6830,9.33,6.92,63723.90,47263.60,16460.30
Office Supplies,Online,C,1/16/2014,839364326,2/18/2014,5411,651.21,524.96,3523697.31,2840558.56,683138.75
Snacks,Offline,C,4/1/2016,340188062,5/14/2016,8062,152.58,97.44,1230099.96,785561.28,444538.68
Vegetables,Offline,H,7/12/2015,132941710,8/11/2015,9261,154.06,90.93,1426749.66,842102.73,584646.93
Fruits,Online,L,1/20/2014,780288350,2/15/2014,3517,9.33,6.92,32813.61,24337.64,8475.97
Clothes,Offline,M,3/13/2013,936547839,3/13/2013,4173,109.28,35.84,456025.44,149560.32,306465.12
Snacks,Online,L,11/4/2016,804555690,12/2/2016,4762,152.58,97.44,726585.96,464009.28,262576.68
Beverages,Offline,M,10/27/2011,759740912,12/7/2011,3074,47.45,31.79,145861.30,97722.46,48138.84
Baby Food,Online,L,9/6/2014,868000876,10/11/2014,9603,255.28,159.42,2451453.84,1530910.26,920543.58
Cereal,Offline,L,9/22/2015,134562623,11/4/2015,8925,205.70,117.11,1835872.50,1045206.75,790665.75
Cereal,Online,C,6/19/2016,373728978,7/7/2016,3565,205.70,117.11,733320.50,417497.15,315823.35
Household,Online,H,10/25/2016,459581553,12/9/2016,9249,668.27,502.54,6180829.23,4647992.46,1532836.77
Household,Online,C,3/12/2011,715715777,4/24/2011,5058,668.27,502.54,3380109.66,2541847.32,838262.34
Snacks,Offline,C,1/8/2011,333818566,1/13/2011,3187,152.58,97.44,486272.46,310541.28,175731.18
Personal Care,Online,L,10/19/2010,978219497,11/17/2010,5742,81.73,56.67,469293.66,325399.14,143894.52
Vegetables,Offline,H,9/2/2016,553720653,9/23/2016,7101,154.06,90.93,1093980.06,645693.93,448286.13
Personal Care,Offline,H,6/8/2013,236692130,6/27/2013,1316,81.73,56.67,107556.68,74577.72,32978.96
Baby Food,Offline,H,2/15/2013,349362933,2/15/2013,3110,255.28,159.42,793920.80,495796.20,298124.60
Personal Care,Offline,M,4/22/2015,821030032,5/5/2015,9886,81.73,56.67,807982.78,560239.62,247743.16
Fruits,Offline,C,4/15/2010,954586017,5/2/2010,2070,9.33,6.92,19313.10,14324.40,4988.70
Personal Care,Online,C,10/10/2016,261058175,11/17/2016,1770,81.73,56.67,144662.10,100305.90,44356.20
Snacks,Online,L,9/27/2012,330732524,10/26/2012,9958,152.58,97.44,1519391.64,970307.52,549084.12
Beverages,Offline,H,5/19/2016,654624068,5/24/2016,6664,47.45,31.79,316206.80,211848.56,104358.24
Beverages,Online,L,12/20/2012,502578008,1/23/2013,2856,47.45,31.79,135517.20,90792.24,44724.96
Fruits,Offline,C,3/11/2013,670802295,4/19/2013,4161,9.33,6.92,38822.13,28794.12,10028.01
Personal Care,Online,M,9/27/2013,758275783,10/24/2013,9509,81.73,56.67,777170.57,538875.03,238295.54
Fruits,Online,M,7/4/2014,176670730,7/30/2014,9650,9.33,6.92,90034.50,66778.00,23256.50
Beverages,Online,C,7/20/2011,892564332,8/27/2011,8475,47.45,31.79,402138.75,269420.25,132718.50
Office Supplies,Online,C,2/11/2010,572688806,3/13/2010,199,651.21,524.96,129590.79,104467.04,25123.75
Clothes,Offline,M,5/14/2013,921637332,6/29/2013,1822,109.28,35.84,199108.16,65300.48,133807.68
Household,Online,L,1/10/2010,897271287,2/6/2010,1368,668.27,502.54,914193.36,687474.72,226718.64
Clothes,Online,H,4/6/2013,754794919,5/8/2013,9445,109.28,35.84,1032149.60,338508.80,693640.80
Cosmetics,Online,H,2/18/2010,145103919,4/6/2010,8329,437.20,263.33,3641438.80,2193275.57,1448163.23
Cosmetics,Offline,C,12/23/2015,604073655,1/13/2016,7673,437.20,263.33,3354635.60,2020531.09,1334104.51
Baby Food,Offline,C,3/22/2013,972089040,4/3/2013,1604,255.28,159.42,409469.12,255709.68,153759.44
Cosmetics,Offline,L,2/8/2010,525380218,3/1/2010,536,437.20,263.33,234339.20,141144.88,93194.32
Vegetables,Online,H,12/18/2014,410355937,1/8/2015,2296,154.06,90.93,353721.76,208775.28,144946.48
Meat,Offline,C,1/1/2012,860503995,1/23/2012,1109,421.89,364.69,467876.01,404441.21,63434.80
Personal Care,Online,L,4/13/2017,609513175,4/29/2017,7348,81.73,56.67,600552.04,416411.16,184140.88
Cosmetics,Offline,M,9/11/2013,206632077,10/20/2013,5878,437.20,263.33,2569861.60,1547853.74,1022007.86
Fruits,Offline,C,12/29/2010,845157039,1/9/2011,9604,9.33,6.92,89605.32,66459.68,23145.64
Cereal,Offline,C,5/4/2011,534201896,6/18/2011,1067,205.70,117.11,219481.90,124956.37,94525.53
Cosmetics,Offline,C,10/7/2011,926105248,10/21/2011,3978,437.20,263.33,1739181.60,1047526.74,691654.86
Meat,Offline,L,10/12/2014,484342420,11/13/2014,6540,421.89,364.69,2759160.60,2385072.60,374088.00
Cosmetics,Offline,L,12/1/2010,582793653,12/30/2010,448,437.20,263.33,195865.60,117971.84,77893.76
Office Supplies,Online,C,9/6/2012,825539577,9/24/2012,4361,651.21,524.96,2839926.81,2289350.56,550576.25
Office Supplies,Online,H,7/1/2013,205011165,7/27/2013,6214,651.21,524.96,4046618.94,3262101.44,784517.50
Snacks,Online,C,5/15/2015,242469394,5/17/2015,937,152.58,97.44,142967.46,91301.28,51666.18
Clothes,Online,H,3/27/2011,914239156,5/16/2011,2537,109.28,35.84,277243.36,90926.08,186317.28
Vegetables,Offline,H,12/7/2016,876780927,12/30/2016,7815,154.06,90.93,1203978.90,710617.95,493360.95
Beverages,Offline,H,8/29/2011,318767726,10/16/2011,9309,47.45,31.79,441712.05,295933.11,145778.94
Office Supplies,Online,C,3/25/2017,954248273,4/24/2017,2124,651.21,524.96,1383170.04,1115015.04,268155.00
Cosmetics,Online,H,2/13/2015,716645753,3/20/2015,259,437.20,263.33,113234.80,68202.47,45032.33
Cereal,Offline,M,5/8/2015,385298955,6/8/2015,7378,205.70,117.11,1517654.60,864037.58,653617.02
Cosmetics,Offline,H,4/26/2017,629665791,5/29/2017,955,437.20,263.33,417526.00,251480.15,166045.85
Cosmetics,Online,C,1/16/2015,454282367,1/17/2015,1102,437.20,263.33,481794.40,290189.66,191604.74
Vegetables,Offline,C,10/18/2014,932079923,11/19/2014,2017,154.06,90.93,310739.02,183405.81,127333.21
Office Supplies,Online,M,8/15/2016,723706185,9/27/2016,9597,651.21,524.96,6249662.37,5038041.12,1211621.25
Vegetables,Offline,M,4/14/2012,953359925,5/8/2012,9243,154.06,90.93,1423976.58,840465.99,583510.59
Beverages,Offline,C,4/14/2011,569504058,5/20/2011,7761,47.45,31.79,368259.45,246722.19,121537.26
Cereal,Offline,M,3/16/2010,557539260,3/20/2010,7112,205.70,117.11,1462938.40,832886.32,630052.08
Clothes,Offline,C,4/14/2011,744253623,5/12/2011,41,109.28,35.84,4480.48,1469.44,3011.04
Personal Care,Online,L,4/12/2013,302532422,5/14/2013,4921,81.73,56.67,402193.33,278873.07,123320.26
Fruits,Offline,C,10/14/2011,826963078,11/29/2011,5607,9.33,6.92,52313.31,38800.44,13512.87
Meat,Online,C,2/24/2013,603341090,3/10/2013,891,421.89,364.69,375903.99,324938.79,50965.20
Cereal,Offline,M,7/24/2015,656286609,7/27/2015,8647,205.70,117.11,1778687.90,1012650.17,766037.73
Cereal,Online,C,5/18/2011,510667121,5/18/2011,6604,205.70,117.11,1358442.80,773394.44,585048.36
Office Supplies,Online,H,5/9/2012,684232223,6/13/2012,8375,651.21,524.96,5453883.75,4396540.00,1057343.75
Office Supplies,Online,H,8/26/2016,478113257,10/13/2016,3192,651.21,524.96,2078662.32,1675672.32,402990.00
Beverages,Offline,C,9/20/2010,846918284,10/17/2010,796,47.45,31.79,37770.20,25304.84,12465.36
Baby Food,Online,M,7/25/2012,626777160,9/4/2012,6145,255.28,159.42,1568695.60,979635.90,589059.70
Office Supplies,Online,C,10/18/2013,591911447,10/22/2013,8605,651.21,524.96,5603662.05,4517280.80,1086381.25
Snacks,Online,M,3/2/2011,108617293,4/18/2011,1126,152.58,97.44,171805.08,109717.44,62087.64
Clothes,Online,H,12/2/2015,286255490,1/1/2016,8216,109.28,35.84,897844.48,294461.44,603383.04
Personal Care,Offline,H,12/19/2014,235606372,1/17/2015,16,81.73,56.67,1307.68,906.72,400.96
Snacks,Offline,L,1/30/2010,861969125,3/6/2010,4674,152.58,97.44,713158.92,455434.56,257724.36
Baby Food,Offline,L,6/4/2011,428056371,6/4/2011,247,255.28,159.42,63054.16,39376.74,23677.42
Baby Food,Offline,C,2/7/2013,139072167,3/26/2013,3400,255.28,159.42,867952.00,542028.00,325924.00
Cereal,Offline,L,3/13/2011,981461322,3/17/2011,5070,205.70,117.11,1042899.00,593747.70,449151.30
Office Supplies,Online,M,5/28/2014,822453534,7/9/2014,1132,651.21,524.96,737169.72,594254.72,142915.00
Cosmetics,Offline,H,5/30/2013,573281037,7/3/2013,5453,437.20,263.33,2384051.60,1435938.49,948113.11
Snacks,Offline,L,10/22/2016,740715682,10/22/2016,3086,152.58,97.44,470861.88,300699.84,170162.04
Snacks,Online,L,12/7/2016,920468318,1/10/2017,5885,152.58,97.44,897933.30,573434.40,324498.90
Office Supplies,Online,L,2/16/2014,733218801,3/26/2014,4592,651.21,524.96,2990356.32,2410616.32,579740.00
Meat,Online,C,8/3/2013,233549010,8/14/2013,1197,421.89,364.69,505002.33,436533.93,68468.40
Fruits,Offline,C,1/2/2014,950273883,2/19/2014,6014,9.33,6.92,56110.62,41616.88,14493.74
Meat,Offline,C,6/9/2012,490711915,6/28/2012,1415,421.89,364.69,596974.35,516036.35,80938.00
Beverages,Offline,H,12/4/2016,388977229,12/15/2016,5861,47.45,31.79,278104.45,186321.19,91783.26
Vegetables,Online,C,5/13/2012,537781465,5/20/2012,341,154.06,90.93,52534.46,31007.13,21527.33
Cereal,Offline,L,5/12/2017,237622106,5/22/2017,6516,205.70,117.11,1340341.20,763088.76,577252.44
Cosmetics,Online,C,3/9/2016,875061309,4/21/2016,8942,437.20,263.33,3909442.40,2354696.86,1554745.54
Snacks,Online,H,3/2/2012,976655662,4/19/2012,2969,152.58,97.44,453010.02,289299.36,163710.66
Cereal,Offline,C,2/5/2016,846523463,2/13/2016,3959,205.70,117.11,814366.30,463638.49,350727.81
Personal Care,Online,H,2/4/2017,858249223,2/23/2017,3872,81.73,56.67,316458.56,219426.24,97032.32
Personal Care,Offline,H,7/27/2013,157941615,9/3/2013,7289,81.73,56.67,595729.97,413067.63,182662.34
Cosmetics,Offline,L,10/16/2014,797396552,10/17/2014,6215,437.20,263.33,2717198.00,1636595.95,1080602.05
Cereal,Offline,L,1/29/2012,179179990,3/14/2012,2196,205.70,117.11,451717.20,257173.56,194543.64
Vegetables,Offline,M,7/6/2010,619618022,7/21/2010,7597,154.06,90.93,1170393.82,690795.21,479598.61
Clothes,Online,C,8/27/2016,831233584,9/26/2016,9344,109.28,35.84,1021112.32,334888.96,686223.36
Meat,Offline,M,8/6/2013,677665317,8/19/2013,5081,421.89,364.69,2143623.09,1852989.89,290633.20
Meat,Online,H,2/16/2012,337637174,3/26/2012,3198,421.89,364.69,1349204.22,1166278.62,182925.60
Personal Care,Offline,H,5/29/2012,648930060,7/11/2012,1680,81.73,56.67,137306.40,95205.60,42100.80
Cereal,Online,C,2/17/2015,570194995,2/24/2015,2225,205.70,117.11,457682.50,260569.75,197112.75
Meat,Offline,C,8/25/2015,815886628,9/14/2015,7839,421.89,364.69,3307195.71,2858804.91,448390.80
Baby Food,Offline,L,1/2/2013,479043233,2/10/2013,8393,255.28,159.42,2142565.04,1338012.06,804552.98
Snacks,Online,L,3/11/2015,713263595,3/17/2015,9403,152.58,97.44,1434709.74,916228.32,518481.42
Household,Offline,H,2/28/2011,873933923,3/17/2011,5323,668.27,502.54,3557201.21,2675020.42,882180.79
Beverages,Online,L,11/11/2015,452619826,11/14/2015,9120,47.45,31.79,432744.00,289924.80,142819.20
Snacks,Offline,H,9/2/2010,204278600,9/21/2010,9432,152.58,97.44,1439134.56,919054.08,520080.48
Meat,Offline,L,1/25/2017,425900304,2/9/2017,2219,421.89,364.69,936173.91,809247.11,126926.80
Beverages,Offline,L,7/24/2010,405945098,8/27/2010,7030,47.45,31.79,333573.50,223483.70,110089.80
Cereal,Offline,H,6/6/2014,901682126,6/19/2014,6633,205.70,117.11,1364408.10,776790.63,587617.47
Personal Care,Online,M,8/22/2015,284395539,10/9/2015,7815,81.73,56.67,638719.95,442876.05,195843.90
Fruits,Online,M,6/17/2011,907713878,6/30/2011,1563,9.33,6.92,14582.79,10815.96,3766.83
Baby Food,Online,M,8/5/2016,160295093,8/12/2016,3735,255.28,159.42,953470.80,595433.70,358037.10
Office Supplies,Online,C,12/10/2014,112690389,1/26/2015,6445,651.21,524.96,4197048.45,3383367.20,813681.25
Clothes,Offline,H,4/22/2016,701693618,6/5/2016,5590,109.28,35.84,610875.20,200345.60,410529.60
Personal Care,Online,H,4/14/2012,493855035,5/11/2012,1534,81.73,56.67,125373.82,86931.78,38442.04
Personal Care,Online,L,6/8/2016,575634515,6/11/2016,1900,81.73,56.67,155287.00,107673.00,47614.00
Snacks,Offline,C,1/15/2012,662219655,2/20/2012,4367,152.58,97.44,666316.86,425520.48,240796.38
Fruits,Offline,C,1/9/2015,378674972,2/6/2015,7194,9.33,6.92,67120.02,49782.48,17337.54
Fruits,Online,M,6/17/2015,402069413,7/6/2015,129,9.33,6.92,1203.57,892.68,310.89
Vegetables,Online,M,6/27/2013,748269641,8/12/2013,8470,154.06,90.93,1304888.20,770177.10,534711.10
Clothes,Offline,M,2/24/2011,120384681,4/9/2011,3357,109.28,35.84,366852.96,120314.88,246538.08
Snacks,Online,H,6/5/2010,769450938,6/26/2010,6486,152.58,97.44,989633.88,631995.84,357638.04
Vegetables,Offline,M,12/13/2014,644181478,12/31/2014,6469,154.06,90.93,996614.14,588226.17,408387.97
Household,Offline,C,12/9/2012,244978654,12/30/2012,3483,668.27,502.54,2327584.41,1750346.82,577237.59
Household,Offline,M,8/10/2012,103671300,9/17/2012,7496,668.27,502.54,5009351.92,3767039.84,1242312.08
Snacks,Online,C,3/2/2017,501746737,3/11/2017,6864,152.58,97.44,1047309.12,668828.16,378480.96
Personal Care,Online,L,2/26/2012,769986093,4/9/2012,4850,81.73,56.67,396390.50,274849.50,121541.00
Personal Care,Offline,L,3/27/2010,355633723,4/16/2010,8777,81.73,56.67,717344.21,497392.59,219951.62
Vegetables,Online,M,8/14/2012,416725432,8/21/2012,7171,154.06,90.93,1104764.26,652059.03,452705.23
Personal Care,Offline,H,7/12/2015,858192145,8/19/2015,6982,81.73,56.67,570638.86,395669.94,174968.92
Household,Offline,H,12/8/2011,867507350,1/26/2012,3558,668.27,502.54,2377704.66,1788037.32,589667.34
Meat,Offline,C,6/27/2014,406875073,7/22/2014,2231,421.89,364.69,941236.59,813623.39,127613.20
Snacks,Online,H,7/5/2013,102247798,7/14/2013,6250,152.58,97.44,953625.00,609000.00,344625.00
Snacks,Offline,L,12/24/2010,947920405,1/21/2011,9568,152.58,97.44,1459885.44,932305.92,527579.52
Clothes,Offline,C,11/18/2012,783473098,12/8/2012,5955,109.28,35.84,650762.40,213427.20,437335.20
Vegetables,Offline,H,7/31/2012,130827271,8/31/2012,3552,154.06,90.93,547221.12,322983.36,224237.76
Baby Food,Online,C,8/14/2010,592701089,9/26/2010,2278,255.28,159.42,581527.84,363158.76,218369.08
Cereal,Online,C,10/26/2016,725327098,10/31/2016,9261,205.70,117.11,1904987.70,1084555.71,820431.99
Clothes,Online,C,9/21/2015,681442296,10/1/2015,2773,109.28,35.84,303033.44,99384.32,203649.12
Personal Care,Offline,C,1/4/2010,318471610,2/19/2010,1681,81.73,56.67,137388.13,95262.27,42125.86
Meat,Offline,M,8/25/2013,729737937,10/7/2013,4527,421.89,364.69,1909896.03,1650951.63,258944.40
Clothes,Offline,M,5/26/2012,645308864,7/10/2012,88,109.28,35.84,9616.64,3153.92,6462.72
Household,Online,H,5/25/2017,257774722,6/21/2017,123,668.27,502.54,82197.21,61812.42,20384.79
Personal Care,Online,L,11/28/2015,829513967,1/17/2016,471,81.73,56.67,38494.83,26691.57,11803.26
Clothes,Offline,H,12/5/2013,644223105,12/9/2013,8788,109.28,35.84,960352.64,314961.92,645390.72
Snacks,Online,M,7/29/2011,512288033,8/11/2011,6268,152.58,97.44,956371.44,610753.92,345617.52
Meat,Online,M,9/2/2014,158139026,9/24/2014,5707,421.89,364.69,2407726.23,2081285.83,326440.40
Baby Food,Offline,M,6/9/2011,194230830,6/11/2011,6074,255.28,159.42,1550570.72,968317.08,582253.64
Cereal,Offline,M,4/19/2015,333226335,4/20/2015,7932,205.70,117.11,1631612.40,928916.52,702695.88
Vegetables,Online,C,4/18/2015,551663291,4/22/2015,8282,154.06,90.93,1275924.92,753082.26,522842.66
Cosmetics,Online,C,12/13/2013,985576045,1/21/2014,2708,437.20,263.33,1183937.60,713097.64,470839.96
Personal Care,Offline,H,12/8/2011,954882133,12/27/2011,9697,81.73,56.67,792535.81,549528.99,243006.82
