Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Vegetables,Online,C,10/19/2011,923626887,11/26/2011,576,154.06,90.93,88738.56,52375.68,36362.88
Clothes,Online,M,12/15/2016,648623216,2/1/2017,878,109.28,35.84,95947.84,31467.52,64480.32
Clothes,Online,M,11/6/2016,544477975,12/15/2016,1987,109.28,35.84,217139.36,71214.08,145925.28
Meat,Online,L,3/14/2017,542955768,4/27/2017,1532,421.89,364.69,646335.48,558705.08,87630.40
Office Supplies,Online,H,6/8/2012,908576047,7/8/2012,6698,651.21,524.96,4361804.58,3516182.08,845622.50
Office Supplies,Online,M,10/24/2012,657839715,12/4/2012,8245,651.21,524.96,5369226.45,4328295.20,1040931.25
Household,Offline,C,1/28/2014,552130639,1/29/2014,6581,668.27,502.54,4397884.87,3307215.74,1090669.13
Personal Care,Offline,H,2/26/2016,594830977,4/5/2016,2560,81.73,56.67,209228.80,145075.20,64153.60
Cosmetics,Offline,M,2/14/2013,370419347,3/4/2013,4171,437.20,263.33,1823561.20,1098349.43,725211.77
Vegetables,Offline,C,2/20/2010,610276639,3/8/2010,3274,154.06,90.93,504392.44,297704.82,206687.62
Vegetables,Online,H,1/23/2015,400874221,2/10/2015,6445,154.06,90.93,992916.70,586043.85,406872.85
Personal Care,Offline,M,3/2/2013,922063052,3/8/2013,7802,81.73,56.67,637657.46,442139.34,195518.12
Baby Food,Offline,L,9/5/2016,384638917,9/7/2016,2058,255.28,159.42,525366.24,328086.36,197279.88
Personal Care,Online,L,8/17/2012,509768044,8/18/2012,547,81.73,56.67,44706.31,30998.49,13707.82
Baby Food,Online,M,12/23/2011,124389970,1/10/2012,8611,255.28,159.42,2198216.08,1372765.62,825450.46
Clothes,Offline,M,2/5/2012,454214560,3/2/2012,1037,109.28,35.84,113323.36,37166.08,76157.28
Beverages,Offline,C,3/17/2016,100023925,3/17/2016,8157,47.45,31.79,387049.65,259311.03,127738.62
Cereal,Online,M,10/19/2010,452396237,11/17/2010,2955,205.70,117.11,607843.50,346060.05,261783.45
Baby Food,Offline,H,11/14/2012,888283097,11/24/2012,1563,255.28,159.42,399002.64,249173.46,149829.18
Clothes,Offline,M,4/12/2014,291627204,4/13/2014,7825,109.28,35.84,855116.00,280448.00,574668.00
Household,Offline,L,1/5/2012,647734868,2/16/2012,7996,668.27,502.54,5343486.92,4018309.84,1325177.08
Beverages,Offline,M,9/5/2011,724864470,9/16/2011,2360,47.45,31.79,111982.00,75024.40,36957.60
Baby Food,Online,C,11/12/2012,666224944,11/22/2012,9621,255.28,159.42,2456048.88,1533779.82,922269.06
Office Supplies,Online,C,11/30/2014,910830819,1/1/2015,3935,651.21,524.96,2562511.35,2065717.60,496793.75
Snacks,Online,C,11/26/2014,510401904,1/6/2015,8121,152.58,97.44,1239102.18,791310.24,447791.94
Fruits,Online,M,2/20/2017,443574559,2/25/2017,2424,9.33,6.92,22615.92,16774.08,5841.84
Household,Online,H,5/28/2017,132380378,6/15/2017,3150,668.27,502.54,2105050.50,1583001.00,522049.50
Personal Care,Online,H,2/1/2017,744622266,2/9/2017,9130,81.73,56.67,746194.90,517397.10,228797.80
Vegetables,Online,M,11/9/2016,944906890,12/9/2016,7802,154.06,90.93,1201976.12,709435.86,492540.26
Personal Care,Offline,H,12/1/2013,705345714,1/5/2014,6326,81.73,56.67,517023.98,358494.42,158529.56
Cosmetics,Offline,H,10/25/2016,833758294,12/9/2016,6462,437.20,263.33,2825186.40,1701638.46,1123547.94
Meat,Offline,H,12/6/2011,250688111,1/4/2012,3038,421.89,364.69,1281701.82,1107928.22,173773.60
Cosmetics,Online,H,1/16/2017,192978560,2/4/2017,5499,437.20,263.33,2404162.80,1448051.67,956111.13
Clothes,Online,M,10/31/2011,131154286,11/25/2011,323,109.28,35.84,35297.44,11576.32,23721.12
Cereal,Online,M,1/4/2016,185777795,1/12/2016,4633,205.70,117.11,953008.10,542570.63,410437.47
Personal Care,Online,H,8/31/2011,827627837,9/28/2011,2324,81.73,56.67,189940.52,131701.08,58239.44
Cereal,Online,L,9/25/2016,349336755,10/5/2016,5364,205.70,117.11,1103374.80,628178.04,475196.76
Personal Care,Offline,M,1/8/2017,926375186,2/3/2017,3858,81.73,56.67,315314.34,218632.86,96681.48
Vegetables,Online,L,8/27/2011,558261096,9/14/2011,719,154.06,90.93,110769.14,65378.67,45390.47
Cosmetics,Online,C,11/19/2012,567082774,12/31/2012,1250,437.20,263.33,546500.00,329162.50,217337.50
Meat,Offline,H,6/1/2015,665097558,7/5/2015,6002,421.89,364.69,2532183.78,2188869.38,343314.40
Cereal,Offline,H,1/16/2017,280353343,2/26/2017,1639,205.70,117.11,337142.30,191943.29,145199.01
Cosmetics,Offline,C,12/6/2015,513981473,12/9/2015,7395,437.20,263.33,3233094.00,1947325.35,1285768.65
Baby Food,Offline,C,11/17/2011,464361035,11/28/2011,3604,255.28,159.42,920029.12,574549.68,345479.44
Office Supplies,Offline,H,7/4/2012,136256062,8/6/2012,52,651.21,524.96,33862.92,27297.92,6565.00
Beverages,Online,M,5/7/2013,891763961,5/13/2013,1628,47.45,31.79,77248.60,51754.12,25494.48
Office Supplies,Offline,H,3/17/2012,649355781,3/21/2012,7660,651.21,524.96,4988268.60,4021193.60,967075.00
Cosmetics,Online,M,9/11/2015,623270118,9/17/2015,8333,437.20,263.33,3643187.60,2194328.89,1448858.71
Vegetables,Offline,H,12/31/2013,158705079,2/6/2014,3215,154.06,90.93,495302.90,292339.95,202962.95
Fruits,Online,M,12/23/2015,934563004,1/2/2016,6816,9.33,6.92,63593.28,47166.72,16426.56
Beverages,Offline,C,5/17/2013,424112880,5/27/2013,3281,47.45,31.79,155683.45,104302.99,51380.46
Office Supplies,Offline,M,9/30/2014,247799479,11/7/2014,8227,651.21,524.96,5357504.67,4318845.92,1038658.75
Beverages,Offline,L,12/25/2012,686616599,2/10/2013,3965,47.45,31.79,188139.25,126047.35,62091.90
Household,Offline,H,5/19/2014,261089074,6/18/2014,914,668.27,502.54,610798.78,459321.56,151477.22
Clothes,Online,M,4/1/2015,505258500,5/19/2015,6073,109.28,35.84,663657.44,217656.32,446001.12
Clothes,Online,C,6/17/2013,690097463,7/29/2013,4030,109.28,35.84,440398.40,144435.20,295963.20
Clothes,Online,L,5/20/2013,427734076,5/28/2013,4873,109.28,35.84,532521.44,174648.32,357873.12
Baby Food,Online,C,3/5/2016,936183917,3/28/2016,6480,255.28,159.42,1654214.40,1033041.60,621172.80
Snacks,Offline,C,6/2/2016,458386361,7/16/2016,5565,152.58,97.44,849107.70,542253.60,306854.10
Clothes,Online,H,12/17/2014,871907460,1/28/2015,5648,109.28,35.84,617213.44,202424.32,414789.12
Cosmetics,Offline,C,11/29/2014,185580384,12/23/2014,6215,437.20,263.33,2717198.00,1636595.95,1080602.05
Baby Food,Online,C,9/20/2016,670537078,10/20/2016,5677,255.28,159.42,1449224.56,905027.34,544197.22
Baby Food,Online,L,5/27/2011,548254954,7/3/2011,9679,255.28,159.42,2470855.12,1543026.18,927828.94
Beverages,Offline,L,7/18/2013,409202373,7/23/2013,930,47.45,31.79,44128.50,29564.70,14563.80
Meat,Online,C,11/27/2011,940397346,12/23/2011,3327,421.89,364.69,1403628.03,1213323.63,190304.40
Vegetables,Offline,L,1/8/2017,423182904,1/27/2017,8080,154.06,90.93,1244804.80,734714.40,510090.40
Clothes,Offline,H,6/18/2013,912155616,7/31/2013,5972,109.28,35.84,652620.16,214036.48,438583.68
Clothes,Online,M,4/15/2011,396801126,5/4/2011,1126,109.28,35.84,123049.28,40355.84,82693.44
Fruits,Offline,M,12/20/2013,404298007,1/21/2014,9620,9.33,6.92,89754.60,66570.40,23184.20
Fruits,Offline,M,8/8/2013,814395320,8/25/2013,6528,9.33,6.92,60906.24,45173.76,15732.48
Household,Online,C,2/8/2012,985705649,3/28/2012,1061,668.27,502.54,709034.47,533194.94,175839.53
Personal Care,Online,H,8/13/2012,965651738,10/2/2012,6663,81.73,56.67,544566.99,377592.21,166974.78
Clothes,Online,M,3/26/2010,991934812,4/28/2010,4409,109.28,35.84,481815.52,158018.56,323796.96
Snacks,Offline,H,6/9/2010,953489530,7/13/2010,7595,152.58,97.44,1158845.10,740056.80,418788.30
Meat,Online,L,2/9/2016,174249446,3/11/2016,3138,421.89,364.69,1323890.82,1144397.22,179493.60
Baby Food,Online,H,6/4/2016,505694949,6/6/2016,5228,255.28,159.42,1334603.84,833447.76,501156.08
Cereal,Offline,L,12/18/2010,830672252,1/5/2011,3234,205.70,117.11,665233.80,378733.74,286500.06
Snacks,Online,H,5/15/2016,628371894,5/29/2016,8062,152.58,97.44,1230099.96,785561.28,444538.68
Clothes,Offline,C,10/17/2013,153462970,11/12/2013,1958,109.28,35.84,213970.24,70174.72,143795.52
Cereal,Online,C,6/17/2012,175179421,7/10/2012,8339,205.70,117.11,1715332.30,976580.29,738752.01
Household,Online,H,11/3/2016,409794604,11/12/2016,6185,668.27,502.54,4133249.95,3108209.90,1025040.05
Fruits,Offline,C,7/23/2014,646607482,8/8/2014,4378,9.33,6.92,40846.74,30295.76,10550.98
Beverages,Online,H,3/20/2012,237159478,4/5/2012,9615,47.45,31.79,456231.75,305660.85,150570.90
Personal Care,Offline,M,11/24/2011,408906257,11/27/2011,3303,81.73,56.67,269954.19,187181.01,82773.18
Fruits,Online,M,10/1/2015,675342738,11/6/2015,7779,9.33,6.92,72578.07,53830.68,18747.39
Vegetables,Offline,M,1/31/2016,951333463,3/20/2016,9567,154.06,90.93,1473892.02,869927.31,603964.71
Personal Care,Offline,M,10/29/2010,928432548,12/12/2010,2678,81.73,56.67,218872.94,151762.26,67110.68
Snacks,Offline,M,6/27/2013,222446382,8/12/2013,5682,152.58,97.44,866959.56,553654.08,313305.48
Beverages,Online,H,3/1/2012,185086858,4/7/2012,169,47.45,31.79,8019.05,5372.51,2646.54
Personal Care,Offline,C,9/14/2013,212299907,9/25/2013,3115,81.73,56.67,254588.95,176527.05,78061.90
Personal Care,Offline,H,6/19/2014,439698874,7/30/2014,5523,81.73,56.67,451394.79,312988.41,138406.38
Snacks,Online,L,8/1/2014,813210856,8/10/2014,6019,152.58,97.44,918379.02,586491.36,331887.66
Household,Offline,M,12/23/2013,892101705,2/5/2014,1574,668.27,502.54,1051856.98,790997.96,260859.02
Meat,Offline,C,5/1/2013,772469174,5/23/2013,9650,421.89,364.69,4071238.50,3519258.50,551980.00
Vegetables,Offline,L,5/12/2010,647438752,6/21/2010,369,154.06,90.93,56848.14,33553.17,23294.97
Cosmetics,Online,L,6/10/2011,437345397,7/1/2011,9077,437.20,263.33,3968464.40,2390246.41,1578217.99
Vegetables,Offline,L,3/18/2010,650581872,5/5/2010,488,154.06,90.93,75181.28,44373.84,30807.44
Fruits,Online,H,6/14/2012,171558225,7/8/2012,6746,9.33,6.92,62940.18,46682.32,16257.86
Household,Offline,M,3/25/2016,857194364,4/15/2016,1716,668.27,502.54,1146751.32,862358.64,284392.68
Household,Offline,H,11/22/2010,746679627,12/17/2010,7949,668.27,502.54,5312078.23,3994690.46,1317387.77
Office Supplies,Offline,L,2/9/2016,261624228,2/11/2016,9278,651.21,524.96,6041926.38,4870578.88,1171347.50
Beverages,Online,M,8/19/2014,555850541,9/5/2014,7382,47.45,31.79,350275.90,234673.78,115602.12
Cereal,Offline,L,5/19/2015,557570159,7/5/2015,6255,205.70,117.11,1286653.50,732523.05,554130.45
Clothes,Offline,M,5/30/2017,354438531,6/18/2017,5093,109.28,35.84,556563.04,182533.12,374029.92
Baby Food,Online,M,3/22/2017,796933925,3/29/2017,9313,255.28,159.42,2377422.64,1484678.46,892744.18
Beverages,Online,H,3/31/2010,670734488,4/14/2010,4095,47.45,31.79,194307.75,130180.05,64127.70
Household,Offline,M,8/26/2015,159001195,10/4/2015,842,668.27,502.54,562683.34,423138.68,139544.66
Household,Offline,C,8/16/2010,201561200,9/8/2010,5293,668.27,502.54,3537153.11,2659944.22,877208.89
Baby Food,Offline,M,3/12/2014,838267838,4/30/2014,936,255.28,159.42,238942.08,149217.12,89724.96
Office Supplies,Offline,H,4/20/2017,512417638,5/13/2017,4621,651.21,524.96,3009241.41,2425840.16,583401.25
Snacks,Online,H,12/21/2011,889706599,1/29/2012,2809,152.58,97.44,428597.22,273708.96,154888.26
Vegetables,Offline,C,1/29/2011,982126080,3/6/2011,1787,154.06,90.93,275305.22,162491.91,112813.31
Cereal,Online,L,5/10/2013,939072549,5/25/2013,1290,205.70,117.11,265353.00,151071.90,114281.10
Beverages,Offline,L,12/18/2011,358215510,1/3/2012,2785,47.45,31.79,132148.25,88535.15,43613.10
Beverages,Online,H,8/21/2011,438966310,9/24/2011,8741,47.45,31.79,414760.45,277876.39,136884.06
Meat,Offline,H,12/19/2011,314528119,12/24/2011,4715,421.89,364.69,1989211.35,1719513.35,269698.00
Household,Online,L,6/29/2014,872047793,8/13/2014,7176,668.27,502.54,4795505.52,3606227.04,1189278.48
Vegetables,Online,M,11/29/2016,996979510,12/8/2016,7247,154.06,90.93,1116472.82,658969.71,457503.11
Personal Care,Offline,H,10/8/2016,369489371,11/4/2016,8971,81.73,56.67,733199.83,508386.57,224813.26
Office Supplies,Online,M,12/16/2013,178618657,1/18/2014,6085,651.21,524.96,3962612.85,3194381.60,768231.25
Clothes,Offline,C,6/20/2010,795271384,6/29/2010,7330,109.28,35.84,801022.40,262707.20,538315.20
Personal Care,Online,L,6/26/2011,988989102,7/5/2011,2708,81.73,56.67,221324.84,153462.36,67862.48
Cosmetics,Online,H,4/21/2016,263245141,5/6/2016,8942,437.20,263.33,3909442.40,2354696.86,1554745.54
Snacks,Online,L,11/1/2016,690928733,11/17/2016,21,152.58,97.44,3204.18,2046.24,1157.94
Clothes,Online,H,6/10/2011,393658006,6/20/2011,1007,109.28,35.84,110044.96,36090.88,73954.08
Clothes,Offline,C,2/20/2016,147093474,3/30/2016,7083,109.28,35.84,774030.24,253854.72,520175.52
Cosmetics,Online,C,12/16/2012,607388007,1/9/2013,8464,437.20,263.33,3700460.80,2228825.12,1471635.68
Fruits,Online,L,2/19/2015,135367715,3/18/2015,7170,9.33,6.92,66896.10,49616.40,17279.70
Beverages,Online,C,3/17/2010,384836328,4/23/2010,476,47.45,31.79,22586.20,15132.04,7454.16
Cosmetics,Online,L,8/7/2011,593563258,8/16/2011,7413,437.20,263.33,3240963.60,1952065.29,1288898.31
Fruits,Online,L,5/22/2017,100460374,5/26/2017,7312,9.33,6.92,68220.96,50599.04,17621.92
Personal Care,Online,H,2/22/2013,711772286,2/25/2013,8092,81.73,56.67,661359.16,458573.64,202785.52
Meat,Online,M,7/12/2017,684263122,8/8/2017,7518,421.89,364.69,3171769.02,2741739.42,430029.60
Fruits,Online,H,8/23/2012,454313266,10/6/2012,246,9.33,6.92,2295.18,1702.32,592.86
Household,Offline,M,9/1/2015,147233808,10/13/2015,8610,668.27,502.54,5753804.70,4326869.40,1426935.30
Office Supplies,Online,L,6/12/2011,199898660,7/7/2011,3310,651.21,524.96,2155505.10,1737617.60,417887.50
Vegetables,Online,C,9/21/2015,968244254,10/31/2015,3846,154.06,90.93,592514.76,349716.78,242797.98
Baby Food,Offline,M,12/16/2015,221079957,2/4/2016,1327,255.28,159.42,338756.56,211550.34,127206.22
Cereal,Offline,H,10/22/2014,390868079,11/28/2014,5405,205.70,117.11,1111808.50,632979.55,478828.95
Clothes,Online,H,6/8/2014,225786912,7/17/2014,4220,109.28,35.84,461161.60,151244.80,309916.80
Cereal,Offline,H,12/15/2010,386555945,1/1/2011,9349,205.70,117.11,1923089.30,1094861.39,828227.91
Beverages,Online,H,1/20/2016,165864217,2/1/2016,1762,47.45,31.79,83606.90,56013.98,27592.92
Household,Online,L,12/14/2015,767959630,1/1/2016,5175,668.27,502.54,3458297.25,2600644.50,857652.75
Office Supplies,Offline,C,5/17/2015,466574180,6/14/2015,8523,651.21,524.96,5550262.83,4474234.08,1076028.75
Vegetables,Offline,M,9/28/2013,957702958,11/3/2013,4442,154.06,90.93,684334.52,403911.06,280423.46
Vegetables,Offline,L,12/15/2011,857786595,1/9/2012,6970,154.06,90.93,1073798.20,633782.10,440016.10
Baby Food,Online,M,8/26/2014,544083154,9/15/2014,5151,255.28,159.42,1314947.28,821172.42,493774.86
Beverages,Offline,M,8/8/2015,769481837,8/21/2015,5630,47.45,31.79,267143.50,178977.70,88165.80
Fruits,Offline,M,10/7/2015,663575351,11/15/2015,5547,9.33,6.92,51753.51,38385.24,13368.27
Cosmetics,Offline,L,8/17/2014,552229344,9/4/2014,5790,437.20,263.33,2531388.00,1524680.70,1006707.30
Beverages,Offline,L,11/14/2015,414600265,11/29/2015,8286,47.45,31.79,393170.70,263411.94,129758.76
Snacks,Offline,L,1/23/2016,697355306,2/27/2016,1787,152.58,97.44,272660.46,174125.28,98535.18
Vegetables,Offline,L,9/27/2010,396702420,9/28/2010,1917,154.06,90.93,295333.02,174312.81,121020.21
Cosmetics,Offline,H,11/20/2016,874063527,12/17/2016,3676,437.20,263.33,1607147.20,968001.08,639146.12
Household,Offline,H,12/18/2010,786984860,12/25/2010,5164,668.27,502.54,3450946.28,2595116.56,855829.72
Household,Offline,C,11/28/2016,228041684,1/8/2017,1457,668.27,502.54,973669.39,732200.78,241468.61
Snacks,Online,C,7/7/2017,149150836,7/13/2017,5902,152.58,97.44,900527.16,575090.88,325436.28
Baby Food,Online,M,7/26/2014,365473353,8/4/2014,542,255.28,159.42,138361.76,86405.64,51956.12
Fruits,Online,C,1/18/2010,581738793,2/18/2010,8291,9.33,6.92,77355.03,57373.72,19981.31
Office Supplies,Offline,M,12/26/2011,612193667,1/25/2012,565,651.21,524.96,367933.65,296602.40,71331.25
Snacks,Offline,L,10/9/2013,755797421,10/10/2013,6107,152.58,97.44,931806.06,595066.08,336739.98
Personal Care,Offline,H,11/5/2012,324872004,11/30/2012,5700,81.73,56.67,465861.00,323019.00,142842.00
Cosmetics,Online,L,6/5/2017,386358535,7/7/2017,931,437.20,263.33,407033.20,245160.23,161872.97
Fruits,Offline,C,4/7/2016,789972198,4/23/2016,9183,9.33,6.92,85677.39,63546.36,22131.03
Snacks,Online,C,2/14/2016,971486079,2/29/2016,3174,152.58,97.44,484288.92,309274.56,175014.36
Vegetables,Offline,C,9/10/2016,281875550,10/16/2016,2094,154.06,90.93,322601.64,190407.42,132194.22
Beverages,Offline,H,8/4/2013,917158687,9/6/2013,6492,47.45,31.79,308045.40,206380.68,101664.72
Personal Care,Online,C,6/24/2014,205873334,8/6/2014,1349,81.73,56.67,110253.77,76447.83,33805.94
Fruits,Offline,C,7/9/2013,329973781,8/11/2013,5429,9.33,6.92,50652.57,37568.68,13083.89
Personal Care,Offline,L,1/14/2010,268684661,1/24/2010,8617,81.73,56.67,704267.41,488325.39,215942.02
Baby Food,Offline,L,7/28/2014,587531507,8/7/2014,2484,255.28,159.42,634115.52,395999.28,238116.24
Fruits,Online,C,3/14/2017,939763486,4/19/2017,5754,9.33,6.92,53684.82,39817.68,13867.14
Cosmetics,Online,L,6/22/2011,501185405,8/9/2011,754,437.20,263.33,329648.80,198550.82,131097.98
Snacks,Offline,C,8/9/2014,123501622,8/21/2014,5729,152.58,97.44,874130.82,558233.76,315897.06
Personal Care,Offline,C,12/9/2015,101785171,12/24/2015,9349,81.73,56.67,764093.77,529807.83,234285.94
Household,Online,L,6/15/2013,555414092,6/27/2013,8227,668.27,502.54,5497857.29,4134396.58,1363460.71
Fruits,Offline,M,10/27/2016,968441665,11/20/2016,2264,9.33,6.92,21123.12,15666.88,5456.24
Personal Care,Offline,C,2/12/2017,586404120,3/18/2017,8865,81.73,56.67,724536.45,502379.55,222156.90
Cosmetics,Offline,H,6/8/2013,523494088,7/27/2013,2389,437.20,263.33,1044470.80,629095.37,415375.43
Cosmetics,Offline,C,7/12/2016,300407254,8/21/2016,6037,437.20,263.33,2639376.40,1589723.21,1049653.19
Personal Care,Online,C,4/5/2011,951826989,5/11/2011,5613,81.73,56.67,458750.49,318088.71,140661.78
Vegetables,Offline,C,6/27/2017,573114526,8/8/2017,6179,154.06,90.93,951936.74,561856.47,390080.27
Clothes,Offline,M,8/14/2016,285257709,8/28/2016,2950,109.28,35.84,322376.00,105728.00,216648.00
Vegetables,Online,C,12/10/2012,444405829,1/9/2013,8415,154.06,90.93,1296414.90,765175.95,531238.95
Cereal,Offline,C,1/18/2014,163469111,1/25/2014,2998,205.70,117.11,616688.60,351095.78,265592.82
Baby Food,Offline,H,1/13/2015,737463128,2/15/2015,583,255.28,159.42,148828.24,92941.86,55886.38
Office Supplies,Offline,C,4/1/2015,374196326,4/17/2015,1863,651.21,524.96,1213204.23,978000.48,235203.75
Cosmetics,Online,L,7/24/2016,954814326,9/7/2016,9632,437.20,263.33,4211110.40,2536394.56,1674715.84
Snacks,Online,C,9/21/2012,672989261,10/7/2012,1332,152.58,97.44,203236.56,129790.08,73446.48
Baby Food,Online,M,8/22/2010,320855987,8/29/2010,7271,255.28,159.42,1856140.88,1159142.82,696998.06
Vegetables,Online,H,7/3/2011,846159541,8/3/2011,6267,154.06,90.93,965494.02,569858.31,395635.71
Personal Care,Offline,H,3/11/2011,233579909,3/14/2011,341,81.73,56.67,27869.93,19324.47,8545.46
Personal Care,Online,M,11/5/2016,719227540,12/6/2016,4267,81.73,56.67,348741.91,241810.89,106931.02
Office Supplies,Online,M,10/9/2016,766297090,10/28/2016,3192,651.21,524.96,2078662.32,1675672.32,402990.00
Personal Care,Online,L,6/12/2010,672355401,7/9/2010,3759,81.73,56.67,307223.07,213022.53,94200.54
Household,Online,C,9/8/2013,136692512,10/16/2013,9207,668.27,502.54,6152761.89,4626885.78,1525876.11
Baby Food,Online,L,11/22/2010,877741801,11/29/2010,2159,255.28,159.42,551149.52,344187.78,206961.74
Clothes,Offline,L,1/7/2014,190625083,1/7/2014,9053,109.28,35.84,989311.84,324459.52,664852.32
Fruits,Offline,M,4/27/2010,448915374,5/31/2010,2890,9.33,6.92,26963.70,19998.80,6964.90
Fruits,Online,H,9/26/2013,823019587,10/2/2013,8640,9.33,6.92,80611.20,59788.80,20822.40
Snacks,Online,L,2/16/2015,547564017,3/3/2015,5216,152.58,97.44,795857.28,508247.04,287610.24
Personal Care,Online,M,8/6/2010,669212281,8/25/2010,3640,81.73,56.67,297497.20,206278.80,91218.40
Baby Food,Online,L,7/18/2012,969033896,8/15/2012,7519,255.28,159.42,1919450.32,1198678.98,720771.34
Meat,Offline,M,4/13/2016,996641767,5/5/2016,7301,421.89,364.69,3080218.89,2662601.69,417617.20
Meat,Online,L,10/19/2012,804290473,11/6/2012,6279,421.89,364.69,2649047.31,2289888.51,359158.80
Office Supplies,Online,C,2/4/2011,970358693,3/15/2011,9556,651.21,524.96,6222962.76,5016517.76,1206445.00
Cereal,Offline,M,8/28/2016,986973369,9/25/2016,6207,205.70,117.11,1276779.90,726901.77,549878.13
Cereal,Online,H,4/22/2017,603413617,6/3/2017,2353,205.70,117.11,484012.10,275559.83,208452.27
Clothes,Offline,L,5/24/2016,248095595,7/3/2016,5855,109.28,35.84,639834.40,209843.20,429991.20
Cosmetics,Offline,H,12/17/2012,829446160,1/11/2013,406,437.20,263.33,177503.20,106911.98,70591.22
Cosmetics,Offline,M,8/3/2010,181408584,8/10/2010,1686,437.20,263.33,737119.20,443974.38,293144.82
Personal Care,Offline,H,7/22/2015,808405196,7/24/2015,3917,81.73,56.67,320136.41,221976.39,98160.02
Cereal,Online,C,11/19/2012,654457557,12/2/2012,7389,205.70,117.11,1519917.30,865325.79,654591.51
Office Supplies,Offline,C,11/7/2010,635531032,12/17/2010,6610,651.21,524.96,4304498.10,3469985.60,834512.50
Fruits,Online,C,2/6/2010,633811414,2/16/2010,7737,9.33,6.92,72186.21,53540.04,18646.17
Cosmetics,Offline,C,1/5/2010,605273568,1/30/2010,2754,437.20,263.33,1204048.80,725210.82,478837.98
Beverages,Offline,L,9/15/2013,565420234,10/29/2013,9267,47.45,31.79,439719.15,294597.93,145121.22
Meat,Online,H,3/16/2016,734278380,4/24/2016,8145,421.89,364.69,3436294.05,2970400.05,465894.00
Snacks,Offline,H,1/14/2011,739915311,2/2/2011,6238,152.58,97.44,951794.04,607830.72,343963.32
