Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Household,Online,L,5/15/2013,561787021,5/30/2013,4118,668.27,502.54,2751935.86,2069459.72,682476.14
Baby Food,Offline,C,9/12/2013,834156548,10/12/2013,4314,255.28,159.42,1101277.92,687737.88,413540.04
Personal Care,Online,H,5/22/2010,298452031,5/27/2010,7443,81.73,56.67,608316.39,421794.81,186521.58
Snacks,Offline,H,12/13/2014,831210839,12/19/2014,2614,152.58,97.44,398844.12,254708.16,144135.96
Cosmetics,Offline,L,12/19/2014,137880408,12/30/2014,732,437.20,263.33,320030.40,192757.56,127272.84
Meat,Online,M,5/29/2010,596117579,6/27/2010,3294,421.89,364.69,1389705.66,1201288.86,188416.80
Household,Online,C,6/3/2011,305652797,6/19/2011,8310,668.27,502.54,5553323.70,4176107.40,1377216.30
Beverages,Online,C,1/17/2012,742864453,1/25/2012,8955,47.45,31.79,424914.75,284679.45,140235.30
Fruits,Online,C,7/22/2011,798459565,8/10/2011,784,9.33,6.92,7314.72,5425.28,1889.44
Fruits,Offline,C,9/10/2015,214064586,10/23/2015,5323,9.33,6.92,49663.59,36835.16,12828.43
Cosmetics,Offline,L,9/28/2010,606362760,10/29/2010,5070,437.20,263.33,2216604.00,1335083.10,881520.90
Clothes,Online,L,8/12/2011,216277730,8/21/2011,241,109.28,35.84,26336.48,8637.44,17699.04
Household,Online,H,9/7/2014,682900130,10/24/2014,4179,668.27,502.54,2792700.33,2100114.66,692585.67
Snacks,Online,H,10/4/2015,888624274,10/18/2015,2525,152.58,97.44,385264.50,246036.00,139228.50
Fruits,Online,C,1/24/2011,216179025,3/7/2011,1032,9.33,6.92,9628.56,7141.44,2487.12
Vegetables,Online,C,4/16/2015,560321891,4/17/2015,554,154.06,90.93,85349.24,50375.22,34974.02
Household,Online,L,7/24/2011,251579892,7/24/2011,6936,668.27,502.54,4635120.72,3485617.44,1149503.28
Clothes,Offline,L,11/2/2016,900589072,12/18/2016,3174,109.28,35.84,346854.72,113756.16,233098.56
Vegetables,Offline,L,1/12/2014,713339555,3/3/2014,1881,154.06,90.93,289786.86,171039.33,118747.53
Meat,Online,C,9/16/2014,674753940,11/3/2014,3540,421.89,364.69,1493490.60,1291002.60,202488.00
Snacks,Offline,L,4/25/2011,729377448,5/26/2011,7850,152.58,97.44,1197753.00,764904.00,432849.00
Vegetables,Offline,C,5/29/2014,462603223,6/9/2014,3429,154.06,90.93,528271.74,311798.97,216472.77
Snacks,Online,C,4/27/2011,951435601,5/29/2011,9792,152.58,97.44,1494063.36,954132.48,539930.88
Baby Food,Offline,H,11/30/2013,427202355,12/2/2013,7525,255.28,159.42,1920982.00,1199635.50,721346.50
Personal Care,Offline,L,4/4/2017,629939162,4/15/2017,1852,81.73,56.67,151363.96,104952.84,46411.12
Vegetables,Online,C,12/4/2016,663381373,12/24/2016,8145,154.06,90.93,1254818.70,740624.85,514193.85
Office Supplies,Offline,C,4/23/2010,123463428,6/5/2010,4427,651.21,524.96,2882906.67,2323997.92,558908.75
Office Supplies,Offline,M,8/17/2013,837538707,8/24/2013,5170,651.21,524.96,3366755.70,2714043.20,652712.50
Meat,Offline,H,1/22/2012,465351521,3/12/2012,6711,421.89,364.69,2831303.79,2447434.59,383869.20
Cereal,Offline,L,3/29/2014,259076774,4/12/2014,5429,205.70,117.11,1116745.30,635790.19,480955.11
Vegetables,Online,H,9/8/2012,465689265,10/16/2012,6657,154.06,90.93,1025577.42,605321.01,420256.41
Snacks,Online,H,11/26/2015,156609523,1/15/2016,3093,152.58,97.44,471929.94,301381.92,170548.02
Office Supplies,Online,M,10/25/2012,780125272,12/14/2012,5259,651.21,524.96,3424713.39,2760764.64,663948.75
Baby Food,Online,H,12/9/2015,945699965,1/12/2016,2490,255.28,159.42,635647.20,396955.80,238691.40
Beverages,Offline,L,6/16/2016,247704207,7/22/2016,34,47.45,31.79,1613.30,1080.86,532.44
Cosmetics,Online,M,5/9/2012,499131476,6/25/2012,2951,437.20,263.33,1290177.20,777086.83,513090.37
Cereal,Offline,C,11/21/2012,689368331,11/21/2012,8263,205.70,117.11,1699699.10,967679.93,732019.17
Vegetables,Offline,C,11/2/2011,209752452,11/25/2011,9267,154.06,90.93,1427674.02,842648.31,585025.71
Household,Offline,C,10/9/2016,182341992,10/23/2016,7902,668.27,502.54,5280669.54,3971071.08,1309598.46
Clothes,Online,H,10/7/2012,181172978,10/9/2012,1965,109.28,35.84,214735.20,70425.60,144309.60
Snacks,Online,M,10/23/2013,632490050,11/7/2013,6716,152.58,97.44,1024727.28,654407.04,370320.24
Cereal,Offline,C,3/15/2011,534236228,3/17/2011,1227,205.70,117.11,252393.90,143693.97,108699.93
Cosmetics,Online,C,7/26/2010,683970439,9/5/2010,907,437.20,263.33,396540.40,238840.31,157700.09
Fruits,Offline,M,2/12/2014,607194030,2/17/2014,1061,9.33,6.92,9899.13,7342.12,2557.01
Cosmetics,Offline,C,3/30/2013,140966451,5/7/2013,3960,437.20,263.33,1731312.00,1042786.80,688525.20
Snacks,Offline,L,10/28/2010,147096908,11/1/2010,8099,152.58,97.44,1235745.42,789166.56,446578.86
Meat,Online,H,9/17/2013,644018399,10/29/2013,8211,421.89,364.69,3464138.79,2994469.59,469669.20
Baby Food,Offline,C,6/6/2011,880831277,7/25/2011,6404,255.28,159.42,1634813.12,1020925.68,613887.44
Cereal,Online,L,5/18/2017,543946254,6/20/2017,4639,205.70,117.11,954242.30,543273.29,410969.01
Household,Offline,H,3/2/2012,482121980,4/9/2012,9462,668.27,502.54,6323170.74,4755033.48,1568137.26
Beverages,Offline,L,3/23/2010,273296344,5/10/2010,3316,47.45,31.79,157344.20,105415.64,51928.56
Cereal,Online,C,9/6/2013,758549153,9/11/2013,406,205.70,117.11,83514.20,47546.66,35967.54
Snacks,Offline,L,6/8/2016,346846377,6/12/2016,8406,152.58,97.44,1282587.48,819080.64,463506.84
Cosmetics,Offline,L,10/12/2011,922996461,10/26/2011,4019,437.20,263.33,1757106.80,1058323.27,698783.53
Household,Online,C,5/27/2010,877251708,7/2/2010,7130,668.27,502.54,4764765.10,3583110.20,1181654.90
Personal Care,Online,H,12/6/2014,117727792,1/21/2015,7125,81.73,56.67,582326.25,403773.75,178552.50
Baby Food,Online,C,7/11/2014,879802596,8/20/2014,1994,255.28,159.42,509028.32,317883.48,191144.84
Household,Online,C,1/27/2012,144151198,2/27/2012,6398,668.27,502.54,4275591.46,3215250.92,1060340.54
Cosmetics,Online,L,8/1/2016,165332496,8/7/2016,4414,437.20,263.33,1929800.80,1162338.62,767462.18
Meat,Offline,C,7/14/2014,467606294,7/16/2014,3948,421.89,364.69,1665621.72,1439796.12,225825.60
Snacks,Online,H,5/30/2016,727122676,6/28/2016,613,152.58,97.44,93531.54,59730.72,33800.82
Clothes,Offline,C,2/9/2016,205539023,3/1/2016,2419,109.28,35.84,264348.32,86696.96,177651.36
Fruits,Online,M,1/14/2011,683830106,2/21/2011,9379,9.33,6.92,87506.07,64902.68,22603.39
Snacks,Online,L,4/12/2011,665537440,4/16/2011,6173,152.58,97.44,941876.34,601497.12,340379.22
Snacks,Online,C,2/10/2012,933241641,2/26/2012,5795,152.58,97.44,884201.10,564664.80,319536.30
Meat,Offline,C,7/28/2015,784239995,9/1/2015,2897,421.89,364.69,1222215.33,1056506.93,165708.40
Cosmetics,Offline,H,8/16/2010,958101212,9/6/2010,2295,437.20,263.33,1003374.00,604342.35,399031.65
Beverages,Online,C,5/9/2015,112823426,5/31/2015,5814,47.45,31.79,275874.30,184827.06,91047.24
Cosmetics,Offline,M,5/14/2010,857099092,6/3/2010,3523,437.20,263.33,1540255.60,927711.59,612544.01
Personal Care,Online,L,2/21/2013,302566754,4/2/2013,5081,81.73,56.67,415270.13,287940.27,127329.86
Beverages,Offline,M,7/14/2014,511293685,7/26/2014,2018,47.45,31.79,95754.10,64152.22,31601.88
Fruits,Offline,L,7/26/2016,989725100,8/27/2016,506,9.33,6.92,4720.98,3501.52,1219.46
Baby Food,Offline,C,10/6/2012,684365260,10/16/2012,7743,255.28,159.42,1976633.04,1234389.06,742243.98
Beverages,Offline,C,1/21/2011,541000545,1/30/2011,2938,47.45,31.79,139408.10,93399.02,46009.08
Personal Care,Offline,C,8/20/2012,854111754,8/31/2012,9503,81.73,56.67,776680.19,538535.01,238145.18
Meat,Online,C,12/11/2016,564239203,12/12/2016,9774,421.89,364.69,4123552.86,3564480.06,559072.80
Office Supplies,Offline,C,5/6/2015,525019729,5/16/2015,3860,651.21,524.96,2513670.60,2026345.60,487325.00
Vegetables,Offline,M,7/11/2014,110864770,8/2/2014,6204,154.06,90.93,955788.24,564129.72,391658.52
Baby Food,Online,H,5/24/2015,311346805,6/21/2015,3293,255.28,159.42,840637.04,524970.06,315666.98
Household,Online,L,3/2/2015,821064364,3/24/2015,46,668.27,502.54,30740.42,23116.84,7623.58
Baby Food,Online,H,3/5/2013,410094153,4/1/2013,4828,255.28,159.42,1232491.84,769679.76,462812.08
Household,Offline,C,3/17/2016,459756219,3/22/2016,937,668.27,502.54,626168.99,470879.98,155289.01
Baby Food,Offline,L,8/6/2010,613127076,9/13/2010,6782,255.28,159.42,1731308.96,1081186.44,650122.52
Household,Online,C,5/20/2010,889019095,6/22/2010,9361,668.27,502.54,6255675.47,4704276.94,1551398.53
Vegetables,Online,C,12/11/2012,566691386,1/19/2013,5429,154.06,90.93,836391.74,493658.97,342732.77
Fruits,Offline,L,7/13/2015,673091399,9/1/2015,1557,9.33,6.92,14526.81,10774.44,3752.37
Cereal,Online,C,9/3/2010,875490462,9/23/2010,5938,205.70,117.11,1221446.60,695399.18,526047.42
Beverages,Offline,L,4/11/2014,410291564,4/22/2014,3246,47.45,31.79,154022.70,103190.34,50832.36
Household,Online,L,6/30/2013,654164874,7/27/2013,778,668.27,502.54,519914.06,390976.12,128937.94
Fruits,Offline,C,9/4/2010,700740897,10/3/2010,3658,9.33,6.92,34129.14,25313.36,8815.78
Cosmetics,Online,M,10/2/2015,797628295,11/16/2015,4792,437.20,263.33,2095062.40,1261877.36,833185.04
Household,Online,H,5/18/2013,105903327,6/3/2013,8003,668.27,502.54,5348164.81,4021827.62,1326337.19
Clothes,Online,M,5/31/2016,136555612,5/31/2016,8695,109.28,35.84,950189.60,311628.80,638560.80
Personal Care,Offline,H,2/24/2017,241038596,4/13/2017,7532,81.73,56.67,615590.36,426838.44,188751.92
Snacks,Offline,C,11/6/2011,610181367,11/20/2011,5081,152.58,97.44,775258.98,495092.64,280166.34
Household,Offline,H,2/21/2010,863624370,2/27/2010,4497,668.27,502.54,3005210.19,2259922.38,745287.81
Vegetables,Offline,L,11/19/2015,124689519,12/25/2015,7254,154.06,90.93,1117551.24,659606.22,457945.02
Snacks,Online,H,12/30/2011,100224769,12/30/2011,7591,152.58,97.44,1158234.78,739667.04,418567.74
Meat,Online,C,7/4/2016,934031283,7/8/2016,9468,421.89,364.69,3994454.52,3452884.92,541569.60
Meat,Offline,L,11/7/2015,873474729,12/16/2015,9438,421.89,364.69,3981797.82,3441944.22,539853.60
Baby Food,Offline,C,2/25/2013,199803388,3/20/2013,5117,255.28,159.42,1306267.76,815752.14,490515.62
Meat,Online,M,11/6/2010,226325500,12/3/2010,3600,421.89,364.69,1518804.00,1312884.00,205920.00
Cereal,Online,H,9/11/2010,185781228,10/5/2010,5649,205.70,117.11,1161999.30,661554.39,500444.91
Beverages,Online,L,6/13/2013,364645516,6/13/2013,5566,47.45,31.79,264106.70,176943.14,87163.56
Beverages,Online,C,2/12/2013,223338162,3/2/2013,9580,47.45,31.79,454571.00,304548.20,150022.80
Snacks,Online,C,3/13/2016,234076869,3/19/2016,7402,152.58,97.44,1129397.16,721250.88,408146.28
Meat,Online,H,11/3/2015,429358422,12/10/2015,5553,421.89,364.69,2342755.17,2025123.57,317631.60
Snacks,Offline,H,6/29/2014,312770307,7/5/2014,4539,152.58,97.44,692560.62,442280.16,250280.46
Meat,Offline,M,5/13/2013,427103650,6/17/2013,8316,421.89,364.69,3508437.24,3032762.04,475675.20
Baby Food,Online,C,2/29/2016,982862079,3/8/2016,9585,255.28,159.42,2446858.80,1528040.70,918818.10
Cosmetics,Offline,M,8/1/2012,758351743,8/22/2012,1988,437.20,263.33,869153.60,523500.04,345653.56
Personal Care,Offline,H,3/5/2016,705349147,3/5/2016,7342,81.73,56.67,600061.66,416071.14,183990.52
Snacks,Offline,L,10/4/2012,549681890,11/3/2012,1941,152.58,97.44,296157.78,189131.04,107026.74
Clothes,Offline,H,5/19/2017,412884080,5/20/2017,429,109.28,35.84,46881.12,15375.36,31505.76
Vegetables,Online,L,4/11/2013,707998740,5/3/2013,1415,154.06,90.93,217994.90,128665.95,89328.95
Beverages,Online,H,8/8/2016,922502934,9/5/2016,7973,47.45,31.79,378318.85,253461.67,124857.18
Snacks,Offline,L,7/1/2017,873770844,8/11/2017,7065,152.58,97.44,1077977.70,688413.60,389564.10
Beverages,Online,C,5/22/2016,429457128,5/26/2016,4762,47.45,31.79,225956.90,151383.98,74572.92
Cosmetics,Online,L,5/21/2014,339687240,6/19/2014,9858,437.20,263.33,4309917.60,2595907.14,1714010.46
Beverages,Online,H,2/28/2010,677107417,3/17/2010,9986,47.45,31.79,473835.70,317454.94,156380.76
Meat,Online,C,1/14/2013,507854449,1/16/2013,4272,421.89,364.69,1802314.08,1557955.68,244358.40
Baby Food,Online,M,4/5/2016,642891013,4/21/2016,4592,255.28,159.42,1172245.76,732056.64,440189.12
Fruits,Online,M,4/25/2016,520214068,4/28/2016,1758,9.33,6.92,16402.14,12165.36,4236.78
Cereal,Offline,H,8/16/2010,145475995,9/27/2010,8435,205.70,117.11,1735079.50,987822.85,747256.65
Beverages,Online,M,7/3/2016,977718675,7/18/2016,7538,47.45,31.79,357678.10,239633.02,118045.08
Clothes,Offline,C,6/9/2010,853716933,7/21/2010,2667,109.28,35.84,291449.76,95585.28,195864.48
Household,Online,M,8/22/2016,483150660,10/8/2016,3872,668.27,502.54,2587541.44,1945834.88,641706.56
Beverages,Offline,H,10/4/2014,548455798,11/10/2014,9113,47.45,31.79,432411.85,289702.27,142709.58
Household,Online,C,6/9/2010,941091716,6/21/2010,8807,668.27,502.54,5885453.89,4425869.78,1459584.11
Cosmetics,Offline,H,12/13/2013,316292798,1/19/2014,6923,437.20,263.33,3026735.60,1823033.59,1203702.01
Personal Care,Online,L,8/12/2012,643820989,8/19/2012,9793,81.73,56.67,800381.89,554969.31,245412.58
Clothes,Offline,M,7/8/2016,303398025,7/22/2016,1072,109.28,35.84,117148.16,38420.48,78727.68
Beverages,Online,L,7/10/2015,997912919,7/26/2015,3463,47.45,31.79,164319.35,110088.77,54230.58
Fruits,Online,L,10/30/2016,412785375,12/3/2016,1220,9.33,6.92,11382.60,8442.40,2940.20
Clothes,Online,C,5/3/2011,127042996,5/8/2011,3701,109.28,35.84,404445.28,132643.84,271801.44
Cereal,Offline,M,6/29/2011,477020204,7/29/2011,9734,205.70,117.11,2002283.80,1139948.74,862335.06
Snacks,Online,H,7/6/2015,641171395,8/11/2015,5719,152.58,97.44,872605.02,557259.36,315345.66
Cereal,Online,H,7/24/2017,295210206,8/23/2017,8115,205.70,117.11,1669255.50,950347.65,718907.85
Snacks,Online,H,7/26/2015,693244016,8/10/2015,5165,152.58,97.44,788075.70,503277.60,284798.10
Cereal,Online,L,5/8/2010,278299415,6/16/2010,3836,205.70,117.11,789065.20,449233.96,339831.24
Clothes,Online,C,3/1/2017,819838273,3/29/2017,7218,109.28,35.84,788783.04,258693.12,530089.92
Office Supplies,Online,H,8/1/2012,298846852,8/25/2012,4279,651.21,524.96,2786527.59,2246303.84,540223.75
Office Supplies,Offline,H,2/27/2016,804491317,3/16/2016,5713,651.21,524.96,3720362.73,2999096.48,721266.25
Personal Care,Online,M,4/28/2016,195392549,6/4/2016,9852,81.73,56.67,805203.96,558312.84,246891.12
Baby Food,Online,C,10/13/2011,419804179,10/19/2011,8240,255.28,159.42,2103507.20,1313620.80,789886.40
Office Supplies,Online,M,12/4/2013,237064206,12/19/2013,1422,651.21,524.96,926020.62,746493.12,179527.50
Vegetables,Offline,H,7/10/2010,703884017,8/16/2010,3777,154.06,90.93,581884.62,343442.61,238442.01
Office Supplies,Online,H,9/11/2014,908579480,10/27/2014,7714,651.21,524.96,5023433.94,4049541.44,973892.50
Snacks,Online,C,2/16/2011,668680560,2/28/2011,6292,152.58,97.44,960033.36,613092.48,346940.88
Meat,Online,C,1/7/2013,519621837,2/26/2013,6503,421.89,364.69,2743550.67,2371579.07,371971.60
Meat,Online,M,3/24/2014,536589705,4/15/2014,7673,421.89,364.69,3237161.97,2798266.37,438895.60
Household,Online,L,10/31/2014,457698857,12/8/2014,2118,668.27,502.54,1415395.86,1064379.72,351016.14
Cosmetics,Online,H,6/14/2010,750953567,7/9/2010,2703,437.20,263.33,1181751.60,711780.99,469970.61
Beverages,Online,L,1/25/2010,954381310,1/30/2010,1493,47.45,31.79,70842.85,47462.47,23380.38
Beverages,Online,C,1/2/2017,204115521,2/14/2017,1174,47.45,31.79,55706.30,37321.46,18384.84
Office Supplies,Offline,H,3/5/2017,232892405,4/23/2017,6893,651.21,524.96,4488790.53,3618549.28,870241.25
Fruits,Online,H,1/6/2012,726333034,2/16/2012,6940,9.33,6.92,64750.20,48024.80,16725.40
Beverages,Online,C,10/17/2010,217940270,10/24/2010,2224,47.45,31.79,105528.80,70700.96,34827.84
Cosmetics,Online,H,5/12/2015,160132014,6/12/2015,5476,437.20,263.33,2394107.20,1441995.08,952112.12
Cosmetics,Offline,L,5/5/2011,392788541,5/22/2011,3713,437.20,263.33,1623323.60,977744.29,645579.31
Household,Offline,H,1/8/2017,739227807,1/21/2017,2790,668.27,502.54,1864473.30,1402086.60,462386.70
Clothes,Offline,M,11/18/2014,200338542,1/3/2015,3481,109.28,35.84,380403.68,124759.04,255644.64
Personal Care,Offline,L,9/11/2015,567184913,10/6/2015,1475,81.73,56.67,120551.75,83588.25,36963.50
Beverages,Online,C,2/18/2013,211570775,3/10/2013,7349,47.45,31.79,348710.05,233624.71,115085.34
Cosmetics,Offline,L,6/16/2015,720160949,7/24/2015,483,437.20,263.33,211167.60,127188.39,83979.21
Office Supplies,Offline,C,3/14/2014,104240787,4/1/2014,6020,651.21,524.96,3920284.20,3160259.20,760025.00
Office Supplies,Offline,C,3/28/2015,420874488,3/28/2015,4969,651.21,524.96,3235862.49,2608526.24,627336.25
Cereal,Online,H,4/11/2011,883974397,4/18/2011,6523,205.70,117.11,1341781.10,763908.53,577872.57
Office Supplies,Offline,C,3/27/2014,168080794,5/11/2014,7697,651.21,524.96,5012363.37,4040617.12,971746.25
Office Supplies,Online,C,12/1/2013,692947900,12/14/2013,7537,651.21,524.96,4908169.77,3956623.52,951546.25
Snacks,Offline,H,7/14/2010,204312932,8/11/2010,9592,152.58,97.44,1463547.36,934644.48,528902.88
Fruits,Offline,C,9/19/2012,394845902,10/23/2012,2532,9.33,6.92,23623.56,17521.44,6102.12
Fruits,Online,M,7/8/2017,315123784,8/3/2017,985,9.33,6.92,9190.05,6816.20,2373.85
Office Supplies,Online,M,6/1/2013,566551053,7/7/2013,3901,651.21,524.96,2540370.21,2047868.96,492501.25
Vegetables,Online,L,12/23/2016,715453994,2/11/2017,7591,154.06,90.93,1169469.46,690249.63,479219.83
Household,Online,L,3/3/2010,395973289,3/13/2010,6150,668.27,502.54,4109860.50,3090621.00,1019239.50
Clothes,Online,L,3/4/2011,648766982,3/20/2011,3422,109.28,35.84,373956.16,122644.48,251311.68
Clothes,Offline,H,2/13/2014,872939574,3/1/2014,1074,109.28,35.84,117366.72,38492.16,78874.56
Household,Online,L,11/15/2016,964429080,12/7/2016,4851,668.27,502.54,3241777.77,2437821.54,803956.23
Baby Food,Online,H,6/25/2016,680053126,8/5/2016,1687,255.28,159.42,430657.36,268941.54,161715.82
Personal Care,Online,C,5/9/2012,542818868,5/15/2012,1020,81.73,56.67,83364.60,57803.40,25561.20
Vegetables,Online,H,3/12/2017,308499801,4/3/2017,801,154.06,90.93,123402.06,72834.93,50567.13
Vegetables,Online,L,7/14/2011,500794017,8/28/2011,4933,154.06,90.93,759977.98,448557.69,311420.29
Fruits,Offline,L,11/20/2012,379935395,12/19/2012,181,9.33,6.92,1688.73,1252.52,436.21
Meat,Online,H,4/24/2014,430444180,5/22/2014,6853,421.89,364.69,2891212.17,2499220.57,391991.60
Beverages,Offline,C,3/14/2012,961779487,3/15/2012,778,47.45,31.79,36916.10,24732.62,12183.48
Office Supplies,Offline,L,6/24/2010,108552920,8/1/2010,2076,651.21,524.96,1351911.96,1089816.96,262095.00
Meat,Online,H,11/20/2013,851166045,12/28/2013,7802,421.89,364.69,3291585.78,2845311.38,446274.40
Household,Online,L,1/15/2014,388518035,2/17/2014,9975,668.27,502.54,6665993.25,5012836.50,1653156.75
Personal Care,Offline,L,9/19/2011,470494925,11/2/2011,8759,81.73,56.67,715873.07,496372.53,219500.54
Vegetables,Online,M,4/25/2016,432839286,5/28/2016,5618,154.06,90.93,865509.08,510844.74,354664.34
Personal Care,Online,M,5/17/2010,532277572,5/19/2010,1617,81.73,56.67,132157.41,91635.39,40522.02
Fruits,Offline,M,11/5/2010,401075065,11/23/2010,5879,9.33,6.92,54851.07,40682.68,14168.39
Cosmetics,Offline,H,3/15/2015,841216981,4/22/2015,3653,437.20,263.33,1597091.60,961944.49,635147.11
Fruits,Online,M,8/21/2011,470255887,9/13/2011,8022,9.33,6.92,74845.26,55512.24,19333.02
Office Supplies,Online,C,4/6/2012,601655805,5/19/2012,2178,651.21,524.96,1418335.38,1143362.88,274972.50
Clothes,Online,M,8/20/2014,765510880,10/6/2014,536,109.28,35.84,58574.08,19210.24,39363.84
Vegetables,Online,L,5/28/2014,240545070,6/7/2014,1486,154.06,90.93,228933.16,135121.98,93811.18
Cereal,Online,M,12/12/2011,995460736,1/11/2012,7808,205.70,117.11,1606105.60,914394.88,691710.72
Fruits,Online,C,3/4/2013,913286435,4/8/2013,606,9.33,6.92,5653.98,4193.52,1460.46
Vegetables,Online,L,7/20/2015,661324012,7/22/2015,9326,154.06,90.93,1436763.56,848013.18,588750.38
Snacks,Online,C,1/27/2011,616607940,3/1/2011,6847,152.58,97.44,1044715.26,667171.68,377543.58
Beverages,Online,L,3/24/2016,888483941,4/4/2016,997,47.45,31.79,47307.65,31694.63,15613.02
Vegetables,Offline,C,12/29/2010,988499009,2/6/2011,7678,154.06,90.93,1182872.68,698160.54,484712.14
Beverages,Online,H,10/20/2012,970263421,11/27/2012,1363,47.45,31.79,64674.35,43329.77,21344.58
Office Supplies,Offline,L,2/5/2011,783211314,3/3/2011,8487,651.21,524.96,5526819.27,4455335.52,1071483.75
Personal Care,Offline,L,2/17/2015,844599139,3/5/2015,4509,81.73,56.67,368520.57,255525.03,112995.54
Baby Food,Online,L,2/24/2014,230538928,3/25/2014,447,255.28,159.42,114110.16,71260.74,42849.42
Cosmetics,Online,C,2/8/2014,250452506,3/5/2014,3317,437.20,263.33,1450192.40,873465.61,576726.79
Snacks,Online,H,10/27/2013,486039292,12/5/2013,8682,152.58,97.44,1324699.56,845974.08,478725.48
Personal Care,Online,L,8/18/2012,632053601,8/28/2012,7561,81.73,56.67,617960.53,428481.87,189478.66
Vegetables,Offline,M,9/30/2013,179988515,11/14/2013,1456,154.06,90.93,224311.36,132394.08,91917.28
Snacks,Offline,M,6/28/2012,904563462,7/26/2012,9285,152.58,97.44,1416705.30,904730.40,511974.90
Beverages,Offline,L,11/23/2015,525118434,12/20/2015,3069,47.45,31.79,145624.05,97563.51,48060.54
Vegetables,Online,L,4/27/2015,402103745,5/24/2015,289,154.06,90.93,44523.34,26278.77,18244.57
Baby Food,Online,H,5/15/2017,999829947,6/15/2017,755,255.28,159.42,192736.40,120362.10,72374.30
