Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Vegetables,Online,M,3/2/2011,661636865,4/9/2011,1906,154.06,90.93,293638.36,173312.58,120325.78
Beverages,Online,L,12/3/2016,985684192,12/15/2016,4711,47.45,31.79,223536.95,149762.69,73774.26
Household,Offline,M,8/25/2011,930863273,10/9/2011,1983,668.27,502.54,1325179.41,996536.82,328642.59
Clothes,Offline,H,3/22/2012,419623506,3/27/2012,4775,109.28,35.84,521812.00,171136.00,350676.00
Household,Online,M,12/31/2012,722629868,1/8/2013,1091,668.27,502.54,729082.57,548271.14,180811.43
Meat,Online,C,10/30/2011,856876790,12/2/2011,7739,421.89,364.69,3265006.71,2822335.91,442670.80
Baby Food,Online,H,10/28/2010,338337552,11/13/2010,455,255.28,159.42,116152.40,72536.10,43616.30
Personal Care,Offline,H,7/27/2010,415706193,8/1/2010,5555,81.73,56.67,454010.15,314801.85,139208.30
Beverages,Offline,M,9/9/2012,110050237,10/10/2012,5165,47.45,31.79,245079.25,164195.35,80883.90
Cereal,Offline,L,10/31/2015,220170152,11/7/2015,2095,205.70,117.11,430941.50,245345.45,185596.05
Beverages,Offline,L,8/12/2014,746460759,8/16/2014,3181,47.45,31.79,150938.45,101123.99,49814.46
Cosmetics,Online,C,7/1/2014,638694322,8/18/2014,2698,437.20,263.33,1179565.60,710464.34,469101.26
Personal Care,Offline,C,4/30/2017,136234605,6/16/2017,3702,81.73,56.67,302564.46,209792.34,92772.12
Meat,Online,H,2/17/2011,225666749,3/24/2011,8661,421.89,364.69,3653989.29,3158580.09,495409.20
Cereal,Offline,H,9/15/2016,995830667,11/1/2016,7279,205.70,117.11,1497290.30,852443.69,644846.61
Household,Online,H,12/30/2015,554758775,2/4/2016,4304,668.27,502.54,2876234.08,2162932.16,713301.92
Snacks,Online,L,10/18/2011,246157109,11/26/2011,2214,152.58,97.44,337812.12,215732.16,122079.96
Clothes,Online,L,9/17/2013,747884261,10/20/2013,4427,109.28,35.84,483782.56,158663.68,325118.88
Cereal,Online,L,10/4/2014,739696443,11/22/2014,1470,205.70,117.11,302379.00,172151.70,130227.30
Personal Care,Online,L,10/21/2015,644133841,12/3/2015,2373,81.73,56.67,193945.29,134477.91,59467.38
Vegetables,Offline,H,1/19/2010,982639777,2/10/2010,3801,154.06,90.93,585582.06,345624.93,239957.13
Snacks,Online,M,7/18/2012,929439771,8/3/2012,737,152.58,97.44,112451.46,71813.28,40638.18
Personal Care,Online,M,6/19/2015,958710181,6/27/2015,2502,81.73,56.67,204488.46,141788.34,62700.12
Beverages,Offline,L,7/3/2013,389521825,8/12/2013,7019,47.45,31.79,333051.55,223134.01,109917.54
Clothes,Offline,C,1/11/2012,814810311,2/16/2012,9333,109.28,35.84,1019910.24,334494.72,685415.52
Baby Food,Online,C,11/17/2013,951410710,12/17/2013,2426,255.28,159.42,619309.28,386752.92,232556.36
Vegetables,Offline,C,1/6/2016,411929214,1/13/2016,7863,154.06,90.93,1211373.78,714982.59,496391.19
Clothes,Offline,H,10/14/2012,142209279,10/28/2012,1741,109.28,35.84,190256.48,62397.44,127859.04
Baby Food,Offline,H,6/13/2015,336223113,6/29/2015,4746,255.28,159.42,1211558.88,756607.32,454951.56
Vegetables,Online,M,5/26/2013,551122128,7/7/2013,8140,154.06,90.93,1254048.40,740170.20,513878.20
Household,Offline,H,12/9/2015,280628001,12/15/2015,2917,668.27,502.54,1949343.59,1465909.18,483434.41
Cosmetics,Offline,M,10/16/2014,494103515,10/19/2014,5065,437.20,263.33,2214418.00,1333766.45,880651.55
Meat,Offline,L,8/9/2014,258657062,9/21/2014,1227,421.89,364.69,517659.03,447474.63,70184.40
Snacks,Offline,M,8/3/2013,283376300,9/17/2013,6199,152.58,97.44,945843.42,604030.56,341812.86
Personal Care,Offline,M,7/25/2017,839571177,8/17/2017,6623,81.73,56.67,541297.79,375325.41,165972.38
Clothes,Offline,M,3/31/2016,124269807,4/15/2016,3052,109.28,35.84,333522.56,109383.68,224138.88
Office Supplies,Offline,L,9/15/2013,172705781,11/4/2013,6333,651.21,524.96,4124112.93,3324571.68,799541.25
Cereal,Offline,L,6/13/2011,557112252,6/18/2011,751,205.70,117.11,154480.70,87949.61,66531.09
Vegetables,Offline,M,5/10/2010,604223430,6/9/2010,1995,154.06,90.93,307349.70,181405.35,125944.35
Vegetables,Online,L,12/22/2014,773237359,1/15/2015,6972,154.06,90.93,1074106.32,633963.96,440142.36
Office Supplies,Online,C,6/8/2015,613736045,7/3/2015,6989,651.21,524.96,4551306.69,3668945.44,882361.25
Household,Offline,M,8/30/2016,444186961,9/7/2016,3647,668.27,502.54,2437180.69,1832763.38,604417.31
Clothes,Offline,C,12/21/2010,509943997,2/9/2011,2616,109.28,35.84,285876.48,93757.44,192119.04
Vegetables,Offline,H,7/22/2013,485281836,8/20/2013,4534,154.06,90.93,698508.04,412276.62,286231.42
Clothes,Online,H,9/28/2014,620401656,10/12/2014,9492,109.28,35.84,1037285.76,340193.28,697092.48
Cereal,Offline,M,12/2/2015,336082780,12/15/2015,3218,205.70,117.11,661942.60,376859.98,285082.62
Cereal,Offline,L,3/5/2014,128878057,4/11/2014,6736,205.70,117.11,1385595.20,788852.96,596742.24
Meat,Online,H,4/5/2013,911006772,5/5/2013,6003,421.89,364.69,2532605.67,2189234.07,343371.60
Vegetables,Online,H,6/20/2013,369369208,7/13/2013,3412,154.06,90.93,525652.72,310253.16,215399.56
Cereal,Offline,C,3/18/2017,444285666,4/13/2017,2857,205.70,117.11,587684.90,334583.27,253101.63
Meat,Offline,H,4/15/2011,444581782,5/13/2011,484,421.89,364.69,204194.76,176509.96,27684.80
Fruits,Online,L,7/24/2017,486450850,9/3/2017,472,9.33,6.92,4403.76,3266.24,1137.52
Personal Care,Online,L,4/30/2016,390254390,6/16/2016,3801,81.73,56.67,310655.73,215402.67,95253.06
Clothes,Online,M,1/31/2011,220902717,2/14/2011,8878,109.28,35.84,970187.84,318187.52,652000.32
Beverages,Offline,H,8/16/2010,205654466,9/7/2010,6581,47.45,31.79,312268.45,209209.99,103058.46
Clothes,Online,C,3/28/2011,833004271,3/29/2011,3330,109.28,35.84,363902.40,119347.20,244555.20
Beverages,Online,C,3/5/2017,555195224,4/15/2017,3459,47.45,31.79,164129.55,109961.61,54167.94
Vegetables,Online,H,5/2/2010,393932664,5/28/2010,2284,154.06,90.93,351873.04,207684.12,144188.92
Baby Food,Offline,H,6/4/2017,124706256,6/23/2017,2207,255.28,159.42,563402.96,351839.94,211563.02
Fruits,Offline,M,9/2/2014,251653707,9/18/2014,8779,9.33,6.92,81908.07,60750.68,21157.39
Clothes,Online,H,11/13/2015,152947986,11/15/2015,9563,109.28,35.84,1045044.64,342737.92,702306.72
Personal Care,Online,L,4/10/2014,645219600,5/13/2014,3673,81.73,56.67,300194.29,208148.91,92045.38
Cereal,Online,C,3/2/2010,190406215,3/31/2010,4285,205.70,117.11,881424.50,501816.35,379608.15
Beverages,Offline,H,8/14/2013,937783372,10/3/2013,9794,47.45,31.79,464725.30,311351.26,153374.04
Household,Online,H,10/14/2016,536564815,11/3/2016,307,668.27,502.54,205158.89,154279.78,50879.11
Clothes,Offline,H,12/24/2016,731945073,1/11/2017,7667,109.28,35.84,837849.76,274785.28,563064.48
Personal Care,Online,H,7/26/2014,500628793,9/4/2014,6040,81.73,56.67,493649.20,342286.80,151362.40
Baby Food,Offline,C,7/25/2013,576277816,9/12/2013,2267,255.28,159.42,578719.76,361405.14,217314.62
Cosmetics,Online,H,2/11/2014,445314347,3/18/2014,7266,437.20,263.33,3176695.20,1913355.78,1263339.42
Household,Offline,M,3/18/2011,400655353,5/4/2011,1677,668.27,502.54,1120688.79,842759.58,277929.21
Personal Care,Online,C,6/23/2010,977735412,8/11/2010,2491,81.73,56.67,203589.43,141164.97,62424.46
Snacks,Offline,C,9/24/2011,427910029,10/1/2011,6942,152.58,97.44,1059210.36,676428.48,382781.88
Baby Food,Online,M,5/13/2014,189574944,5/18/2014,8294,255.28,159.42,2117292.32,1322229.48,795062.84
Beverages,Online,C,4/30/2011,774167335,5/15/2011,2173,47.45,31.79,103108.85,69079.67,34029.18
Meat,Online,L,5/31/2014,875902020,6/23/2014,7727,421.89,364.69,3259944.03,2817959.63,441984.40
Household,Offline,C,1/7/2015,797011172,2/15/2015,2172,668.27,502.54,1451482.44,1091516.88,359965.56
Personal Care,Offline,M,9/16/2014,953369367,10/16/2014,2036,81.73,56.67,166402.28,115380.12,51022.16
Clothes,Offline,H,12/10/2010,668162143,1/3/2011,2881,109.28,35.84,314835.68,103255.04,211580.64
Cosmetics,Offline,M,1/10/2013,298666179,2/2/2013,814,437.20,263.33,355880.80,214350.62,141530.18
Meat,Online,L,2/14/2011,681550443,3/20/2011,4776,421.89,364.69,2014946.64,1741759.44,273187.20
Clothes,Online,H,11/14/2010,627856910,12/26/2010,5667,109.28,35.84,619289.76,203105.28,416184.48
Beverages,Offline,C,3/4/2013,248214471,3/10/2013,1033,47.45,31.79,49015.85,32839.07,16176.78
Baby Food,Offline,C,7/18/2013,588045203,9/2/2013,4498,255.28,159.42,1148249.44,717071.16,431178.28
Cereal,Offline,C,8/11/2010,657916963,9/2/2010,1104,205.70,117.11,227092.80,129289.44,97803.36
Cereal,Online,M,11/25/2011,853494632,11/30/2011,6883,205.70,117.11,1415833.10,806068.13,609764.97
Household,Offline,L,6/11/2011,881933772,7/4/2011,2657,668.27,502.54,1775593.39,1335248.78,440344.61
Cosmetics,Offline,H,4/2/2017,642809045,5/4/2017,336,437.20,263.33,146899.20,88478.88,58420.32
Household,Offline,C,3/27/2012,273172748,4/24/2012,6741,668.27,502.54,4504808.07,3387622.14,1117185.93
Clothes,Online,L,3/16/2014,430164802,3/25/2014,4179,109.28,35.84,456681.12,149775.36,306905.76
Snacks,Offline,C,7/5/2014,951748454,7/22/2014,2372,152.58,97.44,361919.76,231127.68,130792.08
Beverages,Online,H,11/20/2014,613637340,11/27/2014,7780,47.45,31.79,369161.00,247326.20,121834.80
Clothes,Offline,M,4/19/2016,176342427,6/3/2016,2498,109.28,35.84,272981.44,89528.32,183453.12
Household,Online,H,8/28/2016,222128808,9/4/2016,1705,668.27,502.54,1139400.35,856830.70,282569.65
Baby Food,Online,C,8/24/2011,161925446,9/19/2011,6193,255.28,159.42,1580949.04,987288.06,593660.98
Cereal,Online,L,3/2/2012,498613059,3/9/2012,9539,205.70,117.11,1962172.30,1117112.29,845060.01
Personal Care,Offline,L,6/14/2010,767444646,7/29/2010,2780,81.73,56.67,227209.40,157542.60,69666.80
Snacks,Offline,C,9/23/2010,175116336,9/23/2010,9670,152.58,97.44,1475448.60,942244.80,533203.80
Clothes,Online,C,3/20/2016,282487952,4/28/2016,3317,109.28,35.84,362481.76,118881.28,243600.48
Meat,Offline,M,2/7/2012,724053370,3/14/2012,2337,421.89,364.69,985956.93,852280.53,133676.40
Personal Care,Offline,C,11/19/2011,821574628,12/31/2011,1044,81.73,56.67,85326.12,59163.48,26162.64
Baby Food,Offline,L,8/29/2011,828099906,9/26/2011,2019,255.28,159.42,515410.32,321868.98,193541.34
Office Supplies,Offline,C,3/14/2017,131231534,3/19/2017,3182,651.21,524.96,2072150.22,1670422.72,401727.50
Beverages,Online,L,1/21/2016,654139983,2/14/2016,3412,47.45,31.79,161899.40,108467.48,53431.92
Meat,Offline,L,2/15/2016,428699672,4/1/2016,614,421.89,364.69,259040.46,223919.66,35120.80
Cereal,Online,L,10/27/2012,337111461,11/18/2012,7627,205.70,117.11,1568873.90,893197.97,675675.93
Vegetables,Offline,M,6/11/2015,245227134,7/29/2015,7013,154.06,90.93,1080422.78,637692.09,442730.69
Office Supplies,Online,M,1/24/2012,747588145,2/24/2012,6800,651.21,524.96,4428228.00,3569728.00,858500.00
Clothes,Offline,H,8/16/2015,718120324,8/20/2015,6617,109.28,35.84,723105.76,237153.28,485952.48
Snacks,Offline,M,6/28/2016,962289750,7/19/2016,1776,152.58,97.44,270982.08,173053.44,97928.64
Household,Offline,L,11/23/2010,247580611,12/9/2010,3460,668.27,502.54,2312214.20,1738788.40,573425.80
Vegetables,Online,L,1/6/2012,104948461,1/29/2012,5437,154.06,90.93,837624.22,494386.41,343237.81
Baby Food,Offline,C,8/5/2016,757002055,8/13/2016,2585,255.28,159.42,659898.80,412100.70,247798.10
Personal Care,Online,C,8/4/2013,964939343,9/16/2013,5850,81.73,56.67,478120.50,331519.50,146601.00
Beverages,Offline,L,2/2/2010,915417611,2/19/2010,1269,47.45,31.79,60214.05,40341.51,19872.54
Meat,Offline,H,3/19/2015,489199149,4/18/2015,3754,421.89,364.69,1583775.06,1369046.26,214728.80
Fruits,Offline,M,4/10/2011,853156888,4/27/2011,6937,9.33,6.92,64722.21,48004.04,16718.17
Beverages,Online,L,6/27/2017,708269965,7/18/2017,1677,47.45,31.79,79573.65,53311.83,26261.82
Clothes,Online,L,9/1/2010,800985562,9/22/2010,8282,109.28,35.84,905056.96,296826.88,608230.08
Beverages,Offline,L,5/18/2012,856975495,5/18/2012,6948,47.45,31.79,329682.60,220876.92,108805.68
Fruits,Online,H,5/31/2013,404671370,6/14/2013,106,9.33,6.92,988.98,733.52,255.46
Cosmetics,Offline,C,5/23/2017,588736140,6/9/2017,8962,437.20,263.33,3918186.40,2359963.46,1558222.94
Cereal,Offline,M,12/15/2016,652716481,1/31/2017,2166,205.70,117.11,445546.20,253660.26,191885.94
Snacks,Offline,L,1/16/2012,580984771,2/23/2012,5159,152.58,97.44,787160.22,502692.96,284467.26
Fruits,Offline,M,4/7/2010,575685584,5/22/2010,7012,9.33,6.92,65421.96,48523.04,16898.92
Cosmetics,Online,H,10/11/2016,136135900,11/9/2016,4493,437.20,263.33,1964339.60,1183141.69,781197.91
Cosmetics,Online,H,3/2/2014,497386968,3/16/2014,6712,437.20,263.33,2934486.40,1767470.96,1167015.44
Cosmetics,Online,L,9/21/2014,675856435,10/12/2014,9793,437.20,263.33,4281499.60,2578790.69,1702708.91
Beverages,Offline,H,4/17/2016,457476556,4/17/2016,6334,47.45,31.79,300548.30,201357.86,99190.44
Meat,Offline,L,3/30/2011,836625468,5/19/2011,4923,421.89,364.69,2076964.47,1795368.87,281595.60
Snacks,Online,C,1/4/2011,486409223,1/9/2011,8153,152.58,97.44,1243984.74,794428.32,449556.42
Snacks,Online,L,3/12/2010,206937634,4/28/2010,6299,152.58,97.44,961101.42,613774.56,347326.86
Beverages,Online,C,7/22/2016,780536830,7/24/2016,7048,47.45,31.79,334427.60,224055.92,110371.68
Beverages,Online,C,4/9/2015,807017314,4/29/2015,3212,47.45,31.79,152409.40,102109.48,50299.92
Meat,Online,H,12/26/2014,229978883,12/30/2014,4717,421.89,364.69,1990055.13,1720242.73,269812.40
Office Supplies,Offline,C,5/17/2017,338379180,5/18/2017,2774,651.21,524.96,1806456.54,1456239.04,350217.50
Fruits,Online,L,7/6/2013,964700305,7/28/2013,5113,9.33,6.92,47704.29,35381.96,12322.33
Meat,Offline,C,7/24/2016,958907592,9/5/2016,920,421.89,364.69,388138.80,335514.80,52624.00
Cosmetics,Offline,C,3/20/2014,327401435,5/2/2014,4215,437.20,263.33,1842798.00,1109935.95,732862.05
Baby Food,Offline,C,11/15/2011,421145713,11/15/2011,5230,255.28,159.42,1335114.40,833766.60,501347.80
Vegetables,Offline,C,6/5/2017,477826583,6/6/2017,8359,154.06,90.93,1287787.54,760083.87,527703.67
Baby Food,Online,C,11/22/2015,803733861,12/1/2015,1565,255.28,159.42,399513.20,249492.30,150020.90
Fruits,Online,H,2/24/2013,981611096,3/9/2013,9392,9.33,6.92,87627.36,64992.64,22634.72
Fruits,Offline,L,3/6/2017,908315551,3/29/2017,9611,9.33,6.92,89670.63,66508.12,23162.51
Vegetables,Online,M,8/11/2011,229147613,9/11/2011,8726,154.06,90.93,1344327.56,793455.18,550872.38
Household,Online,C,5/29/2015,312449300,5/31/2015,9546,668.27,502.54,6379305.42,4797246.84,1582058.58
Personal Care,Online,H,12/30/2011,247778022,12/31/2011,1878,81.73,56.67,153488.94,106426.26,47062.68
Vegetables,Offline,L,3/28/2016,449091327,4/29/2016,4958,154.06,90.93,763829.48,450830.94,312998.54
Baby Food,Online,H,5/7/2016,422174394,5/16/2016,9640,255.28,159.42,2460899.20,1536808.80,924090.40
Clothes,Offline,C,12/28/2010,498176610,12/30/2010,384,109.28,35.84,41963.52,13762.56,28200.96
Cosmetics,Offline,M,7/31/2014,223115861,8/31/2014,3796,437.20,263.33,1659611.20,999600.68,660010.52
Baby Food,Online,H,6/3/2011,124763333,6/4/2011,9098,255.28,159.42,2322537.44,1450403.16,872134.28
Household,Offline,M,12/25/2015,788584315,1/28/2016,8478,668.27,502.54,5665593.06,4260534.12,1405058.94
Beverages,Online,H,12/30/2010,632859981,1/31/2011,6187,47.45,31.79,293573.15,196684.73,96888.42
Fruits,Online,C,1/8/2017,974155843,2/13/2017,3217,9.33,6.92,30014.61,22261.64,7752.97
Beverages,Online,L,5/16/2010,326710498,6/6/2010,9751,47.45,31.79,462684.95,309984.29,152700.66
Office Supplies,Offline,L,6/7/2015,391677892,7/1/2015,5047,651.21,524.96,3286656.87,2649473.12,637183.75
Meat,Online,L,10/30/2012,824915158,12/3/2012,9582,421.89,364.69,4042549.98,3494459.58,548090.40
Beverages,Online,L,6/23/2015,855946815,8/4/2015,2538,47.45,31.79,120428.10,80683.02,39745.08
Cereal,Offline,H,4/12/2010,516609609,5/21/2010,5118,205.70,117.11,1052772.60,599368.98,453403.62
Fruits,Online,L,10/1/2011,769262969,11/12/2011,862,9.33,6.92,8042.46,5965.04,2077.42
Cosmetics,Online,H,3/26/2016,401782739,4/18/2016,5296,437.20,263.33,2315411.20,1394595.68,920815.52
Office Supplies,Online,H,6/7/2013,305529201,7/24/2013,1735,651.21,524.96,1129849.35,910805.60,219043.75
Clothes,Online,L,6/20/2017,807412135,7/30/2017,48,109.28,35.84,5245.44,1720.32,3525.12
Beverages,Offline,H,3/28/2016,405403935,4/18/2016,6888,47.45,31.79,326835.60,218969.52,107866.08
Vegetables,Offline,C,3/21/2017,206838929,4/20/2017,7090,154.06,90.93,1092285.40,644693.70,447591.70
Clothes,Online,C,10/5/2015,664047420,11/13/2015,5243,109.28,35.84,572955.04,187909.12,385045.92
Beverages,Offline,H,2/8/2016,484154450,2/11/2016,916,47.45,31.79,43464.20,29119.64,14344.56
Office Supplies,Online,L,9/10/2014,374569690,10/29/2014,2350,651.21,524.96,1530343.50,1233656.00,296687.50
Office Supplies,Online,C,10/23/2016,615793406,12/5/2016,5808,651.21,524.96,3782227.68,3048967.68,733260.00
Baby Food,Offline,C,3/4/2016,215026748,3/18/2016,48,255.28,159.42,12253.44,7652.16,4601.28
Office Supplies,Online,C,5/14/2010,148339736,6/14/2010,5879,651.21,524.96,3828463.59,3086239.84,742223.75
Office Supplies,Offline,C,7/1/2012,770982587,7/23/2012,9735,651.21,524.96,6339529.35,5110485.60,1229043.75
Personal Care,Offline,H,7/12/2014,524163568,8/15/2014,503,81.73,56.67,41110.19,28505.01,12605.18
Clothes,Offline,M,7/12/2011,688413465,7/19/2011,5697,109.28,35.84,622568.16,204180.48,418387.68
Household,Offline,C,7/25/2015,531364333,9/8/2015,1369,668.27,502.54,914861.63,687977.26,226884.37
Baby Food,Offline,L,1/2/2016,514692580,1/26/2016,7827,255.28,159.42,1998076.56,1247780.34,750296.22
Fruits,Online,H,10/20/2013,820109498,11/17/2013,7480,9.33,6.92,69788.40,51761.60,18026.80
Cereal,Online,H,2/21/2011,626095664,3/19/2011,4475,205.70,117.11,920507.50,524067.25,396440.25
Meat,Offline,M,4/6/2013,233064925,5/7/2013,7945,421.89,364.69,3351916.05,2897462.05,454454.00
Office Supplies,Online,H,3/13/2010,163250243,4/19/2010,8230,651.21,524.96,5359458.30,4320420.80,1039037.50
Cosmetics,Offline,L,1/28/2010,689738261,2/15/2010,7734,437.20,263.33,3381304.80,2036594.22,1344710.58
Snacks,Online,L,1/24/2014,199482381,2/12/2014,124,152.58,97.44,18919.92,12082.56,6837.36
Meat,Online,C,5/10/2011,262828862,5/19/2011,5756,421.89,364.69,2428398.84,2099155.64,329243.20
Cosmetics,Online,C,11/12/2013,788428533,12/17/2013,2378,437.20,263.33,1039661.60,626198.74,413462.86
Fruits,Online,L,2/8/2017,868010318,3/21/2017,2397,9.33,6.92,22364.01,16587.24,5776.77
Cosmetics,Offline,H,4/8/2012,971267211,5/22/2012,8406,437.20,263.33,3675103.20,2213551.98,1461551.22
Cosmetics,Online,M,12/31/2014,765091168,1/25/2015,6334,437.20,263.33,2769224.80,1667932.22,1101292.58
Meat,Online,C,5/13/2014,145887553,6/27/2014,224,421.89,364.69,94503.36,81690.56,12812.80
Fruits,Offline,C,7/19/2017,720276391,8/27/2017,4645,9.33,6.92,43337.85,32143.40,11194.45
Snacks,Online,M,6/5/2017,521513974,6/17/2017,6429,152.58,97.44,980936.82,626441.76,354495.06
Clothes,Offline,H,1/12/2017,784017693,3/2/2017,7113,109.28,35.84,777308.64,254929.92,522378.72
Personal Care,Online,L,2/10/2013,236208045,3/21/2013,8064,81.73,56.67,659070.72,456986.88,202083.84
Office Supplies,Offline,H,6/4/2010,422470510,6/15/2010,7267,651.21,524.96,4732343.07,3814884.32,917458.75
Meat,Online,M,8/20/2013,660270440,10/1/2013,7551,421.89,364.69,3185691.39,2753774.19,431917.20
Baby Food,Offline,H,12/30/2010,545485198,1/10/2011,47,255.28,159.42,11998.16,7492.74,4505.42
Fruits,Online,L,1/14/2014,710820853,2/8/2014,6541,9.33,6.92,61027.53,45263.72,15763.81
